"","year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","GD","PA","SB","CS","SF","BAT_ORDER","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","KBB","SB_try","SB_succ","BABIP","H2_rate","H3_rate","HR_rate","BB_rate","KK_rate","HP_rate","GD_rate","XR","AVG","OBP","SLG","OPS"
"3253",2018,3,71564,"LT",28,6,0,0,1,1,0,7,0,29,0,0,0,4,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,1.53296703296703,0.00133928571428571,0.333333333333333,0.314074984634296,0,0,0.166666666666667,0.0344827586206897,0.241379310344828,0,0,2.244,0.214285714285714,0.241379310344828,0.321428571428571,0.562807881773399
"3254",2018,3,71752,"HH",28,9,1,0,1,0,1,9,0,29,0,0,0,4,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,1.39112903225806,0.00239923224568138,0.8,0.366217175301632,0.111111111111111,0,0.111111111111111,0,0.310344827586207,0.0344827586206897,0,4.218,0.321428571428571,0.344827586206897,0.464285714285714,0.809113300492611
"3255",2018,3,71837,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,2.88235294117647,0.048306148055207,0.662337662337662,0.325735992402659,0,0,0,0,0,0,0,0,0,0,0,0
"3256",2018,3,71842,"LG",5,1,0,0,0,0,0,2,0,6,0,0,1,8,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,4.67741935483871,0.0036231884057971,0,0.26890756302521,0,0,0,0,0.333333333333333,0,0,0.394,0.2,0.166666666666667,0.2,0.366666666666667
"3257",2018,3,72133,"LG",27,12,6,0,0,4,0,6,1,31,0,0,0,3,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,1.5625,0.0133210840606339,0.586206896551724,0.365699873896595,0.5,0,0,0.129032258064516,0.193548387096774,0,0.032258064516129,6.912,0.444444444444444,0.516129032258065,0.666666666666667,1.18279569892473
"3258",2018,3,72443,"HT",26,7,0,0,1,4,0,6,0,30,0,0,0,4,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,1.046875,0.00312608544633553,0.555555555555556,0.365284974093264,0,0,0.142857142857143,0.133333333333333,0.2,0,0,4.042,0.269230769230769,0.366666666666667,0.384615384615385,0.751282051282051
"3259",2018,3,72466,"SS",9,1,0,0,0,0,0,2,0,10,0,0,1,7,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,2.88461538461538,0.00544959128065395,0.75,0.323293172690763,0,0,0,0,0.2,0,0,0.034,0.111111111111111,0.1,0.111111111111111,0.211111111111111
"3260",2018,3,72546,"LT",12,1,0,0,0,0,0,3,0,12,0,0,0,8,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,2.26666666666667,0.0106571936056838,0.583333333333333,0.28021978021978,0,0,0,0,0.25,0,0,-0.514,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.166666666666667
"3261",2018,3,73113,"KT",27,9,1,0,2,3,0,9,0,30,1,0,0,7,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,1.90073529411765,0.00596760443307758,0.571428571428571,0.322423398328691,0.111111111111111,0,0.222222222222222,0.1,0.3,0,0,6.108,0.333333333333333,0.4,0.592592592592593,0.992592592592593
"3262",2018,3,73209,"SK",27,6,1,0,1,1,1,5,1,29,0,1,0,2,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,3.07228915662651,0.014957264957265,0.285714285714286,0.299800796812749,0.166666666666667,0,0.166666666666667,0.0344827586206897,0.172413793103448,0.0344827586206897,0.0344827586206897,2.22,0.222222222222222,0.275862068965517,0.37037037037037,0.646232439335888
"3263",2018,3,73213,"NC",7,1,0,0,1,1,3,2,0,11,0,0,0,8,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,1.82432432432432,0.00640439158279963,0.714285714285714,0.32419547079857,0,0,1,0.0909090909090909,0.181818181818182,0.272727272727273,0,2.244,0.142857142857143,0.454545454545455,0.571428571428571,1.02597402597403
"3264",2018,3,73306,"NC",5,1,0,0,0,0,0,1,0,5,0,0,0,1,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,3.37142857142857,0.00566037735849057,0.5,0.26271186440678,0,0,0,0,0.2,0,0,0.132,0.2,0.2,0.2,0.4
"3265",2018,3,73339,"NC",23,5,1,0,0,1,0,3,1,24,1,0,0,7,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,1.38372093023256,0.031,0.806451612903226,0.325192802056555,0.2,0,0,0.0416666666666667,0.125,0,0.0416666666666667,1.226,0.217391304347826,0.25,0.260869565217391,0.510869565217391
"3266",2018,3,73606,"HT",3,0,0,0,0,1,0,0,0,4,0,0,0,3,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,2.13265306122449,0.0165380374862183,0.666666666666667,0.346830985915493,0,0,0,0.25,0,0,0,0.07,0,0.25,0,0.25
"3267",2018,3,74163,"HH",28,10,0,0,0,4,0,6,1,32,2,1,0,1,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.738219895287958,0.0638173302107728,0.697247706422018,0.329368029739777,0,0,0,0.125,0.1875,0,0.03125,4.362,0.357142857142857,0.4375,0.357142857142857,0.794642857142857
"3268",2018,3,74206,"OB",13,1,1,0,0,2,0,2,2,17,0,0,2,9,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,1.12449799196787,0.0192669172932331,0.707317073170732,0.322685788787484,1,0,0,0.117647058823529,0.117647058823529,0,0.117647058823529,0.104,0.0769230769230769,0.176470588235294,0.153846153846154,0.330316742081448
"3269",2018,3,74215,"KT",29,8,2,0,1,2,0,4,0,31,0,0,0,4,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,1.875,0.00628212450028555,0.545454545454545,0.30715935334873,0.25,0,0.125,0.0645161290322581,0.129032258064516,0,0,4.138,0.275862068965517,0.32258064516129,0.448275862068966,0.770856507230256
"3270",2018,3,74339,"KT",28,10,0,0,1,2,0,3,2,30,0,0,0,6,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,1.13392857142857,0.00509121764955452,0.666666666666667,0.330915178571429,0,0,0.1,0.0666666666666667,0.1,0,0.0666666666666667,4.236,0.357142857142857,0.4,0.464285714285714,0.864285714285714
"3271",2018,3,74465,"NC",10,4,1,0,0,2,3,2,0,15,0,0,0,5,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,1.46792452830189,0.00481927710843374,0.5,0.299601593625498,0.25,0,0,0.133333333333333,0.133333333333333,0.2,0,3.364,0.4,0.6,0.5,1.1
"3272",2018,3,74540,"SS",24,7,0,0,1,2,0,3,2,26,0,0,0,5,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,2.11734693877551,0.00279589934762349,0.666666666666667,0.310071942446043,0,0,0.142857142857143,0.0769230769230769,0.115384615384615,0,0.0769230769230769,2.826,0.291666666666667,0.346153846153846,0.416666666666667,0.762820512820513
"3273",2018,3,74729,"HH",16,2,0,0,1,4,0,9,1,20,0,0,0,6,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,3.125,0.00343642611683849,0,0.325536062378168,0,0,0.5,0.2,0.45,0,0.05,1.598,0.125,0.3,0.3125,0.6125
"3274",2018,3,74823,"LG",9,2,0,0,1,0,0,2,1,9,0,0,0,2,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,3.35294117647059,0.0404312668463612,0.6,0.298969072164948,0,0,0.5,0,0.222222222222222,0,0.111111111111111,0.924,0.222222222222222,0.222222222222222,0.555555555555556,0.777777777777778
"3275",2018,3,75125,"WO",23,10,0,0,3,9,3,5,1,35,0,1,0,4,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,1.68181818181818,0.00146735143066764,0,0.324246771879483,0,0,0.3,0.257142857142857,0.142857142857143,0.0857142857142857,0.0285714285714286,10,0.434782608695652,0.628571428571429,0.826086956521739,1.45465838509317
"3276",2018,3,75151,"SK",15,1,0,0,0,2,0,2,2,18,0,0,1,6,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,2.47619047619048,0.00486486486486486,0.333333333333333,0.314079422382672,0,0,0,0.111111111111111,0.111111111111111,0,0.111111111111111,-0.566,0.0666666666666667,0.166666666666667,0.0666666666666667,0.233333333333333
"3277",2018,3,75334,"OB",24,4,0,0,1,4,0,9,0,29,0,0,1,6,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,1.68679245283019,0.00384286934244236,0.666666666666667,0.330877427997321,0,0,0.25,0.137931034482759,0.310344827586207,0,0,2.698,0.166666666666667,0.275862068965517,0.291666666666667,0.567528735632184
"3278",2018,3,75566,"SS",26,10,2,0,2,3,0,5,1,29,0,0,0,6,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,1.89820359281437,0.00485175202156334,0.666666666666667,0.294579732914376,0.2,0,0.2,0.103448275862069,0.172413793103448,0,0.0344827586206897,6.49,0.384615384615385,0.448275862068966,0.692307692307692,1.14058355437666
"3279",2018,3,75808,"HH",27,6,0,0,0,0,1,2,0,28,0,0,0,2,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,1.26946107784431,0.0367573011077543,0.671232876712329,0.318300653594771,0,0,0,0,0.0714285714285714,0.0357142857142857,0,1.434,0.222222222222222,0.25,0.222222222222222,0.472222222222222
"3280",2018,3,75847,"SK",27,6,2,0,1,4,1,10,0,32,3,0,0,3,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,1.58507462686567,0.0130548302872063,0.6,0.291230366492147,0.333333333333333,0,0.166666666666667,0.125,0.3125,0.03125,0,4.65,0.222222222222222,0.34375,0.407407407407407,0.751157407407407
"3281",2018,3,75867,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3282",2018,3,76100,"LT",9,3,0,0,1,1,0,1,1,10,0,0,0,8,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,1.54385964912281,0.0172185430463576,0.615384615384615,0.334928229665072,0,0,0.333333333333333,0.1,0.1,0,0.1,1.862,0.333333333333333,0.4,0.666666666666667,1.06666666666667
"3283",2018,3,76158,"SK",8,1,0,0,0,1,0,5,1,9,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,3.18604651162791,0,0,0.312217194570136,0,0,0,0.111111111111111,0.555555555555556,0,0.111111111111111,-0.2,0.125,0.222222222222222,0.125,0.347222222222222
"3284",2018,3,76232,"OB",24,12,4,0,1,3,2,1,1,29,0,0,0,5,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.947619047619048,0.0110752191970466,0.75,0.321766561514196,0.333333333333333,0,0.0833333333333333,0.103448275862069,0.0344827586206897,0.0689655172413793,0.0344827586206897,8.062,0.5,0.586206896551724,0.791666666666667,1.37787356321839
"3285",2018,3,76249,"LT",27,7,1,0,0,4,0,5,0,31,0,0,0,1,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,1.79274611398964,0.0273270708795901,0.671875,0.334317779090372,0.142857142857143,0,0,0.129032258064516,0.161290322580645,0,0,3.24,0.259259259259259,0.354838709677419,0.296296296296296,0.651135005973716
"3286",2018,3,76267,"OB",28,8,1,1,0,3,1,2,2,32,0,0,0,2,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,1.54878048780488,0.00497512437810945,0.6,0.324018629407851,0.125,0.125,0,0.09375,0.0625,0.03125,0.0625,3.564,0.285714285714286,0.375,0.392857142857143,0.767857142857143
"3287",2018,3,76290,"LG",29,7,2,0,1,3,0,8,0,32,0,0,0,2,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,1.06756756756757,0.00622277535780958,0.4,0.345779220779221,0.285714285714286,0,0.142857142857143,0.09375,0.25,0,0,3.856,0.241379310344828,0.3125,0.413793103448276,0.726293103448276
"3288",2018,3,76313,"KT",30,9,2,0,2,1,0,9,0,31,2,0,0,5,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,1.75531914893617,0.042080378250591,0.674157303370786,0.329301075268817,0.222222222222222,0,0.222222222222222,0.032258064516129,0.290322580645161,0,0,5.558,0.3,0.32258064516129,0.566666666666667,0.889247311827957
"3289",2018,3,76368,"HT",0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,1.66666666666667,0.196891191709845,0.710526315789474,0.359375,0,0,0,1,0,0,0,0.34,0,1,0,0
"3290",2018,3,76509,"LT",6,1,0,0,0,1,0,1,1,7,0,0,0,9,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,1.74380165289256,0.0325018896447468,0.558139534883721,0.346555323590814,0,0,0,0.142857142857143,0.142857142857143,0,0.142857142857143,0.0120000000000001,0.166666666666667,0.285714285714286,0.166666666666667,0.452380952380952
"3291",2018,3,76720,"NC",10,0,0,0,0,0,0,1,1,12,0,0,2,9,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,4.1304347826087,0.00943396226415094,0.666666666666667,0.248677248677249,0,0,0,0,0.0833333333333333,0,0.0833333333333333,-0.738,0,0,0,0
"3292",2018,3,76746,"WO",15,2,0,0,1,2,0,5,1,17,0,0,0,3,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,3.35294117647059,0,0,0.373913043478261,0,0,0.5,0.117647058823529,0.294117647058824,0,0.0588235294117647,1.04,0.133333333333333,0.235294117647059,0.333333333333333,0.568627450980392
"3293",2018,3,76753,"HH",25,11,1,0,2,0,2,6,0,27,0,2,0,3,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,4.23157894736842,0.012246820536976,0.653846153846154,0.337662337662338,0.0909090909090909,0,0.181818181818182,0,0.222222222222222,0.0740740740740741,0,6.332,0.44,0.481481481481481,0.72,1.20148148148148
"3294",2018,3,76802,"SK",15,2,0,0,1,1,0,2,3,16,0,0,0,9,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,1.11184210526316,0.0122838944494995,0.666666666666667,0.288998357963875,0,0,0.5,0.0625,0.125,0,0.1875,-0.016,0.133333333333333,0.1875,0.333333333333333,0.520833333333333
"3295",2018,3,76812,"SK",19,5,0,0,0,4,1,6,0,24,0,0,0,8,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,1.77631578947368,0.00409626216077829,0.25,0.289713086074178,0,0,0,0.166666666666667,0.25,0.0416666666666667,0,2.892,0.263157894736842,0.416666666666667,0.263157894736842,0.679824561403509
"3296",2018,3,76849,"HT",28,9,4,1,0,3,0,6,0,33,1,0,2,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,1.6123595505618,0.0379310344827586,0.670454545454545,0.336092715231788,0.444444444444444,0.111111111111111,0,0.0909090909090909,0.181818181818182,0,0,5.902,0.321428571428571,0.363636363636364,0.535714285714286,0.899350649350649
"3297",2018,3,77248,"OB",19,6,0,0,0,2,0,8,0,22,2,0,1,8,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,2.0939226519337,0.0449630051223677,0.632911392405063,0.318260869565217,0,0,0,0.0909090909090909,0.363636363636364,0,0,3.076,0.315789473684211,0.363636363636364,0.315789473684211,0.679425837320574
"3298",2018,3,77452,"HH",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3299",2018,3,77462,"KT",3,0,0,0,0,1,0,2,0,4,0,0,0,1,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,6.2,0.0036231884057971,1,0.305699481865285,0,0,0,0.25,0.5,0,0,0.054,0,0.25,0,0.25
"3300",2018,3,77463,"LT",14,2,0,0,0,8,1,8,1,23,0,0,0,5,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,2.65217391304348,0.00127064803049555,0,0.360834990059642,0,0,0,0.347826086956522,0.347826086956522,0.0434782608695652,0.0434782608695652,2.546,0.142857142857143,0.478260869565217,0.142857142857143,0.62111801242236
"3301",2018,3,77532,"LT",26,6,2,0,1,4,0,5,2,31,1,0,1,2,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,1.27647058823529,0.0423192269243585,0.818897637795276,0.36436295251528,0.333333333333333,0,0.166666666666667,0.129032258064516,0.161290322580645,0,0.0645161290322581,3.61,0.230769230769231,0.32258064516129,0.423076923076923,0.745657568238213
"3302",2018,3,77564,"WO",29,12,4,0,3,2,0,7,0,31,0,0,0,7,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,2.06010928961749,0.0072661217075386,0.6875,0.323284156510584,0.333333333333333,0,0.25,0.0645161290322581,0.225806451612903,0,0,8.794,0.413793103448276,0.451612903225806,0.862068965517241,1.31368186874305
"3303",2018,3,78168,"WO",27,8,2,0,0,3,1,4,0,32,1,0,1,3,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.878676470588235,0.0470637234485631,0.734513274336283,0.341476655808903,0.25,0,0,0.09375,0.125,0.03125,0,4.508,0.296296296296296,0.375,0.37037037037037,0.74537037037037
"3304",2018,3,78217,"LG",14,3,0,0,0,0,0,1,0,14,0,0,0,6,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,2.03125,0.0673366834170854,0.746268656716418,0.335714285714286,0,0,0,0,0.0714285714285714,0,0,0.502,0.214285714285714,0.214285714285714,0.214285714285714,0.428571428571429
"3305",2018,3,78224,"OB",25,5,0,0,2,1,2,11,0,29,0,0,1,4,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,1.73760932944606,0.00941750959190792,0.851851851851852,0.352839931153184,0,0,0.4,0.0344827586206897,0.379310344827586,0.0689655172413793,0,3.782,0.2,0.275862068965517,0.44,0.715862068965517
"3306",2018,3,78288,"HH",15,1,0,0,0,3,0,5,1,18,0,0,0,9,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,1.6,0.0160614525139665,0.478260869565217,0.308061420345489,0,0,0,0.166666666666667,0.277777777777778,0,0.0555555555555556,-0.15,0.0666666666666667,0.222222222222222,0.0666666666666667,0.288888888888889
"3307",2018,3,78352,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3308",2018,3,78513,"LT",24,4,2,1,0,1,0,7,0,25,1,0,0,5,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,1.85119047619048,0.0189084658358401,0.545454545454545,0.326900584795322,0.5,0.25,0,0.04,0.28,0,0,1.644,0.166666666666667,0.2,0.333333333333333,0.533333333333333
"3309",2018,3,78548,"KT",22,3,0,0,1,1,0,6,0,23,0,0,0,8,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,2,0.00461133069828722,0.142857142857143,0.291984732824427,0,0,0.333333333333333,0.0434782608695652,0.260869565217391,0,0,1.022,0.136363636363636,0.173913043478261,0.272727272727273,0.446640316205534
"3310",2018,3,78603,"HT",22,5,0,0,0,3,1,4,1,26,0,0,0,9,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.883870967741936,0.0151162790697674,0.576923076923077,0.344827586206897,0,0,0,0.115384615384615,0.153846153846154,0.0384615384615385,0.0384615384615385,1.928,0.227272727272727,0.346153846153846,0.227272727272727,0.573426573426573
"3311",2018,3,78629,"HT",24,5,2,0,1,4,2,9,2,30,0,0,0,5,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,1.59055118110236,0.00546448087431694,0.636363636363636,0.319693094629156,0.4,0,0.2,0.133333333333333,0.3,0.0666666666666667,0.0666666666666667,3.398,0.208333333333333,0.366666666666667,0.416666666666667,0.783333333333333
"3312",2018,3,78643,"HT",5,3,0,0,0,0,0,0,1,5,0,0,0,1,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,2.1875,0.00952380952380952,0.5,0.273809523809524,0,0,0,0,0,0,0.2,0.95,0.6,0.6,0.6,1.2
"3313",2018,3,78756,"HH",11,0,0,0,0,2,0,2,0,13,0,0,0,9,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,2.06410256410256,0.0191938579654511,0.65,0.268831168831169,0,0,0,0.153846153846154,0.153846153846154,0,0,-0.326,0,0.153846153846154,0,0.153846153846154
"3314",2018,3,78813,"NC",24,7,2,0,1,0,0,4,1,25,0,0,1,5,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,2.26923076923077,0.0200534759358289,0.566666666666667,0.3281677301732,0.285714285714286,0,0.142857142857143,0,0.16,0,0.04,3.218,0.291666666666667,0.28,0.5,0.78
"3315",2018,3,79109,"LG",21,6,0,0,1,7,0,8,0,28,0,1,0,7,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,2.15116279069767,0.0444177671068427,0.747747747747748,0.331651954602774,0,0,0.166666666666667,0.25,0.285714285714286,0,0,4.586,0.285714285714286,0.464285714285714,0.428571428571429,0.892857142857143
"3316",2018,3,79150,"LG",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,2.54545454545455,0.0505660377358491,0.701492537313433,0.296052631578947,0,0,0,0,0,0,0,0.18,0,0,0,0
"3317",2018,3,79192,"LG",22,4,1,0,1,2,0,2,0,25,0,0,1,5,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,2.80769230769231,0.0140845070422535,0.53125,0.344350961538462,0.25,0,0.25,0.08,0.08,0,0,2.474,0.181818181818182,0.24,0.363636363636364,0.603636363636364
"3318",2018,3,79198,"LG",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,11.3333333333333,0.0268456375838926,0.5,0.192660550458716,0,0,0,0,0,0,0,0,0,0,0,0
"3319",2018,3,79215,"OB",30,9,1,1,0,1,0,3,0,31,1,0,0,3,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,1.625,0.0301872372946122,0.784810126582278,0.352851323828921,0.111111111111111,0.111111111111111,0,0.032258064516129,0.0967741935483871,0,0,3.866,0.3,0.32258064516129,0.4,0.72258064516129
"3320",2018,3,79240,"OB",26,8,2,2,0,3,1,2,0,32,2,0,2,1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,1.27380952380952,0.0318852132323635,0.7,0.310004928536225,0.25,0.25,0,0.09375,0.0625,0.03125,0,6.144,0.307692307692308,0.375,0.538461538461538,0.913461538461538
"3321",2018,3,79290,"OB",2,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,2.425,0.0115740740740741,0.6,0.303249097472924,0,0,0,0,0,0,0,-0.18,0,0,0,0
"3322",2018,3,79300,"WO",1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,2.42105263157895,0.0276497695852535,0.333333333333333,0.277027027027027,0,0,0,0,1,0,0,-0.098,0,0,0,0
"3323",2018,3,79334,"WO",7,2,0,0,1,1,0,2,0,8,0,0,0,9,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,2.62820512820513,0.00218340611353712,0.5,0.28839590443686,0,0,0.5,0.125,0.25,0,0,1.814,0.285714285714286,0.375,0.714285714285714,1.08928571428571
"3324",2018,3,79356,"LT",4,0,0,0,0,1,0,2,0,5,0,0,0,9,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,2.13793103448276,0.00411522633744856,1,0.309352517985612,0,0,0,0.2,0.4,0,0,-0.036,0,0.2,0,0.2
"3325",2018,3,79365,"WO",18,3,0,0,0,0,0,6,2,19,0,0,1,9,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,2.42857142857143,0.00516462233699161,0.75,0.294392523364486,0,0,0,0,0.315789473684211,0,0.105263157894737,-0.368,0.166666666666667,0.157894736842105,0.166666666666667,0.324561403508772
"3326",2018,3,79402,"SS",25,3,1,0,0,0,1,7,0,26,0,0,0,2,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,1.74509803921569,0.0349825087456272,0.714285714285714,0.309223623092236,0.333333333333333,0,0,0,0.269230769230769,0.0384615384615385,0,0.0240000000000001,0.12,0.153846153846154,0.16,0.313846153846154
"3327",2018,3,79453,"KT",3,0,0,0,0,0,0,0,0,3,0,0,0,2,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,1.54054054054054,0.00354609929078014,0.5,0.338427947598253,0,0,0,0,0,0,0,-0.27,0,0,0,0
