"year","month","P_ID","PA_PER_G"
2017,8,62322,5.53846153846154
2017,8,62363,2.11538461538462
2017,8,62937,1.38461538461538
2017,8,64051,0.923076923076923
2017,8,64350,1.76923076923077
2017,8,65320,5.96153846153846
2017,8,65392,1.53846153846154
2017,8,67313,5.11538461538461
2017,8,67828,4.11538461538461
2017,8,72261,1.15384615384615
2017,8,74359,2.03846153846154
2017,8,75342,1.57692307692308
2017,8,76430,2.23076923076923
2017,9,60757,1.30434782608696
2017,9,63749,1.21739130434783
2017,9,64759,1.8695652173913
2017,9,65764,1.34782608695652
2017,9,66741,4.73913043478261
2017,9,67703,1.69565217391304
2017,9,67742,3.30434782608696
2017,9,67748,3.26086956521739
2017,9,70425,3.26086956521739
2017,9,73738,5.78260869565217
2017,9,73750,4.78260869565217
2017,9,74167,0.565217391304348
2017,9,74731,0.826086956521739
2017,9,74857,1.08695652173913
2017,9,77452,0.521739130434783
2017,9,78552,1.65217391304348
2017,9,79764,0.739130434782609
2017,9,99737,1.21739130434783
2017,9,60636,1.39130434782609
2017,9,61643,2.04347826086957
2017,9,61666,0.739130434782609
2017,9,62648,1.95652173913043
2017,9,62754,3.21739130434783
2017,9,65616,2.1304347826087
2017,9,66643,6.60869565217391
2017,9,66660,0.956521739130435
2017,9,67645,5.82608695652174
2017,9,67646,1.47826086956522
2017,9,70142,0.478260869565217
2017,9,72523,0.91304347826087
2017,9,72641,0.608695652173913
2017,9,76350,2.26086956521739
2017,9,77637,5.8695652173913
2017,9,79617,1
2017,9,95657,1.65217391304348
2017,9,64001,1.04761904761905
2017,9,64017,2.80952380952381
2017,9,64029,4.09523809523809
2017,9,64907,0.714285714285714
2017,9,65056,2.28571428571429
2017,9,65058,5.57142857142857
2017,9,65060,2.42857142857143
2017,9,65062,0.19047619047619
2017,9,65331,2.66666666666667
2017,9,65516,0.238095238095238
2017,9,66047,2.38095238095238
2017,9,67033,4.52380952380952
2017,9,67066,2.19047619047619
2017,9,75149,2.23809523809524
2017,9,75730,1.71428571428571
2017,9,77563,1.80952380952381
2017,9,79191,2.04761904761905
2017,9,99563,1.38095238095238
2017,9,60105,0.6
2017,9,60140,1.6
2017,9,60181,0.52
2017,9,61101,3.68
2017,9,61891,1.88
2017,9,62146,0.72
2017,9,62698,5.92
2017,9,63111,2.48
2017,9,66138,6.52
2017,9,66145,2
2017,9,67119,0.88
2017,9,67143,0.6
2017,9,71118,1.76
2017,9,76455,4.92
2017,9,76650,1.52
2017,9,76757,0.68
2017,9,78148,2.32
2017,9,79140,0.28
2017,9,60559,1.78947368421053
2017,9,62528,3.84210526315789
2017,9,63512,2.21052631578947
2017,9,64021,3.47368421052632
2017,9,64596,1.26315789473684
2017,9,65543,6.78947368421053
2017,9,65546,5.89473684210526
2017,9,67591,0.473684210526316
2017,9,72535,0.947368421052632
2017,9,75321,1.36842105263158
2017,9,75537,1.36842105263158
2017,9,76540,1.21052631578947
2017,9,77318,1.31578947368421
2017,9,77591,3.73684210526316
2017,9,79545,0.789473684210526
2017,9,60263,4.5
2017,9,62929,2.4
2017,9,62966,2.2
2017,9,63938,3.3
2017,9,63950,4.95
2017,9,63959,1.1
2017,9,65064,0.65
2017,9,65933,3.5
2017,9,66920,0.25
2017,9,66960,2.1
2017,9,67948,5.6
2017,9,75867,3.2
2017,9,76118,2
2017,9,78352,2
2017,9,78366,1.45
2017,9,79358,0.95
2017,9,61214,0.952380952380952
2017,9,61240,4.52380952380952
2017,9,63248,2.61904761904762
2017,9,66226,4.80952380952381
2017,9,66291,1.47619047619048
2017,9,67246,1.80952380952381
2017,9,67266,0.666666666666667
2017,9,73226,0.761904761904762
2017,9,73248,1.52380952380952
2017,9,74513,6.33333333333333
2017,9,76329,0.952380952380952
2017,9,77211,2.23809523809524
2017,9,77263,3.19047619047619
2017,9,79229,6.23809523809524
2017,9,79349,1.04761904761905
2017,9,60841,5.72222222222222
2017,9,60845,0.833333333333333
2017,9,61895,1.66666666666667
2017,9,62056,0.5
2017,9,62869,3.83333333333333
2017,9,65856,5.61111111111111
2017,9,66859,1.11111111111111
2017,9,67815,6.94444444444444
2017,9,71845,1.44444444444444
2017,9,73632,1.61111111111111
2017,9,74838,2.27777777777778
2017,9,75138,1.33333333333333
2017,9,75250,2.27777777777778
2017,9,76858,1.61111111111111
2017,9,78819,1.11111111111111
2017,9,79847,0.833333333333333
2017,9,60146,1.47368421052632
2017,9,61411,2.84210526315789
2017,9,61496,4.57894736842105
2017,9,66451,2.52631578947368
2017,9,66493,1.42105263157895
2017,9,67421,1.05263157894737
2017,9,67435,5.15789473684211
2017,9,67467,2.21052631578947
2017,9,73117,2.57894736842105
2017,9,74454,4.10526315789474
2017,9,74630,1.68421052631579
2017,9,76355,2.47368421052632
2017,9,77446,3.94736842105263
2017,9,77927,2.68421052631579
2017,9,79440,2.68421052631579
2017,9,99445,2
2017,9,60339,1
2017,9,61456,3.26315789473684
2017,9,62322,6.89473684210526
2017,9,62363,3.31578947368421
2017,9,62937,4.15789473684211
2017,9,63619,0.210526315789474
2017,9,64051,0.526315789473684
2017,9,64350,1.31578947368421
2017,9,65320,1.26315789473684
2017,9,65392,1.31578947368421
2017,9,67313,7.26315789473684
2017,9,67828,3.31578947368421
2017,9,72261,0.736842105263158
2017,9,74359,2.21052631578947
2017,9,75258,0.631578947368421
2017,9,75342,1.89473684210526
2017,9,76430,1.52631578947368
2017,10,60757,3
2017,10,63749,1.5
2017,10,64759,1.5
2017,10,65764,9
2017,10,67703,2.5
2017,10,70425,12.5
2017,10,74167,7
2017,10,74857,3
2017,10,77452,5
2017,10,78552,3.5
2017,10,60636,0.666666666666667
2017,10,61643,1.66666666666667
2017,10,62648,1.66666666666667
2017,10,62754,5.66666666666667
2017,10,65616,1.33333333333333
2017,10,66643,10
2017,10,66660,2.33333333333333
2017,10,67646,2.66666666666667
2017,10,76350,3
2017,10,77637,9
2017,10,79617,1.33333333333333
2017,10,95657,4.66666666666667
2017,10,64029,4
2017,10,64907,1
2017,10,65056,1
2017,10,65060,4.66666666666667
2017,10,65067,3.33333333333333
2017,10,66098,1.33333333333333
2017,10,67033,8.66666666666667
2017,10,67066,2
2017,10,75149,1.66666666666667
2017,10,75730,2.66666666666667
2017,10,77563,1.33333333333333
2017,10,79191,2.33333333333333
2017,10,99563,5.66666666666667
2017,10,60105,2
2017,10,61101,9
2017,10,66145,13.5
2017,10,67119,7
2017,10,67143,2.5
2017,10,78148,0
2017,10,79140,3
2017,10,63512,5
2017,10,65546,28
2017,10,75321,3
2017,10,60263,3
2017,10,62929,6
2017,10,62966,3
2017,10,63950,24
2017,10,63959,1
2017,10,65933,3
2017,10,66960,3
2017,10,75867,4
2017,10,76118,4
2017,10,78352,3
2017,10,78366,1
2017,10,61240,10.5
2017,10,63248,6
2017,10,66226,11.5
2017,10,67246,3.5
2017,10,76329,1.5
2017,10,77211,1
2017,10,77263,3.5
2017,10,79229,1
2017,10,61895,3
2017,10,62869,17
2017,10,71845,3
2017,10,74838,3
2017,10,75138,4
2017,10,75250,3
2017,10,78819,3
2017,10,61411,2
2017,10,67435,5
2017,10,73117,12.5
2017,10,76355,2.5
2017,10,77446,11.5
2017,10,77927,6.5
2017,10,99445,1.5
2017,10,62363,13
2017,10,62937,7
2017,10,64350,5
2017,10,67828,1
2017,10,74359,3
2017,10,75258,3
2017,10,75342,5
2017,10,76430,4
2018,3,60768,2.28571428571429
2018,3,64759,1.57142857142857
2018,3,65764,1.14285714285714
2018,3,65769,1
2018,3,67703,1.57142857142857
2018,3,68703,1.42857142857143
2018,3,68742,6.85714285714286
2018,3,68748,6.85714285714286
2018,3,70425,3.14285714285714
2018,3,73750,2.71428571428571
2018,3,73801,4
2018,3,74167,1.85714285714286
2018,3,74731,1.14285714285714
2018,3,74857,0.571428571428571
2018,3,77452,1.57142857142857
2018,3,78552,0.428571428571429
2018,3,60634,1.14285714285714
2018,3,62648,2.14285714285714
2018,3,65616,3.71428571428571
2018,3,65639,1.85714285714286
2018,3,65643,2.14285714285714
2018,3,66643,7.28571428571429
2018,3,67640,2.42857142857143
2018,3,67645,3.28571428571429
2018,3,76350,1.28571428571429
2018,3,77637,7.71428571428571
2018,3,79617,2.85714285714286
2018,3,95657,0.571428571428571
2018,3,64001,3.28571428571429
2018,3,64017,2.71428571428571
2018,3,64029,4.14285714285714
2018,3,65056,1.14285714285714
2018,3,65060,6.14285714285714
2018,3,65062,1.85714285714286
2018,3,65331,7.14285714285714
2018,3,75149,3
2018,3,75258,3.14285714285714
2018,3,77563,1.57142857142857
2018,3,78248,2.14285714285714
2018,3,79191,2
2018,3,99563,2.42857142857143
2018,3,60140,4.71428571428571
2018,3,60181,2.28571428571429
2018,3,61101,3.57142857142857
2018,3,61145,0.571428571428571
2018,3,61891,0.714285714285714
2018,3,62146,1.42857142857143
2018,3,62698,3.71428571428571
2018,3,64155,1.85714285714286
2018,3,66145,3
2018,3,68135,7.42857142857143
2018,3,71118,0.142857142857143
2018,3,76455,3
2018,3,76650,1.57142857142857
2018,3,78148,2.14285714285714
2018,3,79140,2.57142857142857
2018,3,62528,3.28571428571429
2018,3,63512,3
2018,3,63543,2.14285714285714
2018,3,65546,3.28571428571429
2018,3,67588,6.28571428571429
2018,3,68526,7
2018,3,72535,1.14285714285714
2018,3,75321,1
2018,3,76540,1.85714285714286
2018,3,77318,2
2018,3,77591,3.42857142857143
2018,3,78536,1.71428571428571
2018,3,79545,2.57142857142857
2018,3,60263,3.28571428571429
2018,3,62920,0.571428571428571
2018,3,62929,1
2018,3,62966,2.57142857142857
2018,3,64995,1.85714285714286
2018,3,65933,3.57142857142857
2018,3,68948,6.71428571428571
2018,3,68953,6.57142857142857
2018,3,75867,1.85714285714286
2018,3,76118,2.42857142857143
2018,3,76757,3.14285714285714
2018,3,78352,1.85714285714286
2018,3,79358,1.14285714285714
2018,3,62263,0.142857142857143
2018,3,63248,2.85714285714286
2018,3,65543,6.28571428571429
2018,3,66291,2
2018,3,67266,3.14285714285714
2018,3,68220,1.85714285714286
2018,3,68240,3
2018,3,74513,6.85714285714286
2018,3,74543,1.85714285714286
2018,3,76329,0.571428571428571
2018,3,77211,3.14285714285714
2018,3,77263,2.57142857142857
2018,3,78247,0.571428571428571
2018,3,79229,4.28571428571429
2018,3,60841,3.85714285714286
2018,3,61895,2.14285714285714
2018,3,62056,1.71428571428571
2018,3,62869,3.14285714285714
2018,3,65856,3.42857142857143
2018,3,66859,1.71428571428571
2018,3,68815,3.14285714285714
2018,3,74838,1.28571428571429
2018,3,75138,1
2018,3,75250,1.42857142857143
2018,3,75340,1.71428571428571
2018,3,76858,2
2018,3,77829,5.57142857142857
2018,3,78819,1.85714285714286
2018,3,79847,3.85714285714286
2018,3,61411,2.14285714285714
2018,3,61457,1.71428571428571
2018,3,61496,2.14285714285714
2018,3,66451,2.42857142857143
2018,3,66492,2.85714285714286
2018,3,67467,0.857142857142857
2018,3,68400,3
2018,3,68415,3.42857142857143
2018,3,68435,7.71428571428571
2018,3,74454,7.14285714285714
2018,3,76461,1.42857142857143
2018,3,76610,1.85714285714286
2018,3,77446,3.14285714285714
2018,3,99445,1.42857142857143
2018,3,62363,3.28571428571429
2018,3,62937,2.85714285714286
2018,3,63342,2.57142857142857
2018,3,64051,1.28571428571429
2018,3,64350,2
2018,3,65320,7
2018,3,65742,8
2018,3,66018,2.57142857142857
2018,3,67313,3.85714285714286
2018,3,67828,3.57142857142857
2018,3,74359,1.71428571428571
2018,3,75342,1.57142857142857
2018,3,76430,2.14285714285714
2018,4,60768,2.31818181818182
2018,4,64759,1.45454545454545
2018,4,65764,0.727272727272727
2018,4,65769,0.590909090909091
2018,4,66741,5.31818181818182
2018,4,67703,1.86363636363636
2018,4,68701,1.36363636363636
2018,4,68703,1.36363636363636
2018,4,68742,4.63636363636364
2018,4,68748,4.40909090909091
2018,4,70425,3.77272727272727
2018,4,73738,2.81818181818182
2018,4,73750,3
2018,4,73801,3.22727272727273
2018,4,74857,1.81818181818182
2018,4,78552,0.227272727272727
2018,4,79764,0.863636363636364
2018,4,60634,1
2018,4,61666,4
2018,4,62648,2
2018,4,62754,2.28571428571429
2018,4,65616,2
2018,4,65639,1.95238095238095
2018,4,65643,2.33333333333333
2018,4,66643,4.76190476190476
2018,4,67640,1.38095238095238
2018,4,67645,6.47619047619048
2018,4,76350,2.14285714285714
2018,4,77637,6.04761904761905
2018,4,79617,1.19047619047619
2018,4,95657,1.42857142857143
2018,4,61240,4.45833333333333
2018,4,64001,5.54166666666667
2018,4,64017,2.16666666666667
2018,4,64029,2
2018,4,65056,1.54166666666667
2018,4,65060,1.20833333333333
2018,4,65062,1.375
2018,4,65331,4.75
2018,4,66047,3.54166666666667
2018,4,67066,0.125
2018,4,68067,2.16666666666667
2018,4,75149,1.875
2018,4,75258,4.875
2018,4,77563,1.33333333333333
2018,4,78248,1.29166666666667
2018,4,79191,0.333333333333333
2018,4,99563,0.291666666666667
2018,4,60140,0.25
2018,4,60181,2.04166666666667
2018,4,61101,5.08333333333333
2018,4,61145,0.208333333333333
2018,4,61329,0.125
2018,4,62146,1.29166666666667
2018,4,62698,5.625
2018,4,63145,0.166666666666667
2018,4,66145,5.04166666666667
2018,4,67119,2
2018,4,67143,0.875
2018,4,68135,4.125
2018,4,71118,1.125
2018,4,76455,4.20833333333333
2018,4,76650,1.45833333333333
2018,4,78148,2.54166666666667
2018,4,79140,1.45833333333333
2018,4,79825,1.125
2018,4,60559,1.59090909090909
2018,4,62528,4.68181818181818
2018,4,63512,2.18181818181818
2018,4,63543,2.31818181818182
2018,4,65067,0.272727272727273
2018,4,65546,5.90909090909091
2018,4,67588,3.95454545454545
2018,4,68526,4.27272727272727
2018,4,72523,1.45454545454545
2018,4,72535,2
2018,4,73211,2.40909090909091
2018,4,75321,2.04545454545455
2018,4,76540,1.40909090909091
2018,4,77318,0.318181818181818
2018,4,77591,1.22727272727273
2018,4,79293,2.40909090909091
2018,4,79545,2.40909090909091
2018,4,60263,5
2018,4,60339,2.16666666666667
2018,4,62920,1.75
2018,4,62929,1.125
2018,4,62966,3.04166666666667
2018,4,63936,0.458333333333333
2018,4,64995,2.625
2018,4,65933,3.25
2018,4,66960,4.66666666666667
2018,4,68948,5.83333333333333
2018,4,68953,4.125
2018,4,75867,1.08333333333333
2018,4,76118,0.916666666666667
2018,4,76757,2.08333333333333
2018,4,78352,0.833333333333333
2018,4,79358,0.916666666666667
2018,4,61962,1.82608695652174
2018,4,62263,1.21739130434783
2018,4,63248,2.47826086956522
2018,4,65543,4.82608695652174
2018,4,66160,0.391304347826087
2018,4,66291,3.73913043478261
2018,4,67266,2.56521739130435
2018,4,68220,2.82608695652174
2018,4,68240,4.91304347826087
2018,4,68249,0.347826086956522
2018,4,73248,0.391304347826087
2018,4,74513,3.65217391304348
2018,4,76329,0.652173913043478
2018,4,77211,2.26086956521739
2018,4,77263,1.78260869565217
2018,4,78247,0.608695652173913
2018,4,79229,5.34782608695652
2018,4,60841,4.8695652173913
2018,4,61895,2.82608695652174
2018,4,62056,1.82608695652174
2018,4,62869,5.30434782608696
2018,4,65856,2.73913043478261
2018,4,66859,0.304347826086957
2018,4,68815,5.34782608695652
2018,4,74838,1.8695652173913
2018,4,75138,1.30434782608696
2018,4,75250,1.82608695652174
2018,4,75340,1.78260869565217
2018,4,76858,1.34782608695652
2018,4,77829,3.82608695652174
2018,4,78819,0.608695652173913
2018,4,79847,3
2018,4,60146,0.541666666666667
2018,4,61365,4.54166666666667
2018,4,61411,2.375
2018,4,61457,1.29166666666667
2018,4,66451,2.29166666666667
2018,4,66492,1.95833333333333
2018,4,67467,0.958333333333333
2018,4,68400,5.29166666666667
2018,4,68415,2
2018,4,68435,4.25
2018,4,74454,4.29166666666667
2018,4,76355,1.91666666666667
2018,4,76610,1.66666666666667
2018,4,77446,3.58333333333333
2018,4,77927,1.66666666666667
2018,4,99445,1.33333333333333
2018,4,62360,0.96
2018,4,62363,5.44
2018,4,62937,4.48
2018,4,63342,1.44
2018,4,63348,1.88
2018,4,64051,0.24
2018,4,64350,1.04
2018,4,65320,4.4
2018,4,65742,5.44
2018,4,66018,2.16
2018,4,67313,5.36
2018,4,67828,1.48
2018,4,74359,1.24
2018,4,75342,1.48
2018,4,76430,1.24
2018,5,60768,2.36
2018,5,64759,1
2018,5,65764,3.64
2018,5,65769,0.68
2018,5,66741,4.72
2018,5,67703,1.32
2018,5,68703,0.96
2018,5,68742,5
2018,5,68748,6.16
2018,5,70425,4.72
2018,5,73738,2.72
2018,5,73801,1.92
2018,5,74857,1.92
2018,5,79764,1.72
2018,5,60634,0.730769230769231
2018,5,60636,0.807692307692308
2018,5,61643,0.692307692307692
2018,5,61666,4.30769230769231
2018,5,62648,2.73076923076923
2018,5,62754,4.84615384615385
2018,5,65616,0.884615384615385
2018,5,65618,2.23076923076923
2018,5,65643,0.653846153846154
2018,5,66643,6.07692307692308
2018,5,67640,2.07692307692308
2018,5,67645,5.19230769230769
2018,5,68659,0.5
2018,5,76350,0.730769230769231
2018,5,77637,5
2018,5,95657,2.15384615384615
2018,5,60764,0.541666666666667
2018,5,61240,5.75
2018,5,64001,5.83333333333333
2018,5,64017,1.54166666666667
2018,5,64029,2.125
2018,5,65056,0.875
2018,5,65060,5.04166666666667
2018,5,65062,1.29166666666667
2018,5,65331,2
2018,5,66047,0.583333333333333
2018,5,67066,1.79166666666667
2018,5,68036,0.208333333333333
2018,5,68067,0.625
2018,5,75149,1.375
2018,5,75258,5.70833333333333
2018,5,78248,1.58333333333333
2018,5,79191,0.25
2018,5,99563,2.16666666666667
2018,5,60140,0.615384615384615
2018,5,60181,1.92307692307692
2018,5,61101,4.76923076923077
2018,5,62146,1.11538461538462
2018,5,62698,6.92307692307692
2018,5,66145,4
2018,5,67119,1.76923076923077
2018,5,68130,0.269230769230769
2018,5,68135,5
2018,5,71118,1.65384615384615
2018,5,76455,5.03846153846154
2018,5,76650,1.26923076923077
2018,5,78148,1.69230769230769
2018,5,79140,1.03846153846154
2018,5,79825,0.769230769230769
2018,5,60559,0.875
2018,5,62528,4.66666666666667
2018,5,62595,0.291666666666667
2018,5,63543,1.04166666666667
2018,5,65546,5.70833333333333
2018,5,67588,2.16666666666667
2018,5,68526,5.41666666666667
2018,5,68556,1.125
2018,5,72535,1.33333333333333
2018,5,72862,1.875
2018,5,73211,5.04166666666667
2018,5,75321,1.66666666666667
2018,5,75537,0.208333333333333
2018,5,76540,1.58333333333333
2018,5,77318,2.125
2018,5,79293,1.91666666666667
2018,5,79545,2.41666666666667
2018,5,60263,4.28
2018,5,60339,1.84
2018,5,62920,2
2018,5,62929,1.64
2018,5,62951,2.24
2018,5,62966,2.32
2018,5,63936,0.36
2018,5,63950,0.4
2018,5,64995,1.72
2018,5,65064,0.12
2018,5,65933,4.68
2018,5,66920,4.24
2018,5,66960,3.36
2018,5,68948,2.56
2018,5,68953,2.44
2018,5,75867,1.04
2018,5,76118,2.16
2018,5,76757,2.72
2018,5,79358,0.8
2018,5,61214,0.0869565217391304
2018,5,61962,1.43478260869565
2018,5,62263,0.869565217391304
2018,5,63248,2.08695652173913
2018,5,65543,5.73913043478261
2018,5,66291,4
2018,5,67266,2.26086956521739
2018,5,68200,0.173913043478261
2018,5,68220,1.60869565217391
2018,5,68240,4.82608695652174
2018,5,68260,1.82608695652174
2018,5,73248,1.95652173913043
2018,5,74513,2.65217391304348
2018,5,76329,0.739130434782609
2018,5,77211,3.56521739130435
2018,5,77263,2.08695652173913
2018,5,78247,0.130434782608696
2018,5,79229,3.26086956521739
2018,5,60841,4.08695652173913
2018,5,61895,1.82608695652174
2018,5,62056,0.304347826086957
2018,5,62869,4.43478260869565
2018,5,64805,1.73913043478261
2018,5,65802,0.217391304347826
2018,5,65856,5.47826086956522
2018,5,66859,0.652173913043478
2018,5,67840,0.217391304347826
2018,5,67863,0.478260869565217
2018,5,68815,4.78260869565217
2018,5,73632,0.652173913043478
2018,5,74838,0.91304347826087
2018,5,75138,2.17391304347826
2018,5,75250,1.47826086956522
2018,5,76858,0.478260869565217
2018,5,77829,4.21739130434783
2018,5,78819,0.826086956521739
2018,5,79847,2.91304347826087
2018,5,61365,1.6
2018,5,61411,2
2018,5,61457,0.96
2018,5,66451,2.28
2018,5,66492,2
2018,5,67443,0.16
2018,5,68400,5.32
2018,5,68419,0.8
2018,5,68435,6
2018,5,73117,1.96
2018,5,74454,5.04
2018,5,76355,3.64
2018,5,76610,2.6
2018,5,77446,2.76
2018,5,77927,2.2
2018,5,99445,0.8
2018,5,61268,0.4
2018,5,62360,1.92
2018,5,62363,5.48
2018,5,62937,4.2
2018,5,63342,0.96
2018,5,63348,1.44
2018,5,65320,5.2
2018,5,65742,5.6
2018,5,66018,1.28
2018,5,67313,5.28
2018,5,67828,1.52
2018,5,68341,0.64
2018,5,74359,1.28
2018,5,75342,1.76
2018,5,76430,1.48
2018,6,60768,2.19230769230769
2018,6,64759,1.38461538461538
2018,6,65764,5
2018,6,65769,1.61538461538462
2018,6,66741,4.92307692307692
2018,6,67703,1.69230769230769
2018,6,68742,5.42307692307692
2018,6,68748,4.69230769230769
2018,6,70425,1.07692307692308
2018,6,73738,1.30769230769231
2018,6,73750,3.65384615384615
2018,6,73801,1.96153846153846
2018,6,74731,0.653846153846154
2018,6,74857,1.26923076923077
2018,6,79764,2.03846153846154
2018,6,60634,2.09090909090909
2018,6,60636,0.272727272727273
2018,6,61643,1.54545454545455
2018,6,61666,2.09090909090909
2018,6,62648,2.31818181818182
2018,6,62754,3.22727272727273
2018,6,65616,0.818181818181818
2018,6,65618,1.77272727272727
2018,6,65643,1.77272727272727
2018,6,66643,4.63636363636364
2018,6,67640,1.22727272727273
2018,6,67645,4.77272727272727
2018,6,68639,0.909090909090909
2018,6,68659,0.954545454545455
2018,6,75620,4.27272727272727
2018,6,76350,0.181818181818182
2018,6,77637,6.36363636363636
2018,6,95657,0.636363636363636
2018,6,61240,5.75
2018,6,64001,5.29166666666667
2018,6,64017,1.45833333333333
2018,6,64029,0.5
2018,6,65056,1
2018,6,65060,3.08333333333333
2018,6,65062,1.41666666666667
2018,6,65331,4.45833333333333
2018,6,66047,1.66666666666667
2018,6,67066,2.58333333333333
2018,6,68036,0.333333333333333
2018,6,68067,1.625
2018,6,75149,0.875
2018,6,75258,5.5
2018,6,75730,1.375
2018,6,78248,1.04166666666667
2018,6,99563,1.125
2018,6,60105,0.791666666666667
2018,6,60140,2
2018,6,60181,2
2018,6,61101,4.04166666666667
2018,6,61329,0.708333333333333
2018,6,62146,0.166666666666667
2018,6,62698,5.79166666666667
2018,6,63145,0.5
2018,6,67119,2.54166666666667
2018,6,67122,0.166666666666667
2018,6,67143,1.41666666666667
2018,6,68130,1.58333333333333
2018,6,68135,5.75
2018,6,71118,1.04166666666667
2018,6,76455,7.04166666666667
2018,6,76650,1.25
2018,6,78148,1.875
2018,6,60559,1.08
2018,6,62528,4.8
2018,6,62595,0.08
2018,6,63543,2.68
2018,6,64021,3.56
2018,6,65546,3.76
2018,6,67588,0.8
2018,6,68526,4.32
2018,6,72523,0.72
2018,6,72535,1.2
2018,6,72862,1.92
2018,6,73211,3.88
2018,6,75321,1.44
2018,6,75537,0.48
2018,6,76540,0.76
2018,6,77318,2.24
2018,6,77591,4.12
2018,6,78536,0.28
2018,6,79293,1.8
2018,6,79545,1.76
2018,6,60263,4.12
2018,6,60339,0.16
2018,6,62920,2.08
2018,6,62929,1.72
2018,6,62951,2.56
2018,6,62966,1.36
2018,6,63950,2.56
2018,6,64995,1.72
2018,6,65064,0.6
2018,6,65933,4.72
2018,6,65964,0.08
2018,6,66920,1.4
2018,6,68908,0.36
2018,6,68948,5.12
2018,6,68953,4.16
2018,6,75867,0.68
2018,6,76118,1.92
2018,6,76757,0.84
2018,6,78366,0.52
2018,6,79358,1.16
2018,6,61214,0.730769230769231
2018,6,62263,0.115384615384615
2018,6,63248,2.34615384615385
2018,6,65543,6
2018,6,66160,0.423076923076923
2018,6,66291,2.65384615384615
2018,6,67266,2.88461538461538
2018,6,68220,1.5
2018,6,68240,4.5
2018,6,73248,2.26923076923077
2018,6,74513,2.65384615384615
2018,6,76329,1.38461538461538
2018,6,77211,4.73076923076923
2018,6,77263,2.15384615384615
2018,6,78247,0.461538461538462
2018,6,79229,4.34615384615385
2018,6,60841,5.04166666666667
2018,6,61895,1.16666666666667
2018,6,62056,1.125
2018,6,62869,4.25
2018,6,64805,2
2018,6,65856,6.20833333333333
2018,6,67840,0.541666666666667
2018,6,67863,0.583333333333333
2018,6,68815,5.41666666666667
2018,6,71845,0.958333333333333
2018,6,73632,0.833333333333333
2018,6,74838,0.833333333333333
2018,6,75138,1.41666666666667
2018,6,75250,1.75
2018,6,76858,0.375
2018,6,77829,1.45833333333333
2018,6,78819,0.583333333333333
2018,6,79847,2.875
2018,6,61365,1.08
2018,6,61411,1.2
2018,6,61457,0.8
2018,6,66451,2.2
2018,6,66492,1.64
2018,6,67421,1.52
2018,6,68400,4.8
2018,6,68415,2.04
2018,6,68419,1.52
2018,6,68435,4.6
2018,6,73117,2.28
2018,6,74454,2.16
2018,6,74630,2
2018,6,76355,1.44
2018,6,76610,2.2
2018,6,77446,3.6
2018,6,77927,2
2018,6,79440,0.92
2018,6,99445,1.68
2018,6,61268,2.6
2018,6,61396,0.4
2018,6,61456,0.24
2018,6,62360,3.6
2018,6,62363,5.56
2018,6,62937,1.68
2018,6,63348,1.56
2018,6,65320,4.88
2018,6,65392,1.56
2018,6,65742,0.52
2018,6,66018,0.28
2018,6,67313,5.6
2018,6,67603,1.16
2018,6,67828,1.16
2018,6,68341,2.68
2018,6,74359,1.56
2018,6,75342,1.68
2018,6,76430,2.24
2018,7,60757,0.636363636363636
2018,7,60768,2.54545454545455
2018,7,64759,1.63636363636364
2018,7,65764,4.22727272727273
2018,7,65769,2.31818181818182
2018,7,66741,3.68181818181818
2018,7,67703,1.40909090909091
2018,7,67737,0.863636363636364
2018,7,67762,0.863636363636364
2018,7,68742,1.95454545454545
2018,7,68748,4.45454545454545
2018,7,68794,0.863636363636364
2018,7,73738,1.27272727272727
2018,7,73750,5.63636363636364
2018,7,73801,2.18181818181818
2018,7,74731,0.5
2018,7,74857,1.18181818181818
2018,7,79764,2.09090909090909
2018,7,60634,2
2018,7,61666,3.72727272727273
2018,7,62648,2.09090909090909
2018,7,62754,3.77272727272727
2018,7,63628,0.272727272727273
2018,7,65618,1.59090909090909
2018,7,65643,2.04545454545455
2018,7,66643,4.86363636363636
2018,7,67640,2.81818181818182
2018,7,67645,3.27272727272727
2018,7,68639,0.727272727272727
2018,7,75620,0.954545454545455
2018,7,76350,2.95454545454545
2018,7,77637,6.04545454545455
2018,7,95657,2.13636363636364
2018,7,61240,6.85714285714286
2018,7,64001,5.66666666666667
2018,7,64017,0.238095238095238
2018,7,64029,0.666666666666667
2018,7,65056,1.52380952380952
2018,7,65058,0.19047619047619
2018,7,65060,2
2018,7,65062,2.80952380952381
2018,7,65331,6.42857142857143
2018,7,67066,1.52380952380952
2018,7,68043,0.904761904761905
2018,7,68067,0.238095238095238
2018,7,75149,1.42857142857143
2018,7,75258,4.85714285714286
2018,7,75730,1.80952380952381
2018,7,78248,1.57142857142857
2018,7,99563,2.0952380952381
2018,7,60105,0.409090909090909
2018,7,60140,2.45454545454545
2018,7,60181,1.59090909090909
2018,7,61101,4.68181818181818
2018,7,61329,0.136363636363636
2018,7,62698,5.31818181818182
2018,7,63145,0.818181818181818
2018,7,64155,0.863636363636364
2018,7,66145,3.27272727272727
2018,7,67119,2.95454545454545
2018,7,68135,6
2018,7,71118,1.81818181818182
2018,7,76455,4.54545454545455
2018,7,76650,1.40909090909091
2018,7,78148,1.5
2018,7,79339,0.681818181818182
