"","year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","BK","PA","ER","SF","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","BABIP","ERA","R_FIP","kwERA","SB_try","SB_succ","GD_rate","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","KK_rate","BK_rate","KBB","AVG","OBP","SLG","OPS","ER_rate","ERR","ERR_rate"
"3191",2018,8,74630,"SS",27,8,3,0,1,3,5,9,0,35,9,0,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.303249097472924,12.7894736842105,6.92873755949805,3.34285714285714,0.0299145299145299,0.714285714285714,0.0106837606837607,0.375,0,0.125,0.0857142857142857,0.142857142857143,0.257142857142857,0,1.31428571428571,0.296296296296296,0.457142857142857,0.518518518518518,0.975661375661376,1,9,0.00156794425087108
"3192",2018,8,74748,"HH",11,6,3,0,0,0,0,0,0,11,5,0,0,0,2,0,6,1,0,0,1,0,0,2,0,0,0,4,0,1,2,2,0,1,2,8,4,0.354285714285714,27,3.92873755949805,5.4,0.0258620689655172,1,0.021551724137931,0.5,0,0,0,0,0,0,1.23809523809524,0.545454545454545,0.545454545454545,0.818181818181818,1.36363636363636,1,13,0.0023061912364733
"3193",2018,8,74838,"SK",22,5,0,0,1,0,0,5,0,23,3,1,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.322751322751323,4.5,4.42873755949805,2.79130434782609,0.030256012412723,0.794871794871795,0.0271528316524438,0,0,0.2,0,0,0.217391304347826,0,2.38095238095238,0.227272727272727,0.217391304347826,0.363636363636364,0.58102766798419,1,12,0.00215710947330577
"3194",2018,8,74857,"HH",19,8,1,0,2,2,0,3,0,22,5,1,0,0,2,0,6,1,0,0,1,0,0,2,0,0,0,4,0,1,2,2,0,1,2,8,4,0.302798982188295,11.25,10.4287375594981,4.85454545454546,0.017163504968383,0.421052631578947,0.00993676603432701,0.125,0,0.25,0.0909090909090909,0,0.136363636363636,0,3.76829268292683,0.421052631578947,0.454545454545455,0.789473684210526,1.24401913875598,1,13,0.0023061912364733
"3195",2018,8,75138,"SK",15,3,0,0,0,4,0,6,0,19,1,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.264550264550265,2.25,3.92873755949805,4.13684210526316,0.0183150183150183,0.6,0.0164835164835165,0,0,0,0.210526315789474,0,0.315789473684211,0,1.38271604938272,0.2,0.368421052631579,0.2,0.568421052631579,1,12,0.00215710947330577
"3196",2018,8,75149,"KT",11,3,1,0,0,3,1,4,0,15,1,0,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.329326923076923,3.375,5.42873755949805,4.6,0.0183639398998331,0.454545454545455,0.011686143572621,0.333333333333333,0,0,0.2,0.0666666666666667,0.266666666666667,0,1.86538461538462,0.272727272727273,0.466666666666667,0.363636363636364,0.83030303030303,1,10,0.00174125021765628
"3197",2018,8,75250,"SK",19,7,4,0,2,2,1,4,0,22,5,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.289473684210526,11.25,10.6787375594981,4.30909090909091,0.01875,0.4,0.02125,0.571428571428571,0,0.285714285714286,0.0909090909090909,0.0454545454545455,0.181818181818182,0,2,0.368421052631579,0.454545454545455,0.894736842105263,1.34928229665072,1,12,0.00215710947330577
"3198",2018,8,75258,"KT",67,19,3,0,3,11,0,13,0,78,8,0,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.35700575815739,4.5,6.80373755949805,5.09230769230769,0.0165229885057471,0.652173913043478,0.0359195402298851,0.157894736842105,0,0.157894736842105,0.141025641025641,0,0.166666666666667,0,1.21323529411765,0.283582089552239,0.384615384615385,0.462686567164179,0.847301951779564,0.888888888888889,10,0.00174125021765628
"3199",2018,8,75321,"LT",30,6,0,0,0,4,0,5,0,34,2,0,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.324655436447167,2.25,4.17873755949805,5.04705882352941,0.0217616580310881,0.857142857142857,0.0176165803108808,0,0,0,0.117647058823529,0,0.147058823529412,0,2.89189189189189,0.2,0.294117647058824,0.2,0.494117647058824,1,10,0.00172771250863856
"3200",2018,8,75342,"WO",26,5,0,0,1,3,1,4,0,30,6,0,2,0,1,2,0,2,0,4,0,0,0,2,0,2,2,2,2,0,0,1,2,2,0,4,9,0.325452016689847,7.71428571428571,6.35730898806948,5,0.0292841648590022,0.814814814814815,0.0195227765726681,0,0,0.2,0.1,0.0333333333333333,0.133333333333333,0,2.94117647058824,0.192307692307692,0.3,0.307692307692308,0.607692307692308,0.857142857142857,19,0.00336521431101665
"3201",2018,8,75537,"LT",3,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.285714285714286,0,3.92873755949805,5.4,0.015748031496063,1,0,0,0,0,0,0,0,0,1.76470588235294,0,0,0,0,0,10,0.00172771250863856
"3202",2018,8,75620,"HT",14,5,1,0,0,1,0,1,0,17,0,2,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.347639484978541,0,4.20146483222532,5.4,0.0342679127725857,0.454545454545455,0.0186915887850467,0.2,0,0,0.0588235294117647,0,0.0588235294117647,0,3.05555555555556,0.357142857142857,0.352941176470588,0.428571428571429,0.781512605042017,0,11,0.001927119831815
"3203",2018,8,75867,"NC",26,8,0,1,3,4,0,4,0,30,6,0,0,4,0,3,2,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,4,0,4,9,0.293125810635538,9,11.0954042261647,5.4,0.022202486678508,0.56,0.0142095914742451,0,0.125,0.375,0.133333333333333,0,0.133333333333333,0,3.86585365853659,0.307692307692308,0.4,0.730769230769231,1.13076923076923,1,15,0.00263111734783371
"3204",2018,8,76118,"NC",28,7,2,0,1,0,0,5,0,28,1,0,0,4,0,3,2,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,4,0,4,9,0.311578947368421,1.28571428571429,4.35730898806948,3.25714285714286,0.02827965435978,0.694444444444444,0.0290652003142184,0.285714285714286,0,0.142857142857143,0,0,0.178571428571429,0,2.95698924731183,0.25,0.25,0.428571428571429,0.678571428571429,1,15,0.00263111734783371
"3205",2018,8,76329,"OB",13,2,0,0,0,5,0,3,0,18,0,0,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.326013513513513,0,6.38328301404351,6.73333333333333,0.0160642570281124,0.666666666666667,0.0187416331994645,0,0,0,0.277777777777778,0,0.166666666666667,0,2.1875,0.153846153846154,0.388888888888889,0.153846153846154,0.542735042735043,0,9,0.00157894736842105
"3206",2018,8,76350,"HT",17,5,1,0,0,2,0,2,0,20,2,1,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.353135313531353,4.15384615384615,4.39027602103651,5.4,0.0319148936170213,0.791666666666667,0.0212765957446809,0.2,0,0,0.1,0,0.1,0,2.41538461538462,0.294117647058824,0.35,0.352941176470588,0.702941176470588,1,11,0.001927119831815
"3207",2018,8,76430,"WO",5,0,0,0,0,2,0,2,0,8,0,1,2,0,1,2,0,2,0,4,0,0,0,2,0,2,2,2,2,0,0,1,2,2,0,4,9,0.32133676092545,0,4.92873755949805,5.4,0.028448275862069,0.727272727272727,0.0163793103448276,0,0,0,0.25,0,0.25,0,2.51219512195122,0,0.25,0,0.25,0,19,0.00336521431101665
"3208",2018,8,76455,"LG",57,20,1,1,2,11,2,12,0,73,18,3,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.308703535811423,12.15,7.00373755949805,5.23561643835616,0.0179188934297391,0.614035087719298,0.018233259981138,0.05,0.05,0.1,0.150684931506849,0.0273972602739726,0.164383561643836,0,2.18587360594796,0.350877192982456,0.452054794520548,0.508771929824561,0.960826724345109,0.947368421052632,6,0.00105689624801832
"3209",2018,8,76650,"LG",28,10,0,0,1,3,1,2,0,34,4,2,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.34045584045584,5.4,7.07873755949805,5.75294117647059,0.0196078431372549,0.526315789473684,0.0113519091847265,0,0,0.1,0.0882352941176471,0.0294117647058824,0.0588235294117647,0,2.26262626262626,0.357142857142857,0.411764705882353,0.464285714285714,0.876050420168067,1,6,0.00105689624801832
"3210",2018,8,76757,"NC",10,2,0,0,1,1,1,1,0,13,2,1,0,4,0,3,2,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,4,0,4,9,0.296523517382413,6,9.59540422616472,5.4,0.0240137221269297,0.928571428571429,0.0240137221269297,0,0,0.5,0.0769230769230769,0.0769230769230769,0.0769230769230769,0,1.38709677419355,0.2,0.307692307692308,0.5,0.807692307692308,1,15,0.00263111734783371
"3211",2018,8,76858,"SK",26,9,2,0,0,1,0,9,0,28,4,1,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.303085299455535,6,1.42873755949805,1.97142857142857,0.0170157068062827,0.692307692307692,0.0222513089005236,0.222222222222222,0,0,0.0357142857142857,0,0.321428571428571,0,1.63855421686747,0.346153846153846,0.357142857142857,0.423076923076923,0.78021978021978,0.8,12,0.00215710947330577
"3212",2018,8,77211,"OB",46,14,4,0,1,5,0,5,0,54,7,3,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.31953125,5.4,5.47159470235519,5.4,0.0126874279123414,0.590909090909091,0.0230680507497117,0.285714285714286,0,0.0714285714285714,0.0925925925925926,0,0.0925925925925926,0,2.46491228070175,0.304347826086957,0.351851851851852,0.456521739130435,0.808373590982287,1,9,0.00157894736842105
"3213",2018,8,77263,"OB",24,7,2,0,1,2,0,5,0,26,4,0,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.322950819672131,6.35294117647059,5.5169728536157,4.01538461538462,0.0160919540229885,0.5,0.028735632183908,0.285714285714286,0,0.142857142857143,0.0769230769230769,0,0.192307692307692,0,2.22093023255814,0.291666666666667,0.346153846153846,0.5,0.846153846153846,1,9,0.00157894736842105
"3214",2018,8,77446,"SS",43,13,3,1,4,5,2,13,0,51,12,1,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.307397959183673,10.4516129032258,8.47712465627225,3.51764705882353,0.016356201726488,0.444444444444444,0.016356201726488,0.230769230769231,0.0769230769230769,0.307692307692308,0.0980392156862745,0.0392156862745098,0.254901960784314,0,2.27428571428571,0.302325581395349,0.392156862745098,0.697674418604651,1.08983128134975,1,9,0.00156794425087108
"3215",2018,8,77591,"LT",16,6,0,0,1,2,1,3,0,21,5,2,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.335600907029478,11.25,7.92873755949805,4.82857142857143,0.020979020979021,0.592592592592593,0.020979020979021,0,0,0.166666666666667,0.0952380952380952,0.0476190476190476,0.142857142857143,0,2.17094017094017,0.375,0.428571428571429,0.5625,0.991071428571429,1,10,0.00172771250863856
"3216",2018,8,77637,"HT",71,23,5,0,5,2,0,11,0,73,11,0,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.309864457831325,6.1875,6.99123755949805,3.92054794520548,0.0245593759029182,0.529411764705882,0.0231147067321583,0.217391304347826,0,0.217391304347826,0.0273972602739726,0,0.150684931506849,0,2.97177419354839,0.323943661971831,0.342465753424658,0.605633802816901,0.948099556241559,1,11,0.001927119831815
"3217",2018,8,77829,"SK",60,13,0,1,3,6,0,19,0,67,6,1,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.312312312312312,3.375,5.11623755949805,3.07164179104478,0.0249609984399376,0.6875,0.0239209568382735,0,0.0769230769230769,0.230769230769231,0.0895522388059701,0,0.283582089552239,0,3.90825688073395,0.216666666666667,0.283582089552239,0.4,0.683582089552239,1,12,0.00215710947330577
"3218",2018,8,77927,"SS",26,5,0,0,0,0,0,6,0,26,0,0,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.336405529953917,0,2.21445184521234,2.63076923076923,0.0151515151515152,0.631578947368421,0.0215311004784689,0,0,0,0,0,0.230769230769231,0,2.34166666666667,0.192307692307692,0.192307692307692,0.192307692307692,0.384615384615385,0,9,0.00156794425087108
"3219",2018,8,78148,"LG",25,13,1,0,0,2,2,2,0,29,11,0,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.336146272855134,24.75,5.92873755949805,5.4,0.0299884659746251,0.730769230769231,0.0207612456747405,0.0769230769230769,0,0,0.0689655172413793,0.0689655172413793,0.0689655172413793,0,2.33734939759036,0.52,0.586206896551724,0.56,1.14620689655172,1,6,0.00105689624801832
"3220",2018,8,78248,"KT",9,3,0,0,1,0,0,1,0,9,2,0,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.364963503649635,9,9.42873755949805,4.06666666666667,0.0218579234972678,1,0.0163934426229508,0,0,0.333333333333333,0,0,0.111111111111111,0,2.09090909090909,0.333333333333333,0.333333333333333,0.666666666666667,1,1,10,0.00174125021765628
"3221",2018,8,78366,"NC",16,6,1,0,1,2,0,1,0,19,4,1,0,4,0,3,2,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,4,0,4,9,0.35672514619883,9.81818181818182,8.56510119586169,6.03157894736842,0.016597510373444,0.5,0.020746887966805,0.166666666666667,0,0.166666666666667,0.105263157894737,0,0.0526315789473684,0,1.52173913043478,0.375,0.421052631578947,0.625,1.04605263157895,0.8,15,0.00263111734783371
"3222",2018,8,79130,"SK",6,3,1,0,1,2,0,2,0,8,5,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.303921568627451,45,18.9287375594981,5.4,0.00735294117647059,0,0.0220588235294118,0.333333333333333,0,0.333333333333333,0.25,0,0.25,0,1.2,0.5,0.625,1.16666666666667,1.79166666666667,1,12,0.00215710947330577
"3223",2018,8,79140,"LG",20,2,0,0,0,2,1,5,0,24,1,1,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.26865671641791,1.42105263157895,3.77084282265595,3.9,0.0244252873563218,0.705882352941177,0.014367816091954,0,0,0,0.0833333333333333,0.0416666666666667,0.208333333333333,0,2.09677419354839,0.1,0.208333333333333,0.1,0.308333333333333,1,6,0.00105689624801832
"3224",2018,8,79229,"OB",30,13,4,0,1,4,1,4,0,35,9,0,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.319580166485704,14.2941176470588,7.45814932420393,5.4,0.0140030441400304,0.565217391304348,0.0246575342465753,0.307692307692308,0,0.0769230769230769,0.114285714285714,0.0285714285714286,0.114285714285714,0,1.80821917808219,0.433333333333333,0.514285714285714,0.666666666666667,1.18095238095238,1,9,0.00157894736842105
"3225",2018,8,79293,"LT",23,6,1,0,2,1,1,6,0,25,3,0,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.303664921465969,4.76470588235294,7.45814932420393,3,0.0142857142857143,0.571428571428571,0.0306122448979592,0.166666666666667,0,0.333333333333333,0.04,0.04,0.24,0,4.72727272727273,0.260869565217391,0.32,0.565217391304348,0.885217391304348,1,10,0.00172771250863856
"3226",2018,8,79358,"NC",20,4,1,0,1,5,0,5,0,25,4,0,0,4,0,3,2,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,4,0,4,9,0.313688212927757,6.75,7.30373755949805,5.4,0.0297029702970297,0.75,0.0136138613861386,0.25,0,0.25,0.2,0,0.2,0,2.13095238095238,0.2,0.36,0.4,0.76,1,15,0.00263111734783371
"3227",2018,8,79440,"SS",47,12,3,0,1,5,1,10,0,54,6,1,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.317771084337349,4.5,4.84540422616472,4.28888888888889,0.0459893048128342,0.790697674418605,0.0106951871657754,0.25,0,0.0833333333333333,0.0925925925925926,0.0185185185185185,0.185185185185185,0,1.36538461538462,0.25531914893617,0.333333333333333,0.382978723404255,0.716312056737589,0.75,9,0.00156794425087108
"3228",2018,8,79545,"LT",16,5,3,0,1,4,0,2,0,20,2,0,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.271844660194175,4.90909090909091,9.65601028677078,6.6,0.0107361963190184,0.571428571428571,0.0168711656441718,0.6,0,0.2,0.2,0,0.1,0,1.41747572815534,0.3125,0.45,0.6875,1.1375,1,10,0.00172771250863856
"3229",2018,8,79764,"HH",7,3,0,0,1,1,0,1,0,8,3,0,0,0,2,0,6,1,0,0,1,0,0,2,0,0,0,4,0,1,2,2,0,1,2,8,4,0.339123867069486,20.25,14.4287375594981,5.4,0.0252383623107123,0.755555555555556,0.0196298373527762,0,0,0.333333333333333,0.125,0,0.125,0,1.93288590604027,0.428571428571429,0.5,0.857142857142857,1.35714285714286,1,13,0.0023061912364733
"3230",2018,8,79825,"LG",8,5,0,0,0,0,0,0,0,9,2,1,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.334558823529412,13.5,3.92873755949805,5.4,0.0140845070422535,0.4,0.0169014084507042,0,0,0,0,0,0,0,2.60869565217391,0.625,0.555555555555556,0.625,1.18055555555556,1,6,0.00105689624801832
"3231",2018,8,79847,"SK",27,8,3,0,1,5,0,4,0,32,7,0,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.313967861557478,9.94736842105263,7.08663229634016,5.775,0.0222793487574979,0.769230769230769,0.0231362467866324,0.375,0,0.125,0.15625,0,0.125,0,1.99212598425197,0.296296296296296,0.40625,0.518518518518518,0.924768518518518,0.875,12,0.00215710947330577
"3232",2018,8,95657,"HT",52,20,3,0,5,6,4,13,0,62,17,0,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.33469387755102,14.34375,10.3974875594981,4.04516129032258,0.038860103626943,0.766666666666667,0.0103626943005181,0.15,0,0.25,0.0967741935483871,0.0645161290322581,0.209677419354839,0,2.95081967213115,0.384615384615385,0.483870967741935,0.730769230769231,1.21464019851117,1,11,0.001927119831815
"3233",2018,8,99445,"SS",6,2,1,0,0,2,0,1,0,8,2,0,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.305882352941176,13.5,6.92873755949805,6.9,0.0258519388954172,0.727272727272727,0.0176263219741481,0.5,0,0,0.25,0,0.125,0,3.42307692307692,0.333333333333333,0.5,0.5,1,1,9,0.00156794425087108
"3234",2018,9,60105,"LG",22,4,1,0,0,0,1,4,0,23,1,0,2,0,16,2,2,2,0,0,0,0,0,0,0,4,2,4,0,2,2,4,2,2,2,14,10,0.25,1.5,3.09540422616472,3.31304347826087,0,0,0.010752688172043,0.25,0,0,0,0.0434782608695652,0.173913043478261,0,1.55555555555556,0.181818181818182,0.217391304347826,0.227272727272727,0.444664031620553,1,6,0.00105689624801832
"3235",2018,9,60140,"LG",42,10,0,0,2,6,2,15,0,51,9,1,2,0,16,2,2,2,0,0,0,0,0,0,0,4,2,4,0,2,2,4,2,2,2,14,10,0.343685300207039,7.36363636363636,5.74691937767987,3.28235294117647,0.0304232804232804,0.695652173913043,0.0238095238095238,0,0,0.2,0.117647058823529,0.0392156862745098,0.294117647058824,0,2.36231884057971,0.238095238095238,0.352941176470588,0.380952380952381,0.733893557422969,0.818181818181818,6,0.00105689624801832
"3236",2018,9,60146,"SS",20,6,1,0,2,3,0,5,0,24,6,1,0,2,0,2,2,14,2,2,0,0,0,0,0,4,4,4,2,2,2,2,2,0,2,14,10,0.277777777777778,10.8,8.92873755949805,4.4,0.0191458026509573,0.769230769230769,0.0176730486008837,0.166666666666667,0,0.333333333333333,0.125,0,0.208333333333333,0,1.75609756097561,0.3,0.375,0.65,1.025,1,9,0.00156794425087108
"3237",2018,9,60255,"OB",5,1,0,0,1,1,0,1,0,6,2,0,2,2,12,0,2,2,0,2,2,0,0,0,0,2,2,2,4,2,4,0,2,2,4,10,14,0.2,13.5,14.4287375594981,5.4,0.136363636363636,1,0,0,0,1,0.166666666666667,0,0.166666666666667,0,1,0.2,0.333333333333333,0.8,1.13333333333333,1,9,0.00157894736842105
"3238",2018,9,60263,"NC",89,28,6,0,2,17,1,11,0,109,22,2,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.321969696969697,9.42857142857143,6.69064232140281,6.0605504587156,0.0178843226788432,0.468085106382979,0.0156012176560122,0.214285714285714,0,0.0714285714285714,0.155963302752294,0.00917431192660551,0.100917431192661,0,2.25550660792952,0.314606741573034,0.422018348623853,0.449438202247191,0.871456550871044,0.916666666666667,15,0.00263111734783371
"3239",2018,9,60339,"NC",43,11,4,0,3,8,1,9,1,52,9,0,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.288188976377953,7.59375,8.42873755949805,5.16923076923077,0.021505376344086,0.777777777777778,0.019115890083632,0.363636363636364,0,0.272727272727273,0.153846153846154,0.0192307692307692,0.173076923076923,0.05,1.5,0.255813953488372,0.384615384615385,0.558139534883721,0.942754919499106,1,15,0.00263111734783371
"3240",2018,9,60559,"LT",28,7,1,0,1,5,1,4,0,35,5,1,0,2,2,2,2,2,0,2,8,0,2,0,0,2,1,3,2,0,4,2,2,2,4,10,12,0.296402877697842,6.13636363636364,7.06510119586169,5.74285714285714,0.0173410404624277,0.666666666666667,0.0134874759152216,0.142857142857143,0,0.142857142857143,0.142857142857143,0.0285714285714286,0.114285714285714,0,1.672,0.25,0.371428571428571,0.392857142857143,0.764285714285714,0.833333333333333,10,0.00172771250863856
"3241",2018,9,60634,"HT",40,9,0,0,1,7,0,10,1,47,3,0,0,2,4,2,2,2,10,0,1,0,0,0,0,4,0,2,2,1,4,2,2,4,2,10,13,0.307359307359307,2.61290322580645,5.28357626917547,4.63404255319149,0.0269865067466267,0.611111111111111,0.0179910044977511,0,0,0.111111111111111,0.148936170212766,0,0.212765957446809,0.0625,1.10344827586207,0.225,0.340425531914894,0.3,0.640425531914894,0.75,11,0.001927119831815
"3242",2018,9,60768,"HH",37,8,2,0,0,3,0,8,0,42,1,2,2,2,2,2,10,2,2,0,0,0,0,2,0,0,4,2,4,2,2,2,4,4,0,12,12,0.318181818181818,0.870967741935484,3.25131820465934,3.97142857142857,0.0243079000675219,0.694444444444444,0.0263335584064821,0.25,0,0,0.0714285714285714,0,0.19047619047619,0,1.93525179856115,0.216216216216216,0.261904761904762,0.27027027027027,0.532175032175032,0.333333333333333,13,0.0023061912364733
"3243",2018,9,60841,"SK",110,25,2,2,4,9,2,31,0,121,10,0,12,0,0,2,0,2,2,2,0,0,2,2,0,4,2,4,2,2,2,2,0,2,4,12,12,0.301764159702878,3.17647058823529,4.7405022653804,3.21818181818182,0.0536075522589346,0.773584905660377,0.0198921105866487,0.08,0.08,0.16,0.0743801652892562,0.0165289256198347,0.256198347107438,0,1.71517027863777,0.227272727272727,0.297520661157025,0.390909090909091,0.688429752066116,1,12,0.00215710947330577
"3244",2018,9,61101,"LG",114,43,9,1,4,4,3,25,0,123,23,2,2,0,16,2,2,2,0,0,0,0,0,0,0,4,2,4,0,2,2,4,2,2,2,14,10,0.321868916288125,8.50684931506849,4.87394303895011,3.35121951219512,0.0244821092278719,0.615384615384615,0.0141242937853107,0.209302325581395,0.0232558139534884,0.0930232558139535,0.032520325203252,0.024390243902439,0.203252032520325,0,2.05882352941176,0.37719298245614,0.40650406504065,0.578947368421053,0.985451433461703,0.766666666666667,6,0.00105689624801832
"3245",2018,9,61214,"OB",23,9,1,0,0,4,0,3,0,27,3,0,2,2,12,0,2,2,0,2,2,0,0,0,0,2,2,2,4,2,4,0,2,2,4,10,14,0.353790613718412,5.78571428571429,5.21445184521234,5.84444444444444,0.0324675324675325,0.84,0.0142857142857143,0.111111111111111,0,0,0.148148148148148,0,0.111111111111111,0,1.46052631578947,0.391304347826087,0.481481481481481,0.434782608695652,0.916264090177134,1,9,0.00157894736842105
"3246",2018,9,61240,"KT",123,32,7,1,2,6,1,28,0,132,12,2,2,0,4,12,0,2,0,2,1,0,0,0,0,2,2,0,4,3,0,2,4,4,2,12,11,0.312252964426877,3.48387096774194,3.63841497885289,3.4,0.0293594306049822,0.727272727272727,0.0186832740213523,0.21875,0.03125,0.0625,0.0454545454545455,0.00757575757575758,0.212121212121212,0,2.70520231213873,0.260162601626016,0.295454545454545,0.382113821138211,0.677568366592757,1,10,0.00174125021765628
"3247",2018,9,61268,"WO",24,7,2,0,1,2,0,2,0,26,4,0,2,1,4,0,0,0,2,12,2,0,0,0,0,0,2,2,2,4,3,4,4,2,0,12,11,0.283819628647215,6.35294117647059,6.57579638302746,5.4,0.0150753768844221,0.333333333333333,0.0301507537688442,0.285714285714286,0,0.142857142857143,0.0769230769230769,0,0.0769230769230769,0,1.97368421052632,0.291666666666667,0.346153846153846,0.5,0.846153846153846,1,19,0.00336521431101665
"3248",2018,9,61295,"OB",26,8,1,0,2,2,0,3,0,30,6,2,2,2,12,0,2,2,0,2,2,0,0,0,0,2,2,2,4,2,4,0,2,2,4,10,14,0.285714285714286,8.1,7.82873755949805,5,0.0552147239263804,0.333333333333333,0.0122699386503067,0.125,0,0.25,0.0666666666666667,0,0.1,0,1.47368421052632,0.307692307692308,0.333333333333333,0.576923076923077,0.91025641025641,0.857142857142857,9,0.00157894736842105
"3249",2018,9,61411,"SS",40,12,1,0,4,8,1,8,0,51,9,2,0,2,0,2,2,14,2,2,0,0,0,0,0,4,4,4,2,2,2,2,2,0,2,14,10,0.267631103074141,8.1,10.2287375594981,5.4,0.0304347826086957,0.857142857142857,0.00543478260869565,0.0833333333333333,0,0.333333333333333,0.156862745098039,0.0196078431372549,0.156862745098039,0,2.61616161616162,0.3,0.411764705882353,0.625,1.03676470588235,1,9,0.00156794425087108
"3250",2018,9,61456,"WO",40,13,1,0,1,5,0,11,0,48,9,3,2,1,4,0,0,0,2,12,2,0,0,0,0,0,2,2,2,4,3,4,4,2,0,12,11,0.34047619047619,8.1,4.52873755949805,3.9,0.0278688524590164,0.705882352941177,0.0147540983606557,0.0769230769230769,0,0.0769230769230769,0.104166666666667,0,0.229166666666667,0,3.43589743589744,0.325,0.375,0.425,0.8,1,19,0.00336521431101665
