"","year","month","T_ID","P_ID","START_CK","RELIEF_CK","CG_CK","HOLD","INN2","BF","PA","AB","HIT","H2","H3","HR","SB","CS","SH","SF","BB","IB","HP","KK","GD","WP","BK","ERR","R","ER","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","TB_SC_B","TB_SC_T","WLS_D","WLS_L","WLS_ND","WLS_S","WLS_W","ERA","WHIP","FIP","SB_try","SB_succ","ERC"
"2378",2018,3,"SK",75138,0,3,0,1,6,35,7,7,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,3,0,0,0,0.142857142857143,-1.14285714285714,0,0,-0.354845918367347
"2379",2018,3,"SK",75250,0,3,0,0,9,38,10,10,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0.1,-0.8,0,0,-0.4594745
"2380",2018,3,"SK",75340,0,2,0,0,9,53,12,10,2,0,0,1,1,0,0,0,1,0,1,5,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0.0833333333333333,0.25,0.75,0.0833333333333333,1,1.179085
"2381",2018,3,"SK",76858,0,2,0,0,9,62,14,11,4,0,0,0,0,0,0,0,3,0,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.5,0.357142857142857,0,0,1.95500909090909
"2382",2018,3,"SK",77829,2,0,0,0,30,154,39,36,6,0,0,0,0,0,0,0,3,0,0,11,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0.230769230769231,-0.333333333333333,0,0,-0.0764403846153847
"2383",2018,3,"SK",78819,0,3,0,0,9,51,13,11,2,0,1,0,2,0,0,0,2,0,0,5,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,2,1,0,0,2,0,1,0.0769230769230769,0.307692307692308,-0.307692307692308,0.153846153846154,1,0.284338461538461
"2384",2018,3,"SK",79847,1,1,0,0,21,109,27,25,8,2,0,0,0,3,0,0,2,0,0,3,1,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0.0740740740740741,0.37037037037037,0,0.111111111111111,0,0.780746666666666
"2385",2018,3,"SS",61411,0,3,0,0,12,62,15,13,1,0,0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,2,1,0,0,0.133333333333333,-0.4,0,0,-0.250268461538462
"2386",2018,3,"SS",61457,0,5,0,1,7,50,12,9,3,1,0,1,0,0,1,0,1,0,1,4,0,0,0,0,5,5,0,1,0,0,0,0,2,0,0,2,2,3,0,1,4,0,0,0.416666666666667,0.333333333333333,0.916666666666667,0,0,2.32079166666667
"2387",2018,3,"SS",61496,0,2,0,0,7,71,15,9,3,1,0,0,0,0,0,0,6,0,0,2,1,0,0,0,3,3,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.2,0.6,0.933333333333333,0,0,3.46651
"2388",2018,3,"SS",66451,0,4,0,0,13,79,17,16,3,2,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,2,2,0,0,4,0,0,0,0.235294117647059,-0.411764705882353,0,0,-0.0423875000000001
"2389",2018,3,"SS",66492,0,3,0,0,13,71,20,17,5,0,0,0,0,0,0,0,3,1,0,5,1,0,0,0,2,2,0,2,0,0,0,0,0,0,0,1,1,2,0,1,2,0,0,0.1,0.4,-0.2,0,0,0.859829411764706
"2390",2018,3,"SS",67467,0,1,0,0,3,17,6,4,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.333333333333333,0.166666666666667,0,0,2.5831375
"2391",2018,3,"SS",68400,1,0,0,0,10,88,21,17,7,2,0,3,1,0,0,0,4,0,0,5,0,0,0,0,9,9,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.428571428571429,0.523809523809524,1.95238095238095,0.0476190476190476,1,4.2618268907563
"2392",2018,3,"SS",68415,1,0,0,0,18,90,24,22,4,2,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.208333333333333,0.0833333333333333,0,0,0.0114795454545453
"2393",2018,3,"SS",68435,2,0,0,0,38,210,54,45,12,4,0,2,0,0,1,1,6,0,1,9,3,0,1,0,7,7,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0.12962962962963,0.333333333333333,0.537037037037037,0,0,1.00289074074074
"2394",2018,3,"SS",74454,2,0,0,0,35,164,50,46,14,2,0,3,1,1,1,0,2,0,1,9,1,0,0,0,8,8,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0.16,0.32,0.6,0.04,0.5,1.0795247173913
"2395",2018,3,"SS",76461,0,1,0,0,5,42,10,9,4,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.5,0.4,3.8,0,0,5.618475
"2396",2018,3,"SS",76610,0,3,0,1,9,53,13,12,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,3,0,0,0,0.307692307692308,0.0769230769230769,0,0,0.342503846153846
"2397",2018,3,"SS",77446,1,0,0,0,13,100,22,18,9,0,0,1,0,1,1,0,2,0,1,4,2,0,0,0,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.181818181818182,0.5,0.636363636363636,0.0454545454545455,0,3.30607272727273
"2398",2018,3,"SS",99445,0,2,0,0,6,33,10,8,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0.3,0.4,0,0.1,1,1.45051
"2399",2018,3,"WO",62363,1,0,0,0,16,95,23,21,7,1,0,0,0,0,0,1,1,0,0,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0869565217391304,0.347826086956522,-0.0434782608695652,0,0,0.688991304347826
"2400",2018,3,"WO",62937,1,0,0,0,11,70,20,19,9,2,0,1,0,1,0,0,1,0,0,1,0,0,0,0,7,7,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0.35,0.5,0.7,0.05,0,2.53211578947368
"2401",2018,3,"WO",63342,0,4,0,0,13,81,18,15,3,1,0,0,0,0,1,0,2,0,0,7,0,0,0,0,2,2,1,0,0,1,0,0,0,0,2,0,2,2,0,0,2,2,0,0.111111111111111,0.277777777777778,-0.444444444444444,0,0,0.185141666666667
"2402",2018,3,"WO",64051,0,1,0,0,5,27,9,7,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.444444444444444,0.222222222222222,0,0,1.35651428571429
"2403",2018,3,"WO",64350,0,1,0,0,11,39,14,13,2,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.142857142857143,0.142857142857143,0.642857142857143,0,0,-0.0974445054945056
"2404",2018,3,"WO",65320,2,0,0,0,33,192,49,44,15,2,0,0,2,1,0,1,2,0,2,7,2,0,0,0,5,5,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0.102040816326531,0.346938775510204,-0.0408163265306122,0.0612244897959184,0.666666666666667,0.946501275510204
"2405",2018,3,"WO",65742,2,0,0,0,39,207,56,54,18,0,2,2,1,0,0,0,1,0,1,13,0,0,0,1,9,8,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0.142857142857143,0.339285714285714,0.107142857142857,0.0178571428571429,1,0.994238095238095
"2406",2018,3,"WO",66018,0,4,0,0,10,64,18,12,3,0,0,1,0,0,1,0,5,1,0,4,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,3,1,0,0,4,0,0,0.0555555555555556,0.444444444444444,0.944444444444444,0,0,2.11796666666667
"2407",2018,3,"WO",67313,1,0,0,0,18,102,27,25,7,2,0,0,0,0,0,0,2,0,0,7,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0740740740740741,0.333333333333333,-0.296296296296296,0,0,0.512638
"2408",2018,3,"WO",67828,0,4,0,0,18,82,25,22,3,1,0,0,1,0,0,0,3,0,0,7,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,3,1,0,0,2,0,2,0,0.24,-0.2,0.04,1,-0.0660620000000001
"2409",2018,3,"WO",74359,0,4,0,2,9,44,12,12,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,2,0,2,2,0,0,4,0,0,0.166666666666667,0.333333333333333,0.916666666666667,0,0,1.1677125
"2410",2018,3,"WO",75342,0,3,0,1,7,50,11,11,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,1,0,0,0,0,1,0,2,1,0,0,3,0,0,0.181818181818182,0.363636363636364,-0.181818181818182,0,0,0.769262809917355
"2411",2018,3,"WO",76430,0,4,0,3,11,69,15,13,2,1,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,2,2,0,0,4,0,0,0,0.266666666666667,-0.266666666666667,0,0,0.0591815384615384
"2412",2018,4,"HH",60768,0,8,0,0,34,215,51,45,13,3,0,2,0,0,0,1,4,0,1,15,1,1,0,0,6,6,0,1,1,0,3,0,1,0,1,1,5,3,0,0,8,0,0,0.117647058823529,0.333333333333333,0.215686274509804,0,0,1.00751411764706
"2413",2018,4,"HH",64759,0,12,0,3,25,133,32,28,4,0,0,0,1,0,0,0,4,0,0,6,1,0,0,0,0,0,0,2,1,0,3,0,2,1,2,1,7,5,0,0,12,0,0,0,0.25,0,0.03125,1,-0.0209803571428572
"2414",2018,4,"HH",65764,0,1,0,0,8,58,16,12,5,1,0,2,0,0,0,1,3,0,0,2,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.3125,0.5,1.9375,0,0,3.99656875
"2415",2018,4,"HH",65769,0,3,0,0,6,59,13,11,5,0,0,2,1,0,0,0,2,0,0,1,0,0,0,0,4,4,0,1,0,0,1,0,0,1,0,0,3,0,0,0,2,0,1,0.307692307692308,0.538461538461538,2.30769230769231,0.0769230769230769,1,4.54645839160839
"2416",2018,4,"HH",66741,5,0,0,0,81,440,117,108,31,6,1,3,0,0,1,0,8,0,0,12,4,0,0,0,15,14,0,1,0,0,1,0,0,1,1,1,4,1,0,1,2,0,2,0.11965811965812,0.333333333333333,0.333333333333333,0,0,0.72985
"2417",2018,4,"HH",67703,0,10,0,3,30,150,41,36,9,2,0,0,0,0,0,1,4,0,0,8,2,0,0,0,2,2,0,1,1,0,4,0,2,0,1,1,4,6,0,0,9,0,1,0.0487804878048781,0.317073170731707,-0.0975609756097561,0,0,0.414409451219512
"2418",2018,4,"HH",68701,1,2,0,0,17,107,30,24,6,0,0,0,0,0,0,0,3,0,3,4,0,0,0,1,4,4,0,0,0,0,1,0,0,0,0,2,2,1,0,0,3,0,0,0.133333333333333,0.3,0.333333333333333,0,0,0.949255
"2419",2018,4,"HH",68703,0,9,0,0,18,124,30,26,8,0,0,1,0,0,0,0,4,0,0,8,0,0,0,0,5,5,0,1,1,0,1,0,2,0,2,2,6,3,0,0,9,0,0,0.166666666666667,0.4,0.3,0,0,1.32565923076923
"2420",2018,4,"HH",68742,4,0,0,0,60,417,102,93,33,3,0,2,1,0,0,1,7,0,1,14,1,0,0,0,13,13,0,1,1,0,0,0,1,0,1,0,1,3,0,2,2,0,0,0.127450980392157,0.392156862745098,0.215686274509804,0.00980392156862745,1,1.23814369070209
"2421",2018,4,"HH",68748,4,0,0,0,72,407,97,85,13,4,0,1,3,1,0,0,12,0,0,30,1,1,0,0,7,5,0,2,1,0,0,0,1,0,0,0,1,3,0,1,2,0,1,0.0515463917525773,0.257731958762887,-0.11340206185567,0.0412371134020619,0.75,0.0863026076409944
"2422",2018,4,"HH",70425,4,0,0,0,51,331,83,70,21,5,1,1,1,0,0,0,10,0,3,15,1,0,1,0,17,17,0,0,0,0,2,0,0,0,1,1,3,1,0,1,2,0,1,0.204819277108434,0.373493975903614,0.265060240963855,0.0120481927710843,1,1.18746540447504
"2423",2018,4,"HH",73738,1,8,0,2,48,227,62,59,14,2,0,2,0,1,0,0,2,0,1,7,2,0,0,0,4,4,0,2,1,0,2,0,1,0,2,1,5,4,0,0,8,0,1,0.0645161290322581,0.258064516129032,0.338709677419355,0.0161290322580645,0,0.36868239475123
"2424",2018,4,"HH",73750,3,0,0,0,41,267,66,61,22,4,0,3,1,0,1,0,4,0,0,13,0,1,0,0,14,14,0,1,0,0,0,0,1,0,0,1,2,1,0,1,1,0,1,0.212121212121212,0.393939393939394,0.378787878787879,0.0151515151515152,1,1.42441125186289
"2425",2018,4,"HH",73801,0,12,0,1,45,300,71,63,18,2,0,0,1,0,0,1,6,0,1,13,1,4,0,1,12,8,0,2,2,0,3,0,2,0,2,1,5,7,0,3,6,0,3,0.112676056338028,0.338028169014085,-0.0704225352112676,0.0140845070422535,1,0.648506036217304
"2426",2018,4,"HH",74857,0,10,0,0,30,157,40,37,7,0,0,1,0,0,0,1,1,0,1,13,0,0,0,0,3,2,0,4,1,0,2,0,1,1,1,0,5,5,0,0,2,7,1,0.05,0.2,-0.175,0,0,0.0629173648648648
"2427",2018,4,"HH",78552,0,1,0,0,3,18,5,5,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.2,0.4,2.2,0,0,2.807404
"2428",2018,4,"HH",79764,0,2,0,0,13,61,19,16,5,2,0,1,0,0,0,1,2,0,0,3,1,0,0,0,3,3,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0.157894736842105,0.368421052631579,0.684210526315789,0,0,1.33576118421053
"2429",2018,4,"HT",60634,0,8,0,0,8,79,21,14,7,1,0,2,0,0,0,0,5,0,2,2,0,0,0,0,4,4,1,0,1,1,1,0,1,1,0,2,4,4,0,1,6,0,1,0.19047619047619,0.571428571428571,2.04761904761905,0,0,6.56489285714286
"2430",2018,4,"HT",61666,3,1,0,0,60,339,84,76,19,4,1,4,2,2,0,0,7,0,1,19,1,3,0,0,12,12,1,0,1,0,0,0,1,1,0,0,0,4,0,1,2,0,1,0.142857142857143,0.30952380952381,0.452380952380952,0.0476190476190476,0.5,0.79028865131579
"2431",2018,4,"HT",62648,0,10,0,1,29,160,42,34,8,3,0,1,0,0,0,0,8,1,0,7,1,1,0,0,5,5,1,0,2,3,0,0,1,1,0,2,4,6,0,0,8,0,2,0.119047619047619,0.380952380952381,0.476190476190476,0,0,0.982721008403361
"2432",2018,4,"HT",62754,2,0,0,0,33,186,48,44,13,4,0,3,0,0,0,2,1,0,1,6,1,0,0,0,8,6,0,0,1,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0.125,0.291666666666667,0.6875,0,0,0.908220880681818
"2433",2018,4,"HT",65616,1,5,0,1,27,165,42,34,9,2,0,2,1,2,0,0,5,0,3,6,0,0,0,0,10,10,2,0,1,0,0,0,2,1,0,0,1,5,0,2,4,0,0,0.238095238095238,0.333333333333333,0.904761904761905,0.0714285714285714,0.333333333333333,1.52056964285714
"2434",2018,4,"HT",65639,0,7,0,0,24,172,41,36,11,2,2,2,0,0,0,0,3,0,2,10,0,0,0,0,11,10,1,0,1,1,1,0,1,1,0,1,3,4,0,0,7,0,0,0.24390243902439,0.341463414634146,0.51219512195122,0,0,1.38854146341463
"2435",2018,4,"HT",65643,0,3,0,0,31,182,49,46,17,3,0,4,0,0,0,0,2,0,1,7,2,1,0,0,11,11,1,0,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,0.224489795918367,0.387755102040816,0.959183673469388,0,0,1.87090638864241
"2436",2018,4,"HT",66643,4,0,0,0,66,366,100,95,30,5,0,2,2,1,1,0,4,0,0,16,1,0,0,0,15,12,2,0,0,1,0,0,0,0,0,1,3,1,0,1,2,0,1,0.12,0.34,0.06,0.03,0.666666666666667,0.748861852631579
"2437",2018,4,"HT",67640,0,6,0,0,20,117,29,27,7,1,1,0,1,0,0,0,2,0,0,9,0,1,0,0,2,2,2,0,1,0,0,0,2,0,0,1,1,5,0,0,6,0,0,0.0689655172413793,0.310344827586207,-0.413793103448276,0.0344827586206897,1,0.364687931034483
"2438",2018,4,"HT",67645,5,0,0,0,92,490,136,126,38,9,0,3,1,0,0,2,8,1,0,24,0,1,0,0,16,15,0,0,1,2,0,0,1,0,0,1,2,3,0,1,3,0,1,0.110294117647059,0.338235294117647,0.0882352941176471,0.00735294117647059,1,0.737210871848739
"2439",2018,4,"HT",76350,0,9,0,0,25,158,45,39,14,4,1,1,0,0,1,0,5,1,0,12,0,0,0,0,9,8,1,0,1,3,1,0,0,1,0,2,6,3,0,3,2,3,1,0.177777777777778,0.422222222222222,0.0222222222222222,0,0,1.41993153846154
"2440",2018,4,"HT",77637,4,0,2,0,93,449,127,121,28,3,0,1,1,0,0,0,6,1,0,31,0,1,0,0,8,7,1,0,0,1,1,0,0,0,0,1,4,0,0,1,1,0,2,0.0551181102362205,0.267716535433071,-0.267716535433071,0.0078740157480315,1,0.167168666623284
"2441",2018,4,"HT",79617,2,0,0,0,15,97,25,20,8,0,0,1,1,0,1,1,3,0,0,1,0,1,0,0,7,7,1,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0.28,0.44,0.8,0.04,1,2.0256127
"2442",2018,4,"HT",95657,0,8,0,2,22,135,30,25,4,0,0,2,1,0,2,0,2,0,1,6,0,0,0,0,3,3,1,0,1,2,1,0,0,1,0,2,4,4,0,0,8,0,0,0.1,0.2,0.766666666666667,0.0333333333333333,1,0.3668476
"2443",2018,4,"KT",61240,4,1,0,0,71,425,107,98,30,6,0,5,5,0,2,0,6,0,1,22,1,0,0,0,14,13,1,1,0,0,0,1,0,1,1,0,3,2,0,1,2,0,2,0.121495327102804,0.336448598130841,0.392523364485981,0.0467289719626168,1,1.01651809555598
"2444",2018,4,"KT",64001,5,0,1,0,96,505,133,123,36,5,1,5,2,1,3,1,6,0,0,34,3,0,0,0,17,16,1,0,0,1,1,0,1,0,1,0,3,2,0,1,2,0,2,0.120300751879699,0.315789473684211,0.112781954887218,0.0225563909774436,0.666666666666667,0.729009114249037
"2445",2018,4,"KT",64017,0,11,0,1,39,219,52,42,12,1,0,1,0,2,1,2,6,1,1,11,6,3,0,0,7,4,1,2,0,1,1,1,0,2,2,1,6,5,0,1,8,1,1,0.0769230769230769,0.346153846153846,0.173076923076923,0.0384615384615385,0,0.943801717032967
"2446",2018,4,"KT",64029,1,6,0,1,31,190,48,44,15,5,0,5,3,0,0,0,3,0,1,10,2,1,0,1,11,11,0,1,0,1,1,2,0,1,0,1,3,4,0,1,6,0,0,0.229166666666667,0.375,1.1875,0.0625,1,1.96690553977273
"2447",2018,4,"KT",65056,0,9,0,0,20,139,37,28,13,1,0,0,2,0,2,1,5,2,1,3,1,1,0,0,10,10,1,1,0,1,1,1,1,1,1,1,5,4,0,4,4,1,0,0.27027027027027,0.486486486486487,0.162162162162162,0.0540540540540541,1,2.20642842664093
"2448",2018,4,"KT",65060,1,0,0,0,21,86,29,27,8,0,0,1,0,0,0,1,0,0,1,3,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0344827586206897,0.275862068965517,0.344827586206897,0,0,0.67503275862069
"2449",2018,4,"KT",65062,0,9,0,0,26,128,33,32,6,1,0,3,0,0,0,0,1,0,0,8,0,0,0,0,3,3,1,1,0,1,1,2,1,1,1,0,5,4,0,0,7,1,1,0.0909090909090909,0.212121212121212,0.787878787878788,0,0,0.310476846590909
"2450",2018,4,"KT",65331,4,0,1,0,84,410,114,106,22,3,0,4,3,1,2,0,4,0,2,26,1,2,0,1,13,12,1,0,0,1,1,0,0,1,0,0,3,1,0,1,2,0,1,0.105263157894737,0.228070175438596,0.157894736842105,0.0350877192982456,0.75,0.226302979145978
"2451",2018,4,"KT",66047,4,0,0,0,53,342,85,75,22,4,0,6,0,1,0,0,9,0,1,18,2,1,0,0,14,13,0,0,0,0,1,1,0,1,0,1,2,2,0,2,1,0,1,0.152941176470588,0.364705882352941,0.847058823529412,0.0117647058823529,0,1.46531538823529
"2452",2018,4,"KT",67066,0,1,0,0,3,13,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.666666666666667,0,0,-0.56
"2453",2018,4,"KT",68067,0,6,0,0,36,190,52,50,16,4,1,3,0,0,0,0,1,0,1,5,2,0,0,0,10,10,1,0,0,1,1,0,0,1,1,1,3,3,0,0,6,0,0,0.192307692307692,0.326923076923077,0.673076923076923,0,0,1.07996026923077
"2454",2018,4,"KT",75149,0,9,0,0,29,195,45,38,10,4,0,1,1,0,1,0,5,0,1,11,0,0,0,0,4,3,1,1,0,1,1,1,1,2,1,0,6,3,0,0,8,0,1,0.0666666666666667,0.333333333333333,0.2,0.0222222222222222,1,0.869267368421053
"2455",2018,4,"KT",75258,5,0,0,0,79,442,117,103,31,3,0,2,2,2,0,1,12,0,1,17,6,2,0,0,17,14,0,1,0,1,0,1,0,0,1,1,1,4,0,2,2,0,1,0.11965811965812,0.367521367521368,0.264957264957265,0.0341880341880342,0.5,0.97758640776699
"2456",2018,4,"KT",77563,0,8,0,2,23,140,32,27,4,0,0,0,1,0,0,0,4,0,1,12,0,2,0,0,2,2,1,1,0,1,0,1,0,1,2,1,3,5,0,0,7,1,0,0.0625,0.25,-0.28125,0.03125,1,0.12135625
"2457",2018,4,"KT",78248,0,7,0,0,15,110,31,27,13,4,0,1,1,0,0,0,3,0,1,5,1,0,0,0,9,9,1,1,0,1,1,1,0,0,1,1,3,4,0,0,7,0,0,0.290322580645161,0.516129032258065,0.483870967741935,0.032258064516129,1,2.95029892473118
"2458",2018,4,"KT",79191,0,1,0,0,5,32,8,7,2,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0.375,-0.375,0,0,0.787058928571428
"2459",2018,4,"KT",99563,0,1,0,0,6,21,7,7,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0.142857142857143,0.142857142857143,1.57142857142857,0,0,0.0938775510204081
"2460",2018,4,"LG",60140,0,2,0,0,3,17,6,4,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0.5,0.333333333333333,0.5,0,0,2.5831375
"2461",2018,4,"LG",60181,0,14,0,7,38,181,49,47,10,0,0,3,2,0,0,0,1,1,1,11,1,0,0,0,5,5,0,3,2,0,1,2,1,2,2,1,8,6,0,2,10,0,2,0.102040816326531,0.224489795918367,0.408163265306122,0.0408163265306122,1,0.333762136343899
"2462",2018,4,"LG",61101,5,0,0,0,78,482,122,104,29,3,0,3,3,1,0,2,13,0,3,18,2,1,0,0,12,11,0,0,1,0,0,1,1,1,1,0,3,2,0,2,0,0,3,0.0901639344262295,0.344262295081967,0.418032786885246,0.0327868852459016,0.75,0.993884260718789
"2463",2018,4,"LG",61145,0,2,0,0,0,16,5,2,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,3,0,0,0,0,1,0,1,0,0,0,0,2,0,0,2,0,0,0.6,0.8,1.8,0,0,17.05255
"2464",2018,4,"LG",61329,0,1,0,0,1,12,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.333333333333333,2,0.333333333333333,1,6.16
"2465",2018,4,"LG",62146,0,11,0,1,22,125,31,26,8,3,0,1,0,0,1,0,4,0,0,7,3,0,0,0,1,1,0,3,2,0,1,1,1,0,2,1,6,5,0,0,11,0,0,0.032258064516129,0.387096774193548,0.354838709677419,0,0,1.26483151364764
"2466",2018,4,"LG",62698,5,0,0,0,105,484,135,125,21,7,0,1,1,1,0,0,8,0,2,26,5,0,0,0,5,2,0,0,1,0,1,1,1,0,0,1,2,3,0,0,2,0,3,0.0148148148148148,0.214814814814815,-0.0666666666666667,0.0148148148148148,0.5,-0.0392165333333334
"2467",2018,4,"LG",63145,0,1,0,0,0,20,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0.75,2.25,0,0,10.78
"2468",2018,4,"LG",66145,5,1,0,0,84,497,121,104,29,0,1,3,1,2,1,0,12,0,4,16,6,0,0,0,13,12,0,2,0,0,1,1,0,1,1,0,3,3,0,0,4,0,2,0.0991735537190083,0.338842975206612,0.454545454545455,0.0247933884297521,0.333333333333333,1.00672627940242
"2469",2018,4,"LG",67119,0,10,0,0,31,185,48,42,11,3,1,0,0,0,1,0,3,0,2,9,0,1,0,0,6,5,0,1,2,0,1,1,1,1,2,1,6,4,0,0,10,0,0,0.104166666666667,0.291666666666667,-0.0625,0,0,0.517603571428571
"2470",2018,4,"LG",67143,1,0,0,0,13,87,21,16,4,0,0,0,0,0,0,0,5,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.0476190476190476,0.428571428571429,0.714285714285714,0,0,1.19205892857143
"2471",2018,4,"LG",68135,4,0,0,0,72,389,99,92,26,2,0,1,3,2,2,1,2,0,2,27,3,0,1,0,8,8,0,1,0,0,1,0,0,1,1,0,2,2,0,0,3,0,1,0.0808080808080808,0.282828282828283,-0.292929292929293,0.0505050505050505,0.6,0.439715909090909
"2472",2018,4,"LG",71118,0,7,0,2,18,108,27,23,6,0,0,0,0,0,1,0,2,0,1,3,0,0,0,0,3,3,0,1,0,0,0,1,1,0,2,2,5,2,0,1,5,0,1,0.111111111111111,0.296296296296296,0.111111111111111,0,0,0.533265217391304
"2473",2018,4,"LG",76455,4,0,0,0,66,385,101,89,25,4,0,5,0,1,0,1,9,0,2,14,1,1,0,0,16,16,0,1,1,0,1,0,0,0,0,1,2,2,0,2,0,0,2,0.158415841584158,0.336633663366337,0.693069306930693,0.0099009900990099,0,1.10880364890422
"2474",2018,4,"LG",76650,0,12,0,4,22,108,35,31,11,2,0,1,0,1,1,0,2,1,1,4,0,0,0,0,6,5,0,2,1,0,1,2,1,1,2,2,7,5,0,1,11,0,0,0.142857142857143,0.371428571428571,0.314285714285714,0.0285714285714286,0,1.28058709677419
"2475",2018,4,"LG",78148,0,13,0,0,41,233,61,54,13,5,0,0,1,0,0,0,7,2,0,12,1,1,0,0,4,4,0,1,2,0,2,3,1,2,1,1,7,6,0,0,3,8,2,0.0655737704918033,0.327868852459016,-0.147540983606557,0.0163934426229508,1,0.386467213114754
"2476",2018,4,"LG",79140,0,7,0,0,23,119,35,32,11,4,0,2,2,0,0,0,2,0,1,6,2,0,0,0,6,6,0,1,2,0,1,1,1,1,0,0,3,4,0,0,7,0,0,0.171428571428571,0.371428571428571,0.657142857142857,0.0571428571428571,1,1.560911875
