"BF","PA","BK","AVG","OBP","SLG","OPS","BABIP","H2_rate","H3_rate","HR_rate","T_ID","year","month","P_ID","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","GD_rate","H_A_AWAY","H_A_HOME"
118.422018348624,28,0,0.275252525252525,0.341743119266055,0.318713450292398,0.660456569558453,0.29987293519695,0.157894736842105,0,0,"OB",2020,10,63248,4,3,4,0,2,0,0,3,0,5,0.00917431192660551,11,10
80.5405405405406,20,0,0.257474226804124,0.351126126126126,0.400515463917526,0.751641590043651,0.311688311688312,0.222222222222222,0,0.111111111111111,"OB",2020,7,63292,0,0,0,3,0,1,0,0,0,3,0.036036036036036,1,6
281.891891891892,70,0,0.257474226804124,0.351126126126126,0.400515463917525,0.751641590043651,0.311688311688312,0.222222222222222,0,0.111111111111111,"OB",2020,8,63292,0,2,3,2,6,4,0,2,6,0,0.036036036036036,13,12
306.054054054054,76,0,0.254086408030385,0.348165599810337,0.395245523602821,0.743411123413158,0.311688311688312,0.222222222222222,0,0.111111111111111,"OB",2020,9,63292,6,2,4,2,0,2,0,2,4,5,0.036036036036036,12,15
237.594594594595,59,0,0.261838196749956,0.35493968544816,0.407303861611043,0.762243547059203,0.311688311688312,0.222222222222222,0,0.111111111111111,"OB",2020,10,63292,4,3,4,0,2,0,0,3,0,5,0.036036036036036,11,10
0,0,0,Inf,Inf,Inf,Inf,0.335120643431635,0.157894736842105,0,0.0526315789473684,"WO",2020,7,63342,0,0,0,0,3,0,3,0,1,0,0.0103092783505155,4,3
4,1,0,4.45169082125604,4.2737686139748,5.79450418160096,10.0682727955758,0.335120643431635,0.157894736842105,0,0.0526315789473684,"WO",2020,8,63342,3,2,5,5,5,2,0,0,4,0,0.0103092783505155,11,15
8,2,0,2.22584541062802,2.16265750286369,2.89725209080048,5.05990959366417,0.335120643431635,0.157894736842105,0,0.0526315789473684,"WO",2020,9,63342,4,4,2,2,2,2,5,4,2,0,0.0103092783505155,13,14
4,1,0,4.45169082125604,4.2737686139748,5.79450418160096,10.0682727955758,0.335120643431635,0.157894736842105,0,0.0526315789473684,"WO",2020,10,63342,3,1,3,0,0,3,5,3,0,0,0.0103092783505155,11,7
0,0,0,Inf,Inf,Inf,Inf,0.312101910828025,0.230769230769231,0,0.153846153846154,"WO",2020,7,63348,0,0,0,0,3,0,3,0,1,0,0,4,3
4.04225352112676,1,0,5.08539944903581,4.79769526248399,8.47761194029851,13.2753072027825,0.312101910828025,0.230769230769231,0,0.153846153846154,"WO",2020,8,63348,3,2,5,5,5,2,0,0,4,0,0,11,15
0,0,0,Inf,Inf,Inf,Inf,0.312101910828025,0.230769230769231,0,0.153846153846154,"WO",2020,9,63348,4,4,2,2,2,2,5,4,2,0,0,13,14
0,0,0,Inf,Inf,Inf,Inf,0.312101910828025,0.230769230769231,0,0.153846153846154,"WO",2020,10,63348,3,1,3,0,0,3,5,3,0,0,0,11,7
46.7246376811594,13,0,0.280128205128205,0.37402452619844,0.368589743589744,0.742614269788183,0.375,0.157894736842105,0,0.0526315789473684,"HH",2020,7,63464,0,2,0,1,0,0,0,3,2,0,0.0289855072463768,3,5
129.391304347826,36,0,0.303472222222222,0.394323671497585,0.399305555555556,0.793629227053141,0.375,0.157894736842105,0,0.0526315789473684,"HH",2020,8,63464,0,0,3,3,2,4,0,2,5,3,0.0289855072463768,12,10
161.739130434782,45,0,0.323703703703704,0.411916264090178,0.425925925925926,0.837842190016103,0.375,0.157894736842105,0,0.0526315789473684,"HH",2020,9,63464,0,4,2,2,2,2,6,2,3,4,0.0289855072463768,11,16
129.391304347826,36,0,0.303472222222222,0.394323671497585,0.399305555555556,0.793629227053141,0.375,0.157894736842105,0,0.0526315789473684,"HH",2020,10,63464,0,5,2,1,3,1,4,0,3,3,0.0289855072463768,11,11
4.66666666666667,1,0,0,0,0,0,0,0,0,0,"SS",2020,7,63492,2,2,0,0,0,1,0,0,0,1,0,3,3
23.3333333333333,5,0,0,0,0,0,0,0,0,0,"SS",2020,8,63492,5,0,2,2,2,0,6,4,0,4,0,14,11
23.3333333333333,5,0,0,0,0,0,0,0,0,0,"SS",2020,9,63492,3,4,4,2,2,4,4,2,0,2,0,12,15
18.6666666666667,4,0,0,0,0,0,0,0,0,0,"SS",2020,10,63492,3,1,2,3,3,5,0,4,0,0,0,14,7
68.7524752475248,16,0,0.0796809256661992,0.152577486009471,0.1430677613321,0.29564524734157,0.348127600554785,0.37037037037037,0,0.148148148148148,"LT",2020,7,63512,0,1,0,0,0,1,0,1,0,3,0.0198019801980198,4,2
180.475247524753,42,0,0.182127830094169,0.246909784146116,0.327012025901942,0.573921810048059,0.348127600554785,0.37037037037037,0,0.148148148148148,"LT",2020,8,63512,2,2,0,0,0,2,6,4,2,5,0.0198019801980198,8,15
270.712871287129,63,0,0.202364255660188,0.265543324518787,0.363346695446603,0.62889001996539,0.348127600554785,0.37037037037037,0,0.148148148148148,"LT",2020,9,63512,2,5,4,6,0,5,0,2,2,2,0.0198019801980198,16,12
240.633663366337,56,0,0.204893808855941,0.267872517065371,0.367888529139685,0.635761046205056,0.348127600554785,0.37037037037037,0,0.148148148148148,"LT",2020,10,63512,3,1,3,4,0,5,2,4,3,0,0.0198019801980198,11,14
0,0,0,Inf,Inf,Inf,Inf,0.286516853932584,0.125,0,0.25,"LT",2020,7,63543,0,1,0,0,0,1,0,1,0,3,0.0357142857142857,4,2
0,0,0,Inf,Inf,Inf,Inf,0.286516853932584,0.125,0,0.25,"LT",2020,8,63543,2,2,0,0,0,2,6,4,2,5,0.0357142857142857,8,15
0,0,0,Inf,Inf,Inf,Inf,0.286516853932584,0.125,0,0.25,"LT",2020,9,63543,2,5,4,6,0,5,0,2,2,2,0.0357142857142857,16,12
0,0,0,Inf,Inf,Inf,Inf,0.286516853932584,0.125,0,0.25,"LT",2020,10,63543,3,1,3,4,0,5,2,4,3,0,0.0357142857142857,11,14
6.68376068376068,2,0.11993531993532,1.11428571428571,1.10940170940171,1.53214285714286,2.64154456654457,0.31986531986532,0.1875,0,0.0625,"HT",2020,7,63628,2,0,1,0,1,0,0,0,2,0,0.0427350427350427,3,3
6.68376068376068,2,0.11993531993532,1.11428571428571,1.10940170940171,1.53214285714286,2.64154456654457,0.31986531986532,0.1875,0,0.0625,"HT",2020,8,63628,0,0,2,8,2,4,2,5,0,2,0.0427350427350427,13,12
10.025641025641,3,0.122245322245322,0.742857142857143,0.753846153846154,1.02142857142857,1.77527472527473,0.31986531986532,0.1875,0,0.0625,"HT",2020,9,63628,4,0,2,2,5,2,2,2,4,4,0.0427350427350427,13,14
6.68376068376068,2,0.11993531993532,1.11428571428571,1.10940170940171,1.53214285714286,2.64154456654457,0.31986531986532,0.1875,0,0.0625,"HT",2020,10,63628,5,0,2,3,1,5,3,3,1,1,0.0427350427350427,12,12
15.3076923076923,4,0,0.795145631067961,0.797115384615385,0.946601941747573,1.74371732636296,0.272727272727273,0.0476190476190476,0,0.0476190476190476,"HT",2020,7,63638,2,0,1,0,1,0,0,0,2,0,0.0288461538461538,3,3
65.0576923076924,17,0,0.311821816105083,0.318438914027149,0.371216447744146,0.689655361771295,0.272727272727273,0.0476190476190476,0,0.0476190476190476,"HT",2020,8,63638,0,0,2,8,2,4,2,5,0,2,0.0288461538461538,13,12
45.923076923077,12,0,0.353398058252427,0.359615384615385,0.420711974110032,0.780327358725417,0.272727272727273,0.0476190476190476,0,0.0476190476190476,"HT",2020,9,63638,4,0,2,2,5,2,2,2,4,4,0.0288461538461538,13,14
38.2692307692308,10,0,0.424077669902913,0.429615384615385,0.504854368932039,0.934469753547423,0.272727272727273,0.0476190476190476,0,0.0476190476190476,"HT",2020,10,63638,5,0,2,3,1,5,3,3,1,1,0.0288461538461538,12,12
66.7741935483871,18,0,0.216338259441708,0.26689708141321,0.407224958949096,0.674122040362307,0.295774647887324,0.117647058823529,0.117647058823529,0.176470588235294,"HH",2020,7,63765,0,2,0,1,0,0,0,3,2,0,0,3,5
92.741935483871,25,0,0.259605911330049,0.307373271889401,0.488669950738916,0.796043222628317,0.295774647887324,0.117647058823529,0.117647058823529,0.176470588235294,"HH",2020,8,63765,0,0,3,3,2,4,0,2,5,3,0,12,10
115,31,0,0.251231527093596,0.299539170506912,0.472906403940886,0.772445574447798,0.295774647887324,0.117647058823529,0.117647058823529,0.176470588235294,"HH",2020,9,63765,0,4,2,2,2,2,6,2,3,4,0,11,16
92.741935483871,25,0,0.259605911330049,0.307373271889401,0.488669950738916,0.796043222628317,0.295774647887324,0.117647058823529,0.117647058823529,0.176470588235294,"HH",2020,10,63765,0,5,2,1,3,1,4,0,3,3,0,11,11
0,0,0,0,0,0,0,0.243243243243243,0.294117647058824,0,0.0588235294117647,"SK",2020,7,63894,3,0,1,3,1,0,0,0,0,0,0.0168067226890756,4,4
4.20168067226891,1,0,0,0.168067226890757,0,0.168067226890757,0.243243243243243,0.294117647058824,0,0.0588235294117647,"SK",2020,8,63894,2,5,4,0,4,2,2,0,4,0,0.0168067226890756,11,12
21.0084033613446,5,0,0,0.168067226890757,0,0.168067226890757,0.243243243243243,0.294117647058824,0,0.0588235294117647,"SK",2020,9,63894,2,2,5,4,2,4,2,0,2,4,0.0168067226890756,17,10
16.8067226890756,4,0,0,0.168067226890757,0,0.168067226890757,0.243243243243243,0.294117647058824,0,0.0588235294117647,"SK",2020,10,63894,0,3,3,0,4,1,3,0,4,3,0.0168067226890756,8,13
28.2916666666667,7,0,0,0.145833333333333,0,0.145833333333333,0.305587229190422,0.0833333333333333,0.0833333333333333,0.0833333333333333,"NC",2020,7,63950,0,0,3,0,1,0,1,0,1,0,0,4,2
137.416666666667,34,0,0.22538150515195,0.338346702317291,0.330022918258212,0.668369620575503,0.305587229190422,0.0833333333333333,0.0833333333333333,0.0833333333333333,"NC",2020,8,63950,4,4,2,3,2,0,4,2,0,2,0,10,13
141.458333333333,35,0,0.21894203357618,0.33284632034632,0.320593692022263,0.653440012368584,0.305587229190422,0.0833333333333333,0.0833333333333333,0.0833333333333333,"NC",2020,9,63950,2,2,2,4,5,0,2,4,4,2,0,15,12
133.375,33,0,0.232211247732312,0.34418044077135,0.340023612750885,0.684204053522235,0.305587229190422,0.0833333333333333,0.0833333333333333,0.0833333333333333,"NC",2020,10,63950,1,5,0,5,5,0,0,1,5,3,0,12,13
72,18,0,0.548941798941799,0.608720596672404,0.737777777777778,1.34649837445018,0.322429906542056,0.2,0,0.0666666666666667,"NC",2020,7,63959,0,0,3,0,1,0,1,0,1,0,0.036144578313253,4,2
100,25,0,0.444642857142857,0.518244406196213,0.5976,1.11584440619621,0.322429906542056,0.2,0,0.0666666666666667,"NC",2020,8,63959,4,4,2,3,2,0,4,2,0,2,0.036144578313253,10,13
156,39,0,0.38003663003663,0.462200450152257,0.510769230769231,0.972969680921488,0.322429906542056,0.2,0,0.0666666666666667,"NC",2020,9,63959,2,2,2,4,5,0,2,4,4,2,0.036144578313253,15,12
144,36,0,0.377397486772487,0.45991107286288,0.507222222222222,0.967133295085102,0.322429906542056,0.2,0,0.0666666666666667,"NC",2020,10,63959,1,5,0,5,5,0,0,1,5,3,0.036144578313253,12,13
18.9285714285715,5,0,0.622222222222222,0.676190476190476,1.24444444444444,1.92063492063492,0.384615384615385,0.25,0,0.25,"HH",2020,7,63961,0,2,0,1,0,0,0,3,2,0,0,3,5
56.7857142857143,15,0,0.518518518518519,0.587301587301587,1.03703703703704,1.62433862433862,0.384615384615385,0.25,0,0.25,"HH",2020,8,63961,0,0,3,3,2,4,0,2,5,3,0,12,10
71.9285714285715,19,0,0.491228070175439,0.56390977443609,0.982456140350877,1.54636591478697,0.384615384615385,0.25,0,0.25,"HH",2020,9,63961,0,4,2,2,2,2,6,2,3,4,0,11,16
56.7857142857143,15,0,0.518518518518519,0.587301587301587,1.03703703703704,1.62433862433862,0.384615384615385,0.25,0,0.25,"HH",2020,10,63961,0,5,2,1,3,1,4,0,3,3,0,11,11
104.826446280992,28,0,0.162755102040816,0.23886827458256,0.196676900848835,0.435545175431395,0.294017094017094,0.137931034482759,0,0.0344827586206897,"NC",2020,7,63991,0,0,3,0,1,0,1,0,1,0,0.0247933884297521,4,2
194.677685950413,52,0,0.197184065934066,0.270167332667333,0.23828162987455,0.508448962541883,0.294017094017094,0.137931034482759,0,0.0344827586206897,"NC",2020,8,63991,4,4,2,3,2,0,4,2,0,2,0.0247933884297521,10,13
220.884297520661,59,0,0.212409200968523,0.284008364516839,0.2566800231417,0.540688387658539,0.294017094017094,0.137931034482759,0,0.0344827586206897,"NC",2020,9,63991,2,2,2,4,5,0,2,4,4,2,0.0247933884297521,15,12
205.909090909091,55,0,0.207142857142857,0.279220779220779,0.25031605562579,0.529536834846569,0.294017094017094,0.137931034482759,0,0.0344827586206897,"NC",2020,10,63991,1,5,0,5,5,0,0,1,5,3,0.0247933884297521,12,13
219.326086956522,57,0,0.341132594606795,0.405587014699608,0.542245444118771,0.94783245881838,0.331292517006803,0.173913043478261,0,0.144927536231884,"LT",2020,7,64021,0,1,0,0,0,1,0,1,0,3,0.0072463768115942,4,2
500.217391304348,130,0,0.319090180801433,0.385700923983901,0.507208046191097,0.892908970174998,0.331292517006803,0.173913043478261,0,0.144927536231884,"LT",2020,8,64021,2,2,0,0,0,2,6,4,2,5,0.0072463768115942,8,15
477.130434782609,124,0,0.313621901493343,0.380767585042908,0.498515972818871,0.879283557861778,0.331292517006803,0.173913043478261,0,0.144927536231884,"LT",2020,9,64021,2,5,4,6,0,5,0,2,2,2,0.0072463768115942,16,12
427.108695652174,111,0,0.315317155014929,0.382296998546077,0.501210653753027,0.883507652299104,0.331292517006803,0.173913043478261,0,0.144927536231884,"LT",2020,10,64021,3,1,3,4,0,5,2,4,3,0,0.0072463768115942,11,14
4.1,1,0,0,0.2,0,0.2,0.323144104803493,0.166666666666667,0,0.166666666666667,"KT",2020,7,64029,0,1,0,1,0,3,0,1,0,0,0.05,1,5
12.3,3,0,0,0.2,0,0.2,0.323144104803493,0.166666666666667,0,0.166666666666667,"KT",2020,8,64029,3,2,0,2,0,2,3,4,2,5,0.05,15,8
16.4,4,0,0,0.2,0,0.2,0.323144104803493,0.166666666666667,0,0.166666666666667,"KT",2020,9,64029,2,2,0,2,4,2,4,5,4,2,0.05,12,15
12.3,3,0,0,0.2,0,0.2,0.323144104803493,0.166666666666667,0,0.166666666666667,"KT",2020,10,64029,2,2,0,5,3,0,4,3,2,3,0.05,12,12
71.6923076923076,20,0,0.253246753246753,0.356643356643357,0.373205741626794,0.729849098270151,0.26984126984127,0.25,0,0.0833333333333333,"KT",2020,7,64047,0,1,0,1,0,3,0,1,0,0,0.0307692307692308,1,5
139.8,39,0,0.25974025974026,0.362237762237762,0.382775119617225,0.745012881854987,0.26984126984127,0.25,0,0.0833333333333333,"KT",2020,8,64047,3,2,0,2,0,2,3,4,2,5,0.0307692307692308,15,8
168.476923076923,47,0,0.242470295661785,0.347359023954769,0.35732464623842,0.704683670193188,0.26984126984127,0.25,0,0.0833333333333333,"KT",2020,9,64047,2,2,0,2,4,2,4,5,4,2,0.0307692307692308,12,15
150.553846153846,42,0,0.241187384044527,0.346253746253746,0.355434039644566,0.701687785898312,0.26984126984127,0.25,0,0.0833333333333333,"KT",2020,10,64047,2,2,0,5,3,0,4,3,2,3,0.0307692307692308,12,12
37.2,9,0.28316430020284,0.903873744619799,0.912418300653594,1.48830616583983,2.40072446649342,0.331797235023041,0.0952380952380952,0,0.19047619047619,"WO",2020,7,64051,0,0,0,0,3,0,3,0,1,0,0.0333333333333333,4,3
66.1333333333333,16,0.389812936668921,0.677905308464849,0.706535947712418,1.11622962437987,1.82276557209229,0.331797235023041,0.0952380952380952,0,0.19047619047619,"WO",2020,8,64051,3,2,5,5,5,2,0,0,4,0,0.0333333333333333,11,15
66.1333333333333,16,0.389812936668921,0.677905308464849,0.706535947712418,1.11622962437987,1.82276557209229,0.331797235023041,0.0952380952380952,0,0.19047619047619,"WO",2020,9,64051,4,4,2,2,2,2,5,4,2,0,0.0333333333333333,13,14
45.4666666666666,11,0.289294568402074,0.739533063779835,0.762685680332739,1.21770504477804,1.98039072511078,0.331797235023041,0.0952380952380952,0,0.19047619047619,"WO",2020,10,64051,3,1,3,0,0,3,5,3,0,0,0.0333333333333333,11,7
98.2028985507245,28,0,0.766666666666666,0.814009661835749,1.30059523809524,2.11460489993099,0.381818181818182,0.181818181818182,0,0.181818181818182,"HH",2020,7,64554,0,2,0,1,0,0,0,3,2,0,0.0434782608695652,3,5
140.289855072464,40,0,0.613333333333333,0.691787439613526,1.04047619047619,1.73226363008972,0.381818181818182,0.181818181818182,0,0.181818181818182,"HH",2020,8,64554,0,0,3,3,2,4,0,2,5,3,0.0434782608695652,12,10
175.362318840579,50,0,0.582666666666667,0.667342995169082,0.988452380952382,1.65579537612146,0.381818181818182,0.181818181818182,0,0.181818181818182,"HH",2020,9,64554,0,4,2,2,2,2,6,2,3,4,0.0434782608695652,11,16
143.797101449275,41,0,0.635772357723577,0.709673618475315,1.07854239256678,1.7882160110421,0.381818181818182,0.181818181818182,0,0.181818181818182,"HH",2020,10,64554,0,5,2,1,3,1,4,0,3,3,0.0434782608695652,11,11
66.8041237113402,20,0,0.573655913978495,0.591237113402062,0.676698036006546,1.26793514940861,0.386861313868613,0.192307692307692,0,0,"LT",2020,7,64565,0,1,0,0,0,1,0,1,0,3,0.0103092783505155,4,2
126.927835051546,38,0,0.466610073571024,0.488605534454693,0.550424239813937,1.03902977426863,0.386861313868613,0.192307692307692,0,0,"LT",2020,8,64565,2,2,0,0,0,2,6,4,2,5,0.0103092783505155,8,15
156.989690721649,47,0,0.421642644703729,0.445492432550998,0.497379600933245,0.942872033484243,0.386861313868613,0.192307692307692,0,0,"LT",2020,9,64565,2,5,4,6,0,5,0,2,2,2,0.0103092783505155,16,12
140.288659793814,42,0,0.447004608294931,0.46980854197349,0.527297170914192,0.997105712887683,0.386861313868613,0.192307692307692,0,0,"LT",2020,10,64565,3,1,3,4,0,5,2,4,3,0,0.0103092783505155,11,14
0,0,0,Inf,Inf,Inf,Inf,0.326693227091633,0,0,0,"LT",2020,7,64596,0,1,0,0,0,1,0,1,0,3,0,4,2
0,0,0,Inf,Inf,Inf,Inf,0.326693227091633,0,0,0,"LT",2020,8,64596,2,2,0,0,0,2,6,4,2,5,0,8,15
0,0,0,Inf,Inf,Inf,Inf,0.326693227091633,0,0,0,"LT",2020,9,64596,2,5,4,6,0,5,0,2,2,2,0,16,12
0,0,0,Inf,Inf,Inf,Inf,0.326693227091633,0,0,0,"LT",2020,10,64596,3,1,3,4,0,5,2,4,3,0,0,11,14
31.5151515151515,8,0,0.183333333333333,0.257575757575758,0.34005376344086,0.597629521016618,0.367088607594937,0.166666666666667,0,0.25,"LT",2020,7,64718,0,1,0,0,0,1,0,1,0,3,0.0303030303030303,4,2
137.878787878788,35,0,0.293333333333333,0.357575757575758,0.544086021505377,0.901661779081134,0.367088607594937,0.166666666666667,0,0.25,"LT",2020,10,64718,3,1,3,4,0,5,2,4,3,0,0.0303030303030303,11,14
114.655737704918,26,0,0.418627450980393,0.513934426229509,0.77467343976778,1.28860786599729,0.347826086956522,0.230769230769231,0,0.230769230769231,"HH",2020,7,64760,0,2,0,1,0,0,0,3,2,0,0,3,5
167.573770491803,38,0,0.409184726522188,0.506039689387404,0.757199602780537,1.26323929216794,0.347826086956522,0.230769230769231,0,0.230769230769231,"HH",2020,8,64760,0,0,3,3,2,4,0,2,5,3,0,12,10
216.081967213115,49,0,0.380792316926771,0.482301773168284,0.704659222179439,1.18696099534772,0.347826086956522,0.230769230769231,0,0.230769230769231,"HH",2020,9,64760,0,4,2,2,2,2,6,2,3,4,0,11,16
176.393442622951,40,0,0.388725490196079,0.488934426229509,0.71933962264151,1.20827404887102,0.347826086956522,0.230769230769231,0,0.230769230769231,"HH",2020,10,64760,0,5,2,1,3,1,4,0,3,3,0,11,11
80.1777777777777,22,0,0.303030303030303,0.372727272727273,0.354767184035477,0.727494456762749,0.383928571428571,0.185185185185185,0,0,"SK",2020,7,64768,3,0,1,3,1,0,0,0,0,0,0.0111111111111111,4,4
120.266666666667,33,0,0.303030303030303,0.372727272727273,0.354767184035477,0.727494456762749,0.383928571428571,0.185185185185185,0,0,"SK",2020,8,64768,2,5,4,0,4,2,2,0,4,0,0.0111111111111111,11,12
149.422222222222,41,0,0.32520325203252,0.392682926829268,0.380725758477097,0.773408685306365,0.383928571428571,0.185185185185185,0,0,"SK",2020,9,64768,2,2,5,4,2,4,2,0,2,4,0.0111111111111111,17,10
116.622222222222,32,0,0.3125,0.38125,0.365853658536585,0.747103658536585,0.383928571428571,0.185185185185185,0,0,"SK",2020,10,64768,0,3,3,0,4,1,3,0,4,3,0.0111111111111111,8,13
0,0,0,0,0,0,0,0.297872340425532,0.666666666666667,0,0,"OB",2020,7,64805,0,0,0,3,0,1,0,0,0,3,0,1,6
0,0,0,0,0,0,0,0.297872340425532,0.666666666666667,0,0,"OB",2020,8,64805,0,2,3,2,6,4,0,2,6,0,0,13,12
0,0,0,0,0,0,0,0.297872340425532,0.666666666666667,0,0,"OB",2020,9,64805,6,2,4,2,0,2,0,2,4,5,0,12,15
0,0,0,0,0,0,0,0.297872340425532,0.666666666666667,0,0,"OB",2020,10,64805,4,3,4,0,2,0,0,3,0,5,0,11,10
0,0,0.0351043643263757,Inf,Inf,Inf,Inf,0.267123287671233,0.0810810810810811,0.0540540540540541,0.0810810810810811,"SK",2020,7,64861,3,0,1,3,1,0,0,0,0,0,0.0198019801980198,4,4
4.11386138613861,1,0.037100531685047,2.48388168826853,2.30023296447292,3.51823858034834,5.81847154482126,0.267123287671233,0.0810810810810811,0.0540540540540541,0.0810810810810811,"SK",2020,8,64861,2,5,4,0,4,2,2,0,4,0,0.0198019801980198,11,12
0,0,0.0351043643263757,Inf,Inf,Inf,Inf,0.267123287671233,0.0810810810810811,0.0540540540540541,0.0810810810810811,"SK",2020,9,64861,2,2,5,4,2,4,2,0,2,4,0.0198019801980198,17,10
0,0,0.0351043643263757,Inf,Inf,Inf,Inf,0.267123287671233,0.0810810810810811,0.0540540540540541,0.0810810810810811,"SK",2020,10,64861,0,3,3,0,4,1,3,0,4,3,0.0198019801980198,8,13
7.82300884955752,2,0,1.16615067079463,1.14997671169073,1.61676034747062,2.76673705916135,0.280748663101604,0.25,0,0.05,"SK",2020,7,64893,3,0,1,3,1,0,0,0,0,0,0.0176991150442478,4,4
15.646017699115,4,0,0.583075335397317,0.623660922217047,0.808380173735309,1.43204109595236,0.280748663101604,0.25,0,0.05,"SK",2020,8,64893,2,5,4,0,4,2,2,0,4,0,0.0176991150442478,11,12
19.5575221238938,5,0,0.466460268317853,0.51839776432231,0.646704138988247,1.16510190331056,0.280748663101604,0.25,0,0.05,"SK",2020,9,64893,2,2,5,4,2,4,2,0,2,4,0.0176991150442478,17,10
15.646017699115,4,0,0.583075335397317,0.623660922217047,0.808380173735309,1.43204109595236,0.280748663101604,0.25,0,0.05,"SK",2020,10,64893,0,3,3,0,4,1,3,0,4,3,0.0176991150442478,8,13
61.056,16,0.186347826086956,0.425433168316832,0.53575,0.663325471698113,1.19907547169811,0.2997542997543,0.272727272727273,0.0454545454545455,0.0909090909090909,"NC",2020,7,64995,0,0,3,0,1,0,1,0,1,0,0.008,4,2
183.168,48,0.463391304347826,0.311984323432343,0.444083333333333,0.486438679245283,0.930522012578616,0.2997542997543,0.272727272727273,0.0454545454545455,0.0909090909090909,"NC",2020,8,64995,4,4,2,3,2,0,4,2,0,2,0.008,10,13
240.408,63,0.573826086956522,0.280920949237781,0.418984126984127,0.43800539083558,0.856989517819707,0.2997542997543,0.272727272727273,0.0454545454545455,0.0909090909090909,"NC",2020,9,64995,2,2,2,4,5,0,2,4,4,2,0.008,15,12
221.328,58,0.529043478260869,0.281666097644247,0.419586206896552,0.439167208848406,0.858753415744958,0.2997542997543,0.272727272727273,0.0454545454545455,0.0909090909090909,"NC",2020,10,64995,1,5,0,5,5,0,0,1,5,3,0.008,12,13
15.3170731707317,4,0,0.35171568627451,0.46239837398374,0.544685990338165,1.0070843643219,0.344827586206897,0.142857142857143,0,0.142857142857143,"NC",2020,7,65042,0,0,3,0,1,0,1,0,1,0,0,4,2
153.170731707317,40,0,0.316544117647059,0.433231707317074,0.490217391304348,0.923449098621422,0.344827586206897,0.142857142857143,0,0.142857142857143,"NC",2020,8,65042,4,4,2,3,2,0,4,2,0,2,0,10,13
0,0,0,0,0,0,0,0.344827586206897,0.142857142857143,0,0.142857142857143,"NC",2020,9,65042,2,2,2,4,5,0,2,4,4,2,0,15,12
0,0,0,0,0,0,0,0.344827586206897,0.142857142857143,0,0.142857142857143,"NC",2020,10,65042,1,5,0,5,5,0,0,1,5,3,0,12,13
61.6039603960395,17,0,0,0.0792079207920793,0,0.0792079207920793,0.343820224719101,0.0909090909090909,0,0.0606060606060606,"KT",2020,7,65048,0,1,0,1,0,3,0,1,0,0,0.0396039603960396,1,5
159.445544554455,44,0,0.0788241415192508,0.15178856595337,0.0997851553311274,0.251573721284497,0.343820224719101,0.0909090909090909,0,0.0606060606060606,"KT",2020,8,65048,3,2,0,2,0,2,3,4,2,5,0.0396039603960396,15,8
94.2178217821781,26,0,0,0.0792079207920793,0,0.0792079207920793,0.343820224719101,0.0909090909090909,0,0.0606060606060606,"KT",2020,9,65048,2,2,0,2,4,2,4,5,4,2,0.0396039603960396,12,15
83.3465346534653,23,0,0,0.0792079207920792,0,0.0792079207920792,0.343820224719101,0.0909090909090909,0,0.0606060606060606,"KT",2020,10,65048,2,2,0,5,3,0,4,3,2,3,0.0396039603960396,12,12
108.111111111111,28,0,0.534243070362474,0.566587301587302,0.847420042643924,1.41400734423123,0.306451612903226,0.172413793103448,0,0.137931034482759,"KT",2020,7,65060,0,1,0,1,0,3,0,1,0,0,0,1,5
200.777777777778,52,0,0.407531572904707,0.448675213675214,0.646429391504019,1.09510460517923,0.306451612903226,0.172413793103448,0,0.137931034482759,"KT",2020,8,65060,3,2,0,2,0,2,3,4,2,5,0,15,8
239.388888888889,62,0,0.382012518054887,0.424928315412187,0.605950890707752,1.03087920611994,0.306451612903226,0.172413793103448,0,0.137931034482759,"KT",2020,9,65060,2,2,0,2,4,2,4,5,4,2,0,12,15
216.222222222222,56,0,0.400682302771855,0.442301587301587,0.635565031982943,1.07786661928453,0.306451612903226,0.172413793103448,0,0.137931034482759,"KT",2020,10,65060,2,2,0,5,3,0,4,3,2,3,0,12,12
122.25,29,0,0.167035748180955,0.217300832342449,0.232837709585574,0.450138541928023,0.343598055105348,0.0303030303030303,0,0.121212121212121,"KT",2020,7,65062,0,1,0,1,0,3,0,1,0,0,0.00862068965517241,1,5
219.206896551724,52,0,0.209597741707833,0.257294429708223,0.292166549047283,0.549460978755506,0.343598055105348,0.0303030303030303,0,0.121212121212121,"KT",2020,8,65062,3,2,0,2,0,2,3,4,2,5,0.00862068965517241,15,8
257.146551724138,61,0,0.218378703564446,0.265545505935557,0.304406677695894,0.569952183631451,0.343598055105348,0.0303030303030303,0,0.121212121212121,"KT",2020,9,65062,2,2,0,2,4,2,4,5,4,2,0.00862068965517241,12,15
227.637931034483,54,0,0.201834862385321,0.25,0.281345565749235,0.531345565749235,0.343598055105348,0.0303030303030303,0,0.121212121212121,"KT",2020,10,65062,2,2,0,5,3,0,4,3,2,3,0.00862068965517241,12,12
