,year,month,T_ID,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_AB_CN,P_HIT_CN,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,BAT_ORDER,HOME,AWAY,XR
2870,2017,9,LG,79192,51,44,3,3,8,2,0,0,0,2,3,1,2,0,1,5,1,0,7,10,2,3,2,2,0,2,4,3,0,2,3,2,13,8,1.5599999999999996
2871,2017,9,LG,79198,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,1,2,3,0,0,3,0,0,2,3,9,5,9,0.31200000000000006
2872,2017,9,LG,99606,55,49,6,3,15,3,0,0,0,0,0,1,5,0,0,12,1,1,10,12,3,2,3,4,0,2,3,2,0,3,3,4,11,11,6.603999999999999
2873,2017,9,LT,60523,17,14,1,0,4,2,0,0,1,0,0,0,3,0,0,5,0,1,8,3,1,2,2,1,2,0,1,1,1,0,0,4,7,3,2.7
2874,2017,9,LT,61204,11,11,1,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,3,6,1,2,0,2,1,0,0,0,1,2,0,9,4,4,0.5739999999999998
2875,2017,9,LT,61591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,6,3,0,0.0
2876,2017,9,LT,62556,31,26,1,7,5,0,0,0,0,0,1,1,1,0,2,7,0,1,4,12,1,4,1,2,2,0,1,1,4,1,1,9,10,7,1.884
2877,2017,9,LT,62559,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,1,3,0,1,4,7,1,-0.18
2878,2017,9,LT,66508,1,1,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,3,2,1,0,0,1,1,2,2,1,3,12,1,0.08199999999999999
2879,2017,9,LT,67539,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6,2,0,-0.18
2880,2017,9,LT,67598,75,68,13,13,27,8,0,3,2,0,0,1,4,0,2,14,3,1,14,12,7,4,2,2,2,0,1,1,4,2,1,7,12,7,15.837999999999997
2881,2017,9,LT,71552,57,53,11,5,15,3,0,2,0,0,0,0,4,0,0,10,4,0,6,17,5,4,2,2,2,0,1,0,4,2,0,3,10,7,6.419999999999998
2882,2017,9,LT,71564,78,70,16,9,19,1,0,5,0,1,0,1,7,0,0,11,1,3,8,20,7,4,2,2,2,0,1,1,4,2,1,4,12,7,11.701999999999998
2883,2017,9,LT,71565,9,7,1,2,0,0,0,0,0,0,1,0,0,0,1,4,0,0,2,2,0,3,2,1,1,0,1,0,4,1,1,1,10,4,-0.28200000000000003
2884,2017,9,LT,72546,60,54,5,5,18,2,0,1,0,0,3,1,2,1,0,3,2,1,13,13,4,4,2,2,2,0,1,1,4,2,1,8,12,7,7.355999999999999
2885,2017,9,LT,74540,75,66,9,14,21,5,0,2,0,0,0,0,4,0,5,20,2,0,15,18,4,4,1,2,2,0,1,1,4,2,1,6,11,7,11.589999999999998
2886,2017,9,LT,76509,57,53,4,5,15,4,0,0,1,2,1,0,2,0,1,7,0,1,11,18,4,4,2,2,2,0,1,1,4,2,1,6,12,7,5.503999999999998
2887,2017,9,LT,77532,85,76,7,11,23,5,1,0,2,1,0,0,9,0,0,9,2,0,14,22,4,4,2,2,2,0,1,1,4,2,1,2,12,7,10.657999999999998
2888,2017,9,LT,78513,83,76,12,12,25,5,0,4,1,1,0,0,5,1,2,9,0,0,13,18,6,4,2,2,2,0,1,1,4,2,1,1,12,7,14.847999999999999
2889,2017,9,LT,78566,38,34,5,5,12,0,0,1,1,0,1,0,3,0,0,10,2,0,14,8,3,4,2,1,2,0,1,1,3,2,1,9,12,5,5.379999999999998
2890,2017,9,LT,79356,36,34,1,3,8,0,0,0,0,0,0,0,2,0,0,8,2,0,3,7,2,3,2,2,2,0,1,1,3,2,1,6,11,6,1.5359999999999998
2891,2017,9,NC,60263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.0
2892,2017,9,NC,60566,13,13,0,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1,5,6,1,0,0,0,1,0,0,1,0,2,3,2,6,1,1.37
2893,2017,9,NC,62016,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,1,2,2,-0.368
2894,2017,9,NC,62907,78,72,11,11,25,3,0,1,0,1,1,1,4,0,0,6,2,1,14,16,9,2,0,0,4,1,0,3,2,4,4,2,15,5,10.431999999999997
2895,2017,9,NC,62908,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,1,0,0,0,1,0,2,1,1,0,8,3,3,-0.368
2896,2017,9,NC,62925,10,8,1,3,1,0,0,1,0,0,0,0,2,0,0,2,1,0,3,2,0,2,0,0,1,0,0,2,1,3,1,6,7,3,1.104
2897,2017,9,NC,62931,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8,2,1,-0.18
2898,2017,9,NC,62934,59,57,9,15,18,3,0,5,1,0,0,0,2,0,0,9,0,0,8,17,5,2,0,0,4,1,0,3,1,4,4,1,14,5,11.638
2899,2017,9,NC,62947,95,80,14,16,25,6,0,4,2,0,0,1,12,2,2,16,1,2,21,24,7,2,0,0,4,1,0,3,2,4,4,2,15,5,17.341999999999995
2900,2017,9,NC,63903,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,-0.098
2901,2017,9,NC,63920,16,15,2,1,3,0,0,0,0,0,0,1,0,0,0,3,2,0,3,3,1,2,0,0,4,1,0,3,2,4,4,1,15,5,-0.07399999999999995
2902,2017,9,NC,63959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0.0
2903,2017,9,NC,63963,80,70,10,11,21,3,0,2,0,0,2,1,5,0,2,10,1,0,17,14,6,2,0,0,4,1,0,3,2,4,4,5,15,5,10.91
2904,2017,9,NC,64944,4,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,2,0,0,0,1,0,2,1,1,0,9,3,4,0.4920000000000001
2905,2017,9,NC,65064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0.0
2906,2017,9,NC,66965,9,9,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,0,0,0,1,0,2,0,2,1,8,4,4,0.362
2907,2017,9,NC,66968,3,3,0,6,1,0,0,0,1,1,0,0,0,0,0,1,0,0,6,0,0,2,0,0,3,0,0,3,2,4,2,5,12,4,0.1719999999999999
2908,2017,9,NC,67935,84,67,23,19,26,2,0,8,0,0,0,0,14,0,3,22,2,2,20,24,11,2,0,0,2,0,0,3,2,4,4,4,13,4,22.134000000000004
2909,2017,9,NC,67944,9,9,0,1,1,1,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,2,0,0,0,0,2,4,9,7,1,-0.03200000000000003
2910,2017,9,NC,73213,71,63,7,14,27,4,0,3,0,0,2,0,3,1,3,2,1,0,15,18,6,2,0,0,4,1,0,3,2,4,4,8,15,5,15.604000000000001
2911,2017,9,NC,73306,33,31,3,2,9,2,0,1,0,0,0,0,2,0,0,9,1,2,4,9,2,2,0,0,2,1,0,2,2,3,2,8,9,5,4.137999999999999
2912,2017,9,NC,73339,40,36,3,9,13,2,0,1,2,0,0,0,3,0,1,5,0,0,7,6,0,2,0,0,4,1,0,3,2,3,2,1,12,5,7.4899999999999975
2913,2017,9,NC,74358,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7,1,1,-0.466
2914,2017,9,NC,74465,40,31,5,6,8,1,0,3,0,0,0,0,9,0,0,8,2,0,8,7,1,0,0,0,2,0,0,1,0,3,3,7,8,1,7.226
2915,2017,9,NC,76118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,1,0.0
2916,2017,9,NC,77454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-0.098
2917,2017,9,NC,78122,53,48,11,5,17,3,0,2,0,0,3,0,0,0,2,3,2,0,16,14,5,2,0,0,4,1,0,2,2,3,4,9,13,5,8.285999999999998
2918,2017,9,NC,78813,74,66,16,6,27,1,0,3,2,0,1,1,5,0,1,12,0,2,20,20,8,2,0,0,4,1,0,3,2,4,4,6,15,5,15.643999999999997
2919,2017,9,NC,79364,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,1,2,1,-0.36
2920,2017,9,NC,94629,44,40,10,4,12,3,0,2,1,0,0,0,4,2,0,10,0,0,4,17,5,2,0,0,4,1,0,3,2,4,4,6,15,5,7.299999999999999
2921,2017,9,OB,61208,20,19,2,5,3,0,0,0,0,0,0,0,1,0,0,4,0,0,3,4,0,2,2,2,1,1,1,0,1,4,0,1,5,9,0.368
2922,2017,9,OB,62234,74,65,4,9,12,4,0,0,0,1,4,0,4,0,1,14,0,3,10,11,2,2,2,3,3,1,2,0,2,4,0,2,7,12,3.5380000000000003
2923,2017,9,OB,62244,44,38,4,4,9,2,0,1,0,0,2,0,3,0,1,8,0,0,6,7,3,2,0,3,3,0,2,0,2,3,0,7,5,10,4.646
2924,2017,9,OB,64086,3,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,5,2,1,0.7420000000000001
2925,2017,9,OB,64266,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,1,1,-0.188
2926,2017,9,OB,65269,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,2,3,-0.28600000000000003
2927,2017,9,OB,66203,17,15,1,3,4,1,0,0,0,0,1,0,1,0,0,5,1,1,4,4,1,1,0,3,1,0,2,0,2,2,0,9,4,7,1.1999999999999997
2928,2017,9,OB,66209,13,13,0,6,5,1,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,1,2,3,3,1,3,0,1,4,0,1,6,12,1.968
2929,2017,9,OB,66244,83,71,15,10,20,2,0,3,0,0,0,0,11,0,1,25,0,0,19,22,9,2,2,4,3,1,3,0,2,4,0,6,7,14,12.55
2930,2017,9,OB,75334,89,80,25,17,29,6,0,9,1,0,0,0,9,0,0,21,0,1,15,22,9,2,2,4,3,1,3,0,2,3,0,5,6,14,22.762
2931,2017,9,OB,76232,65,55,13,7,14,2,0,3,0,0,0,2,7,1,1,9,3,1,14,16,5,2,2,3,3,1,2,0,2,4,0,6,6,13,8.558000000000003
2932,2017,9,OB,76249,88,73,12,15,21,3,0,4,1,1,0,0,12,1,3,10,0,0,17,15,5,2,2,4,3,1,3,0,2,4,0,1,7,14,15.029999999999998
2933,2017,9,OB,76267,42,37,2,5,15,1,1,0,0,0,0,0,5,0,0,10,1,0,9,6,2,2,1,4,1,1,3,0,2,3,0,2,6,11,7.53
2934,2017,9,OB,77211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0.0
2935,2017,9,OB,77248,62,52,4,8,10,1,1,1,0,2,0,0,10,0,0,17,0,1,9,11,2,2,2,4,3,1,3,0,1,3,0,8,6,13,5.543999999999999
2936,2017,9,OB,77263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0.0
2937,2017,9,OB,78224,88,69,22,16,23,6,0,4,1,0,0,2,16,1,1,25,1,2,19,24,10,2,2,4,3,1,3,0,2,4,0,4,7,14,18.279999999999998
2938,2017,9,OB,79215,81,71,14,20,29,2,0,5,4,1,1,0,6,2,3,7,2,2,19,20,8,2,2,4,3,1,2,0,2,4,0,3,7,13,18.384
2939,2017,9,OB,79240,77,67,11,10,19,1,0,1,1,1,4,1,4,0,1,9,3,0,13,13,4,2,2,4,3,1,3,0,2,4,0,9,7,14,7.148
2940,2017,9,OB,79290,12,11,1,0,3,0,0,0,0,0,0,0,1,0,0,1,1,0,5,2,1,1,0,3,1,1,3,0,1,2,0,1,3,9,0.7419999999999999
2941,2017,9,SK,61869,30,27,4,4,3,1,0,0,0,0,1,0,2,0,0,11,0,2,3,5,2,1,2,2,0,4,2,1,0,1,1,7,6,8,0.19199999999999992
2942,2017,9,SK,62802,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,2,0,1,1,2,0,1,1,0,0,1,1,4,4,4,-0.376
2943,2017,9,SK,62884,43,42,5,4,12,4,0,0,0,1,0,1,0,0,0,13,1,0,8,9,3,0,3,2,0,4,2,2,0,0,2,7,6,9,3.6559999999999993
2944,2017,9,SK,63634,3,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,2,1.2519999999999998
2945,2017,9,SK,63704,80,74,12,14,17,2,1,2,1,2,1,2,3,0,0,20,2,0,6,22,5,1,4,2,0,4,2,2,0,1,2,1,7,11,6.469999999999998
2946,2017,9,SK,64868,8,7,1,3,1,1,0,0,0,0,1,0,0,0,0,4,0,0,1,3,1,0,2,0,0,3,0,2,0,0,0,7,1,6,0.18800000000000003
2947,2017,9,SK,66838,51,48,10,7,15,0,0,3,0,0,0,1,1,0,1,9,0,1,11,15,6,1,4,2,0,2,2,2,0,1,2,6,6,10,8.228
2948,2017,9,SK,67872,74,66,20,15,23,3,0,12,0,0,0,0,8,0,0,25,2,1,12,14,2,1,4,2,0,4,2,2,0,1,2,5,7,11,21.35
2949,2017,9,SK,67893,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,-0.188
2950,2017,9,SK,71184,30,25,4,1,10,1,0,0,0,0,3,0,2,0,0,2,0,1,10,9,5,1,3,1,0,3,1,2,0,1,2,9,6,8,4.654
2951,2017,9,SK,71837,23,23,6,5,6,0,1,2,0,0,0,0,0,0,0,7,0,1,2,10,3,1,3,1,0,2,1,2,0,1,1,7,4,8,3.8339999999999996
2952,2017,9,SK,72860,25,23,0,3,7,2,0,0,0,0,1,0,1,0,0,5,0,2,5,5,1,1,4,1,0,3,0,2,0,0,1,2,4,8,2.84
2953,2017,9,SK,73209,39,34,3,6,8,2,0,0,0,0,1,0,2,0,2,7,1,1,5,9,3,0,1,2,0,1,2,0,0,1,2,2,5,4,3.074
2954,2017,9,SK,74846,40,37,2,3,8,0,0,1,0,0,0,0,3,0,0,10,0,1,6,8,1,1,3,2,0,3,2,2,0,1,2,6,7,9,3.269999999999999
2955,2017,9,SK,75151,75,68,10,12,28,3,0,3,0,0,0,2,4,0,1,9,1,0,11,12,4,1,4,2,0,4,2,2,0,1,2,4,7,11,15.678
2956,2017,9,SK,75847,74,66,19,17,24,4,1,8,0,0,0,0,7,0,1,21,1,0,13,11,5,1,4,2,0,3,2,2,0,1,2,3,7,10,19.341999999999995
2957,2017,9,SK,76158,17,15,1,1,2,1,0,0,0,0,0,0,2,0,0,7,0,1,2,3,1,1,2,2,0,2,1,0,0,0,1,6,3,6,0.6739999999999998
2958,2017,9,SK,76802,46,43,3,8,17,2,0,0,0,0,0,0,2,0,1,4,0,0,11,13,5,1,4,2,0,3,1,2,0,1,2,8,7,9,7.587999999999998
2959,2017,9,SK,76812,35,28,6,5,9,3,0,1,0,0,2,0,4,0,1,6,0,3,6,8,2,1,3,2,0,3,2,2,0,1,1,9,5,10,6.122
2960,2017,9,SK,76869,3,3,0,2,0,0,0,0,1,2,0,0,0,0,0,2,0,0,3,1,0,1,3,2,0,1,1,2,0,1,2,6,5,8,-0.746
2961,2017,9,SS,60456,8,7,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,0,0,0,0,2,0,1,1,0,0,2,0,4,0.29200000000000015
2962,2017,9,SS,61104,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,1,1,2,1,0,0,6,3,4,-0.188
2963,2017,9,SS,61197,11,10,2,2,2,0,1,1,0,0,1,0,0,0,0,2,0,0,2,3,0,2,0,0,2,0,3,1,0,0,0,4,4,4,1.784
2964,2017,9,SS,61404,45,37,5,6,9,1,0,2,2,0,3,1,4,0,0,6,1,1,11,9,1,2,2,0,3,2,4,4,1,0,0,7,7,11,5.771999999999999
2965,2017,9,SS,61411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0
2966,2017,9,SS,62404,84,76,15,14,25,4,1,2,2,0,0,3,4,0,1,15,0,0,17,26,11,3,2,0,3,2,4,4,1,0,0,3,8,11,13.959999999999996
2967,2017,9,SS,62415,79,69,5,16,19,4,0,1,7,1,0,3,7,0,0,9,1,0,10,10,2,3,2,0,3,2,4,4,1,0,0,1,8,11,10.508000000000001
2968,2017,9,SS,62499,14,14,0,0,3,1,0,0,1,0,0,0,0,0,0,7,1,0,5,1,0,2,1,0,1,2,1,3,1,0,0,4,3,8,0.484
2969,2017,9,SS,64610,72,65,6,12,20,0,1,0,0,1,3,0,4,0,0,7,1,3,9,14,6,3,2,0,3,1,4,4,1,0,0,2,8,10,7.223999999999998
2970,2017,9,SS,64793,16,15,1,2,2,1,0,0,0,0,0,0,1,0,0,6,0,1,1,4,1,2,1,0,2,0,3,3,0,0,0,9,5,6,0.34199999999999997
2971,2017,9,SS,65412,34,27,3,3,5,0,0,2,0,0,2,0,5,0,0,10,1,0,8,7,1,3,2,0,3,1,4,4,1,0,0,9,8,10,3.7299999999999995
2972,2017,9,SS,66406,8,8,2,0,3,1,0,0,1,1,0,0,0,0,0,1,0,2,2,6,2,2,2,0,0,0,1,1,0,0,0,2,3,3,1.1219999999999997
2973,2017,9,SS,66462,69,62,7,11,18,3,0,0,2,0,0,1,6,0,0,3,1,1,16,16,5,3,2,0,2,2,4,4,1,0,0,8,8,10,7.975999999999999
2974,2017,9,SS,67450,89,81,28,20,33,12,0,7,0,0,0,0,7,2,1,11,2,1,18,25,13,3,2,0,3,2,4,4,1,0,0,4,8,11,23.112000000000002
2975,2017,9,SS,71432,8,6,0,2,1,0,0,0,0,0,0,0,2,0,0,1,1,0,1,2,0,1,1,0,1,1,0,1,1,0,0,9,3,3,0.3520000000000002
2976,2017,9,SS,72466,29,27,3,0,9,2,0,0,0,0,0,0,1,0,1,5,0,1,7,7,3,2,2,0,2,0,3,3,1,0,0,6,4,9,3.959999999999999
2977,2017,9,SS,73824,12,10,2,1,2,2,0,0,0,0,0,1,1,0,0,3,0,0,2,2,0,2,0,0,1,1,1,1,1,0,0,9,3,4,1.306
2978,2017,9,SS,74630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0
2979,2017,9,SS,75566,69,64,12,8,17,0,0,5,0,0,0,1,2,0,2,12,0,3,13,19,4,3,2,0,3,2,4,4,0,0,0,6,8,10,10.503999999999998
2980,2017,9,SS,77466,17,17,2,3,3,2,0,0,0,0,0,0,0,0,0,6,1,0,0,7,1,2,0,0,2,0,2,3,1,0,0,7,5,5,0.2619999999999999
2981,2017,9,SS,77927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,4,1,2,0.0
2982,2017,9,SS,79402,19,18,4,2,7,1,0,2,0,0,0,0,1,0,0,5,0,1,5,5,1,0,0,0,2,0,3,2,0,0,0,8,4,3,4.909999999999999
2983,2017,9,SS,79465,47,42,7,8,14,0,0,2,0,0,1,0,4,0,0,11,1,0,9,12,6,3,2,0,2,0,2,3,1,0,0,7,6,7,7.301999999999999
2984,2017,9,SS,95436,57,51,10,8,13,5,1,2,0,0,0,0,6,1,0,12,0,1,10,12,5,2,2,0,3,2,3,4,1,0,0,5,7,10,8.453999999999999
2985,2017,9,WO,61353,51,50,3,5,17,3,2,1,3,1,0,0,1,1,0,14,0,0,10,9,1,1,2,5,3,1,3,0,2,0,0,6,6,11,8.567999999999998
2986,2017,9,WO,61366,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,1,1,1,0,0,0,0,0,0,8,2,1,-0.754
2987,2017,9,WO,62332,5,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,2,3,0,2,0,2,0,0,9,5,8,0.13199999999999998
2988,2017,9,WO,62353,24,21,1,5,4,1,0,0,0,1,0,0,3,0,0,6,0,0,4,3,0,2,1,2,2,1,3,0,1,0,0,3,4,8,1.3419999999999999
2989,2017,9,WO,63339,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,8,3,1,-0.098
2990,2017,9,WO,64300,86,79,12,11,23,4,0,2,1,2,0,1,6,1,0,11,1,4,18,20,6,2,2,5,3,1,4,0,2,0,0,4,6,13,10.521999999999997
2991,2017,9,WO,64346,12,12,3,3,4,1,0,1,0,0,0,0,0,0,0,4,0,0,2,4,1,0,0,1,0,0,4,0,0,0,0,8,0,5,2.4080000000000004
2992,2017,9,WO,65357,4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,2,0,3,0.812
2993,2017,9,WO,65399,36,31,7,4,6,0,0,2,0,1,1,0,1,0,3,6,0,0,4,8,2,2,0,2,1,1,3,0,2,0,0,8,2,9,3.662
2994,2017,9,WO,65898,23,18,1,2,1,0,0,0,0,0,0,0,5,0,0,8,0,0,3,5,0,1,2,1,3,0,4,0,1,0,0,7,5,7,0.6060000000000001
2995,2017,9,WO,66354,23,21,2,0,3,0,0,0,0,0,0,0,1,0,1,6,0,1,2,4,1,0,1,3,3,1,4,0,0,0,0,9,4,8,0.512
2996,2017,9,WO,67304,10,10,1,1,2,1,0,0,0,0,0,0,0,0,0,3,0,0,5,1,1,1,0,2,2,0,4,0,0,0,0,4,3,6,0.476
2997,2017,9,WO,67341,88,79,5,16,24,4,1,0,1,0,0,1,8,0,0,10,0,0,17,9,3,2,2,5,3,1,4,0,2,0,0,1,6,13,11.559999999999995
2998,2017,9,WO,67394,79,66,18,15,22,3,1,8,0,0,0,0,7,0,6,16,4,0,15,11,6,1,2,5,3,1,4,0,2,0,0,3,6,12,18.572
2999,2017,9,WO,73342,24,21,3,2,4,0,0,0,0,0,1,0,2,0,0,8,1,0,4,9,3,1,2,3,2,0,1,0,1,0,0,6,5,5,0.7560000000000001
3000,2017,9,WO,76746,10,9,2,4,5,1,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,2,0,0,0,0,5,0,3,4.579999999999999
3001,2017,9,WO,77463,29,26,4,3,8,1,0,0,0,0,0,0,3,0,0,11,1,1,6,8,4,2,2,3,1,0,1,0,1,0,0,5,5,5,3.162
3002,2017,9,WO,77564,44,42,2,2,3,0,0,1,0,0,0,0,2,0,0,12,0,1,4,10,1,2,2,4,2,1,1,0,2,0,0,7,4,10,-0.48599999999999977
3003,2017,9,WO,78168,84,79,9,10,25,3,1,0,2,0,1,0,4,0,0,19,1,1,18,15,6,2,2,5,3,1,4,0,2,0,0,2,6,13,10.077999999999998
3004,2017,9,WO,79300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,0,0,2,2,2,-0.09
3005,2017,9,WO,79334,84,76,17,10,17,4,0,4,0,0,0,0,5,0,3,21,2,6,10,26,7,2,2,5,3,1,4,0,2,0,0,5,6,13,9.642000000000001
3006,2017,9,WO,79365,32,31,3,2,9,1,0,1,0,0,1,0,0,0,0,5,3,1,5,4,1,2,2,3,1,1,2,0,2,0,0,9,3,10,2.57
3007,2017,10,HH,60805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0.0
3008,2017,10,HH,62700,10,10,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,7,2,0,0.87
3009,2017,10,HH,62768,5,4,4,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,2,2,0,3.0399999999999996
3010,2017,10,HH,62797,8,8,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,2,2,0,0.8019999999999999
3011,2017,10,HH,64706,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4,2,0,-0.09
3012,2017,10,HH,66702,8,7,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,9,2,0,0.29200000000000015
3013,2017,10,HH,66710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,2,0,-0.09
3014,2017,10,HH,66716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,0.0
3015,2017,10,HH,71752,10,9,1,1,4,0,0,0,0,0,0,0,1,1,0,0,0,0,4,2,1,0,0,0,0,0,1,1,0,0,0,5,2,0,1.8
3016,2017,10,HH,73136,8,8,3,1,2,0,0,1,0,0,0,0,0,0,0,3,0,1,0,4,1,0,0,0,0,0,1,1,0,0,0,6,2,0,1.376
3017,2017,10,HH,74163,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,6,2,0,0.68
3018,2017,10,HH,74729,8,8,1,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,4,2,0,1.254
3019,2017,10,HH,76753,11,11,0,1,3,0,0,0,0,0,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,0,1,1,0,0,0,3,2,0,0.764
3020,2017,10,HH,77243,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,0,-0.09
3021,2017,10,HH,77452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,0,0.0
3022,2017,10,HH,78288,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,8,2,0,-0.13800000000000004
3023,2017,10,HH,78756,11,10,0,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1.21
3024,2017,10,HH,79705,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,0,0.99
