,year,month,T_ID,P_ID,PA,AB,RBI,RUN,HIT,H2,H3,HR,SB,CS,SH,SF,BB,IB,HP,KK,GD,ERR,LOB,P_AB_CN,P_HIT_CN,VS_T_ID_HH,VS_T_ID_HT,VS_T_ID_KT,VS_T_ID_LG,VS_T_ID_LT,VS_T_ID_NC,VS_T_ID_OB,VS_T_ID_SK,VS_T_ID_SS,VS_T_ID_WO,BAT_ORDER,HOME,AWAY,AVG,OBP,SLG,OPS
2656,2017,8,LG,79192,62,56,5,6,17,2,0,0,0,1,2,0,4,0,0,13,2,0,12,18,3,2,1,1,0,2,2,2,4,2,1,6,7,10,0.30357142857142855,0.35,0.3392857142857143,0.6892857142857143
2657,2017,8,LG,99606,56,48,4,5,16,2,0,1,3,0,0,0,6,1,2,8,1,1,17,12,2,2,1,1,0,3,2,5,4,3,1,4,11,11,0.3333333333333333,0.42857142857142855,0.4375,0.8660714285714286
2658,2017,8,LT,60523,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,7,0,2,0.0,0.0,0.0,0.0
2659,2017,8,LT,61204,44,41,2,10,13,7,0,1,0,0,0,0,3,0,0,7,1,1,10,7,0,2,2,1,5,0,2,2,0,0,7,7,10,11,0.3170731707317073,0.36363636363636365,0.5609756097560976,0.9246119733924613
2660,2017,8,LT,61591,25,21,5,0,5,3,0,0,0,0,2,0,2,0,0,8,0,0,7,10,3,1,1,1,2,0,3,1,0,1,1,9,6,5,0.23809523809523808,0.30434782608695654,0.38095238095238093,0.6853002070393375
2661,2017,8,LT,62556,85,71,11,5,17,3,0,1,1,1,6,0,6,0,2,16,1,2,15,21,6,2,2,2,5,0,3,4,0,2,7,9,12,15,0.23943661971830985,0.31645569620253167,0.323943661971831,0.6403993581743627
2662,2017,8,LT,62559,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0.0,0.0,0.0,0.0
2663,2017,8,LT,66508,25,22,2,11,4,0,0,0,6,2,1,1,1,0,0,10,0,0,4,7,1,1,2,2,5,0,2,3,0,2,6,3,11,12,0.18181818181818182,0.20833333333333334,0.18181818181818182,0.39015151515151514
2664,2017,8,LT,67539,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,9,0,1,0.0,0.0,0.0,0.0
2665,2017,8,LT,67598,106,94,10,20,30,7,0,2,2,0,1,0,9,0,2,25,2,1,18,20,8,2,2,2,5,0,3,4,0,2,7,7,12,15,0.3191489361702128,0.3904761904761905,0.4574468085106383,0.8479229989868288
2666,2017,8,LT,71552,107,98,26,8,34,5,0,3,0,0,0,3,6,0,0,22,2,0,18,31,15,2,2,2,4,0,3,4,0,2,7,3,12,14,0.3469387755102041,0.37383177570093457,0.4897959183673469,0.8636276940682814
2667,2017,8,LT,71564,122,105,26,15,34,2,0,10,1,0,0,2,12,4,3,19,4,0,19,30,10,2,2,2,5,0,3,4,0,2,7,4,12,15,0.3238095238095238,0.4016393442622951,0.6285714285714286,1.0302107728337235
2668,2017,8,LT,71565,6,4,1,0,1,0,0,0,0,0,0,0,1,0,1,2,0,0,2,2,1,0,0,1,3,0,0,0,0,0,3,5,4,3,0.25,0.5,0.25,0.75
2669,2017,8,LT,72535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0
2670,2017,8,LT,72546,75,73,14,10,21,5,0,2,1,0,1,0,1,0,0,13,2,1,13,24,8,2,2,2,5,0,2,4,0,2,7,8,11,15,0.2876712328767123,0.2972972972972973,0.4383561643835616,0.735653461680859
2671,2017,8,LT,74540,87,80,11,7,20,3,0,3,0,0,0,1,5,1,1,16,5,2,15,17,7,2,2,2,5,0,0,4,0,1,6,6,10,12,0.25,0.2988505747126437,0.4,0.6988505747126437
2672,2017,8,LT,75321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,1,0.0,0.0,0.0,0.0
2673,2017,8,LT,76509,62,54,2,5,10,2,0,0,2,2,0,1,6,0,1,11,1,0,13,10,0,2,2,2,5,0,3,4,0,2,6,5,11,15,0.18518518518518517,0.27419354838709675,0.2222222222222222,0.49641577060931896
2674,2017,8,LT,77318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0.0,0.0,0.0,0.0
2675,2017,8,LT,77532,127,106,24,33,39,5,0,9,10,2,0,1,20,4,0,16,0,0,26,19,7,2,2,2,5,0,3,4,0,2,7,2,12,15,0.36792452830188677,0.4645669291338583,0.6698113207547169,1.1343782498885753
2676,2017,8,LT,78513,125,117,13,22,33,4,0,2,1,0,0,1,6,0,1,17,3,0,18,30,7,2,2,2,5,0,3,4,0,2,7,1,12,15,0.28205128205128205,0.32,0.36752136752136755,0.6875213675213676
2677,2017,8,LT,78566,13,10,2,4,4,0,1,0,0,0,0,0,2,0,1,4,0,0,6,5,2,2,2,0,2,0,1,3,0,0,4,3,7,7,0.4,0.5384615384615384,0.6,1.1384615384615384
2678,2017,8,LT,79356,53,46,6,10,14,2,0,3,0,0,0,0,6,0,1,8,1,1,5,8,2,2,2,1,2,0,2,3,0,1,7,5,10,10,0.30434782608695654,0.39622641509433965,0.5434782608695652,0.9397046759639048
2679,2017,8,NC,60566,7,7,1,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,2,2,0,0,0,0,0,0,0,1,0,2,3,0,0.5714285714285714,0.5714285714285714,0.5714285714285714,1.1428571428571428
2680,2017,8,NC,62016,4,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,1,0,1,2,2,0,9,6,3,0.0,0.0,0.0,0.0
2681,2017,8,NC,62907,120,99,8,24,38,9,2,1,8,0,0,0,16,0,5,14,3,2,26,16,5,5,4,4,2,3,0,2,2,3,2,2,14,13,0.3838383838383838,0.49166666666666664,0.5454545454545454,1.037121212121212
2682,2017,8,NC,62908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,2,0,0,2,0,0,2,1,1,8,4,5,0.0,0.0,0.0,0.0
2683,2017,8,NC,62925,6,6,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,0,1,0,0,0,0,0,1,9,2,3,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0
2684,2017,8,NC,62934,49,46,1,5,7,0,1,0,2,0,0,0,3,0,0,10,1,0,8,12,2,3,2,3,2,3,0,0,2,3,0,1,12,6,0.15217391304347827,0.20408163265306123,0.1956521739130435,0.3997338065661047
2685,2017,8,NC,62947,119,110,21,15,33,11,0,4,3,1,0,1,6,1,2,31,3,1,27,33,11,5,4,4,2,3,0,2,2,3,2,3,14,13,0.3,0.3445378151260504,0.509090909090909,0.8536287242169595
2686,2017,8,NC,63920,19,16,3,2,5,2,0,0,0,0,0,0,3,0,0,2,0,1,6,2,1,2,3,4,2,0,0,2,0,0,2,1,6,9,0.3125,0.42105263157894735,0.4375,0.8585526315789473
2687,2017,8,NC,63963,102,90,14,12,29,4,1,4,1,1,1,0,6,0,5,10,1,0,26,21,7,5,4,4,2,3,0,2,2,3,2,7,14,13,0.32222222222222224,0.39603960396039606,0.5222222222222223,0.9182618261826183
2688,2017,8,NC,64944,28,28,1,2,5,3,0,1,0,0,0,0,0,0,0,6,1,0,5,11,0,5,4,4,1,3,0,2,2,3,1,9,14,11,0.17857142857142858,0.17857142857142858,0.39285714285714285,0.5714285714285714
2689,2017,8,NC,65064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,0.0,0.0,0.0,0.0
2690,2017,8,NC,66965,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,3,5,0,0,2,3,0,1,0,0,0,0,0,2,3,3,0.125,0.125,0.125,0.25
2691,2017,8,NC,66968,1,1,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,0,3,0,3,6,0,0.0,0.0,0.0,0.0
2692,2017,8,NC,67935,116,99,21,16,26,5,0,5,2,0,0,1,13,0,3,25,2,2,17,37,10,5,4,4,2,3,0,2,2,3,2,4,14,13,0.26262626262626265,0.3620689655172414,0.46464646464646464,0.8267154301637061
2693,2017,8,NC,73213,79,72,9,4,22,3,0,1,0,0,3,1,2,0,1,12,1,2,19,14,4,5,4,4,2,3,0,2,2,3,2,8,14,13,0.3055555555555556,0.32894736842105265,0.3888888888888889,0.7178362573099415
2694,2017,8,NC,73306,52,44,1,3,9,1,0,0,0,0,0,1,7,0,0,12,0,2,11,13,3,4,4,4,2,2,0,2,1,2,1,8,11,11,0.20454545454545456,0.3076923076923077,0.22727272727272727,0.534965034965035
2695,2017,8,NC,73339,63,60,7,7,13,2,0,2,0,0,1,1,1,0,0,9,0,0,5,14,4,2,3,4,2,3,0,2,2,0,2,1,7,13,0.21666666666666667,0.22580645161290322,0.35,0.5758064516129032
2696,2017,8,NC,74358,5,5,2,2,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,1,0,2,1,0,1,0,0,0,0,0,4,2,2,0.6,0.6,1.2,1.7999999999999998
2697,2017,8,NC,74465,62,53,5,5,9,2,0,1,0,0,0,0,7,0,2,15,3,1,10,15,2,5,2,1,2,2,0,2,2,2,1,5,10,9,0.16981132075471697,0.2903225806451613,0.2641509433962264,0.5544735240413877
2698,2017,8,NC,78122,57,50,2,4,13,5,0,0,0,1,1,1,1,0,4,8,2,2,13,11,2,5,4,4,2,2,0,2,2,2,2,9,13,12,0.26,0.32142857142857145,0.36,0.6814285714285715
2699,2017,8,NC,78813,100,90,7,13,23,7,0,3,3,0,0,2,8,1,0,17,1,0,12,17,2,5,4,4,2,3,0,2,2,3,2,5,14,13,0.25555555555555554,0.31,0.43333333333333335,0.7433333333333334
2700,2017,8,NC,94629,54,50,9,5,16,2,0,4,0,0,0,0,4,0,0,12,0,0,9,16,4,4,4,3,1,3,0,2,2,3,2,9,12,12,0.32,0.37037037037037035,0.6,0.9703703703703703
2701,2017,8,OB,61208,46,40,7,9,12,5,1,1,0,0,1,0,4,0,1,4,0,0,11,12,6,2,3,1,4,3,2,0,2,2,3,1,10,12,0.3,0.37777777777777777,0.55,0.9277777777777778
2702,2017,8,OB,62234,109,99,12,23,27,5,2,3,0,1,0,0,8,0,2,16,1,3,14,23,6,2,3,2,5,4,2,0,2,3,4,2,12,15,0.2727272727272727,0.3394495412844037,0.45454545454545453,0.7939949958298582
2703,2017,8,OB,62244,30,24,3,9,9,1,0,0,0,1,1,1,3,0,1,7,0,0,3,7,3,1,1,1,4,3,1,0,2,1,2,8,7,9,0.375,0.4482758620689655,0.4166666666666667,0.8649425287356323
2704,2017,8,OB,63257,7,7,1,1,2,0,0,1,0,0,0,0,0,0,0,2,0,1,4,3,0,0,0,1,3,1,1,0,1,3,2,4,2,10,0.2857142857142857,0.2857142857142857,0.7142857142857143,1.0
2705,2017,8,OB,64086,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0
2706,2017,8,OB,65269,7,7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,2,2,4,1,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.2857142857142857
2707,2017,8,OB,66203,7,7,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,1,1,1,0,0,2,0,2,2,4,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.7142857142857142
2708,2017,8,OB,66209,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,1,0,0,0,3,0,4,3,4,0.0,0.0,0.0,0.0
2709,2017,8,OB,66244,106,98,19,15,32,6,0,4,1,0,0,0,7,0,1,12,3,0,16,35,11,2,3,2,5,4,2,0,2,3,3,5,12,14,0.32653061224489793,0.37735849056603776,0.5102040816326531,0.8875625721986908
2710,2017,8,OB,74206,40,34,15,5,15,2,0,3,1,1,0,0,6,0,0,7,1,0,13,9,6,0,2,2,2,3,0,0,2,0,2,9,7,6,0.4411764705882353,0.525,0.7647058823529411,1.289705882352941
2711,2017,8,OB,75334,58,51,10,6,16,2,0,3,0,0,1,0,4,0,2,12,1,0,11,14,5,2,1,2,5,4,1,0,2,2,3,5,9,13,0.3137254901960784,0.38596491228070173,0.5294117647058824,0.9153766769865841
2712,2017,8,OB,76232,91,78,7,8,14,1,0,1,0,0,0,0,9,0,4,14,6,0,20,30,4,2,3,1,5,3,2,0,2,3,3,6,11,13,0.1794871794871795,0.2967032967032967,0.23076923076923078,0.5274725274725275
2713,2017,8,OB,76249,107,91,20,12,27,6,0,2,0,0,1,2,10,0,3,13,7,0,28,24,9,2,3,2,5,4,2,0,2,3,4,6,12,15,0.2967032967032967,0.37735849056603776,0.42857142857142855,0.8059299191374663
2714,2017,8,OB,76267,72,65,6,11,13,4,0,1,0,1,0,1,5,0,1,9,2,2,6,18,2,2,2,2,4,3,2,0,1,3,3,1,8,14,0.2,0.2638888888888889,0.3076923076923077,0.5715811965811965
2715,2017,8,OB,77211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0.0,0.0,0.0,0.0
2716,2017,8,OB,77248,71,60,6,7,17,5,0,1,0,0,4,0,7,1,0,17,0,2,12,15,5,2,3,1,5,4,2,0,2,2,4,8,12,13,0.2833333333333333,0.3582089552238806,0.4166666666666667,0.7748756218905473
2717,2017,8,OB,77263,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1.0,1.0,1.0,2.0
2718,2017,8,OB,78224,115,97,18,20,27,4,0,5,1,0,0,1,17,5,0,22,2,1,14,33,9,2,3,2,5,4,2,0,2,3,4,4,12,15,0.27835051546391754,0.3826086956521739,0.4742268041237113,0.8568354997758852
2719,2017,8,OB,79215,108,98,13,14,42,14,0,3,2,1,1,1,6,0,2,11,1,0,31,18,6,2,2,2,5,4,2,0,2,3,4,3,11,15,0.42857142857142855,0.4672897196261682,0.6632653061224489,1.1305550257486172
2720,2017,8,OB,79240,72,63,5,8,17,5,0,0,1,2,3,1,3,0,2,11,2,0,13,13,2,2,3,1,5,4,2,0,2,3,4,9,12,14,0.2698412698412698,0.3188405797101449,0.3492063492063492,0.6680469289164941
2721,2017,8,OB,79290,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,6,2,1,0.5,0.5,0.5,1.0
2722,2017,8,SK,62884,58,50,9,9,18,3,0,1,0,0,2,1,3,0,2,12,0,2,13,15,7,3,1,2,2,0,0,2,0,3,2,2,9,6,0.36,0.4107142857142857,0.48,0.8907142857142857
2723,2017,8,SK,62895,28,24,6,1,5,2,1,1,1,0,0,0,3,0,1,7,0,0,7,9,3,0,0,3,0,0,1,0,0,0,3,5,1,6,0.20833333333333334,0.32142857142857145,0.5,0.8214285714285714
2724,2017,8,SK,63634,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,4,0,0,0,2,0,0,1,0,0,0,3,9,1,5,0.0,0.0,0.0,0.0
2725,2017,8,SK,63704,111,102,9,18,38,9,1,0,6,5,0,2,4,1,3,14,1,2,19,29,10,3,1,5,4,0,2,2,0,3,5,1,11,14,0.37254901960784315,0.40540540540540543,0.4803921568627451,0.8857975622681505
2726,2017,8,SK,64868,31,27,0,6,9,1,0,0,0,0,1,0,3,0,0,3,2,1,7,7,1,0,1,4,3,0,1,1,0,2,2,2,4,10,0.3333333333333333,0.4,0.37037037037037035,0.7703703703703704
2727,2017,8,SK,66838,43,39,2,2,9,3,0,1,0,0,0,0,3,0,1,7,1,0,8,12,1,2,1,2,2,0,2,2,0,2,4,5,6,11,0.23076923076923078,0.3023255813953488,0.38461538461538464,0.6869409660107335
2728,2017,8,SK,67872,96,83,7,8,21,6,0,2,0,0,0,0,10,0,3,23,1,0,21,22,5,3,1,5,4,0,2,1,0,2,5,4,10,13,0.25301204819277107,0.3541666666666667,0.39759036144578314,0.7517570281124498
2729,2017,8,SK,71184,51,46,7,5,14,4,0,1,0,0,3,0,1,0,1,8,1,2,11,13,5,2,1,5,4,0,2,2,0,2,4,9,9,13,0.30434782608695654,0.3333333333333333,0.45652173913043476,0.7898550724637681
2730,2017,8,SK,71837,27,25,2,5,7,2,0,1,1,1,0,0,2,0,0,7,0,0,9,4,1,3,0,4,4,0,1,2,0,3,2,7,10,9,0.28,0.3333333333333333,0.48,0.8133333333333332
2731,2017,8,SK,72860,41,35,0,5,6,1,0,0,3,0,4,0,1,0,1,6,0,1,4,8,0,3,1,3,4,0,0,1,0,3,2,8,8,9,0.17142857142857143,0.21621621621621623,0.2,0.41621621621621624
2732,2017,8,SK,73209,102,99,12,19,29,5,0,5,0,1,0,1,2,0,0,24,4,2,14,24,6,3,1,5,4,0,2,2,0,3,5,2,11,14,0.29292929292929293,0.30392156862745096,0.494949494949495,0.7988710635769459
2733,2017,8,SK,74846,69,61,20,10,16,1,1,6,0,0,0,1,6,0,1,12,2,2,9,18,7,3,1,5,4,0,2,1,0,3,4,5,10,13,0.26229508196721313,0.3333333333333333,0.6065573770491803,0.9398907103825136
2734,2017,8,SK,75151,65,61,7,6,21,2,0,3,0,0,0,0,2,0,2,12,1,0,11,10,4,3,0,4,3,0,2,2,0,3,5,4,11,11,0.3442622950819672,0.38461538461538464,0.5245901639344263,0.909205548549811
2735,2017,8,SK,75847,56,46,11,5,13,4,0,2,0,1,0,2,7,1,1,15,2,1,12,12,5,3,0,4,1,0,2,1,0,2,5,3,7,11,0.2826086956521739,0.375,0.5,0.875
2736,2017,8,SK,76158,62,60,14,9,16,3,0,5,0,0,0,0,2,0,0,19,2,0,9,14,3,2,1,2,4,0,1,2,0,3,1,4,9,7,0.26666666666666666,0.2903225806451613,0.5666666666666667,0.8569892473118279
2737,2017,8,SK,76802,67,57,2,4,13,1,0,0,1,0,3,1,4,0,2,4,0,2,17,14,0,2,1,4,3,0,2,1,0,3,5,8,8,13,0.22807017543859648,0.296875,0.24561403508771928,0.5424890350877193
2738,2017,8,SK,76812,28,26,0,1,8,2,0,0,0,0,0,0,1,0,1,5,1,0,5,2,0,3,1,1,1,0,0,2,0,1,2,9,7,4,0.3076923076923077,0.35714285714285715,0.38461538461538464,0.7417582417582418
2739,2017,8,SS,61104,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,1,1,2,3,0,0,0,6,5,3,0.0,0.0,0.0,0.0
2740,2017,8,SS,61404,55,49,2,8,9,0,0,0,2,1,1,0,5,0,0,7,1,0,5,15,2,1,1,4,3,2,3,3,2,0,1,2,11,9,0.1836734693877551,0.25925925925925924,0.1836734693877551,0.4429327286470144
2741,2017,8,SS,62404,112,101,12,16,36,8,2,0,3,0,0,0,10,0,1,28,0,2,30,27,10,1,2,4,3,2,3,3,3,0,3,3,14,10,0.3564356435643564,0.41964285714285715,0.4752475247524752,0.8948903818953324
2742,2017,8,SS,62415,110,99,12,16,29,6,2,2,3,2,2,1,8,0,0,17,0,0,19,26,6,1,2,4,3,2,3,3,3,0,3,1,14,10,0.29292929292929293,0.3425925925925926,0.45454545454545453,0.7971380471380471
2743,2017,8,SS,64610,76,67,6,10,22,0,1,0,2,2,1,1,7,0,0,9,2,1,18,14,5,1,2,4,3,2,3,3,3,0,3,8,14,10,0.3283582089552239,0.38666666666666666,0.3582089552238806,0.7448756218905472
2744,2017,8,SS,65412,22,19,4,3,8,3,0,1,0,0,1,0,1,0,1,2,0,0,8,6,1,0,2,2,0,0,0,0,3,0,0,9,6,1,0.42105263157894735,0.47619047619047616,0.7368421052631579,1.213032581453634
2745,2017,8,SS,66409,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,8,3,1,0.0,0.0,0.0,0.0
2746,2017,8,SS,66451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0.0,0.0,0.0,0.0
2747,2017,8,SS,66462,83,77,8,13,23,1,1,0,2,2,1,0,4,0,1,12,1,1,16,22,7,1,2,4,3,2,3,3,3,0,3,2,14,10,0.2987012987012987,0.34146341463414637,0.33766233766233766,0.679125752296484
2748,2017,8,SS,67450,110,96,24,15,33,6,0,6,0,0,0,2,9,0,3,16,4,3,20,34,12,1,2,4,3,2,3,3,3,0,3,4,14,10,0.34375,0.4090909090909091,0.59375,1.0028409090909092
2749,2017,8,SS,71432,40,33,4,4,11,2,0,2,0,0,1,0,6,2,0,10,1,0,10,10,2,1,2,1,3,2,3,3,3,0,3,6,13,8,0.3333333333333333,0.4358974358974359,0.5757575757575758,1.0116550116550118
2750,2017,8,SS,72466,66,63,11,6,21,6,0,1,0,0,0,0,1,0,2,12,2,1,14,18,7,0,2,4,3,2,2,2,3,0,3,6,13,8,0.3333333333333333,0.36363636363636365,0.47619047619047616,0.8398268398268398
2751,2017,8,SS,73824,19,15,1,2,5,0,0,1,0,0,0,0,2,0,2,6,0,0,6,1,1,1,0,1,2,1,2,2,2,0,1,9,5,7,0.3333333333333333,0.47368421052631576,0.5333333333333333,1.0070175438596491
2752,2017,8,SS,75566,84,73,14,14,22,3,0,5,1,0,0,1,10,1,0,16,1,2,16,19,4,1,2,3,2,2,3,3,3,0,3,6,14,8,0.3013698630136986,0.38095238095238093,0.547945205479452,0.928897586431833
2753,2017,8,SS,79456,47,45,4,4,17,2,0,0,1,0,0,0,0,0,2,3,0,1,15,14,3,0,0,1,3,2,2,3,0,0,3,9,8,6,0.37777777777777777,0.40425531914893614,0.4222222222222222,0.8264775413711584
2754,2017,8,SS,79465,44,40,4,6,10,0,0,1,1,0,0,0,4,0,0,10,0,2,9,11,2,1,2,2,0,1,1,3,3,0,2,2,11,4,0.25,0.3181818181818182,0.325,0.6431818181818182
2755,2017,8,SS,95436,102,89,18,12,21,5,0,3,0,1,0,3,8,1,2,14,3,0,16,30,5,1,2,4,3,2,3,3,3,0,3,5,14,10,0.23595505617977527,0.30392156862745096,0.39325842696629215,0.6971799955937431
2756,2017,8,WO,61353,93,87,15,16,24,4,1,3,3,0,0,0,5,0,1,18,1,1,18,24,6,2,2,0,1,7,2,4,5,3,0,7,15,11,0.27586206896551724,0.3225806451612903,0.4482758620689655,0.7708565072302558
2757,2017,8,WO,61366,4,3,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,9,1,3,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333333
2758,2017,8,WO,62332,11,10,1,1,1,0,0,1,0,0,0,0,1,0,0,2,2,0,0,5,0,0,0,0,1,4,1,1,1,2,0,9,6,4,0.1,0.18181818181818182,0.4,0.5818181818181818
2759,2017,8,WO,62353,24,22,3,5,5,0,1,0,0,0,0,0,0,0,2,9,0,0,8,8,2,1,2,0,1,5,2,4,4,3,0,7,13,9,0.22727272727272727,0.2916666666666667,0.3181818181818182,0.6098484848484849
2760,2017,8,WO,64300,111,98,28,16,33,7,2,5,6,2,0,1,11,0,1,13,2,2,31,41,16,2,2,0,1,7,2,4,4,3,0,4,14,11,0.336734693877551,0.40540540540540543,0.6020408163265306,1.007446221731936
2761,2017,8,WO,65357,16,15,0,0,3,0,0,0,0,0,0,0,1,0,0,5,0,1,4,2,1,0,2,0,0,1,0,2,3,1,0,8,5,4,0.2,0.25,0.2,0.45
2762,2017,8,WO,65898,23,22,3,4,5,1,0,1,0,0,0,0,1,0,0,5,1,0,4,5,1,1,0,0,0,3,1,1,2,3,0,8,7,4,0.22727272727272727,0.2608695652173913,0.4090909090909091,0.6699604743083004
2763,2017,8,WO,66354,39,37,4,7,8,3,0,1,0,0,0,0,2,0,0,16,1,0,2,12,2,2,2,0,1,5,1,2,3,3,0,9,11,8,0.21621621621621623,0.2564102564102564,0.3783783783783784,0.6347886347886348
2764,2017,8,WO,67341,118,106,8,19,33,8,0,0,5,1,1,0,11,0,0,15,2,1,22,22,7,2,2,0,1,7,2,4,5,3,0,1,15,11,0.3113207547169811,0.37606837606837606,0.3867924528301887,0.7628608288985648
2765,2017,8,WO,67394,107,97,19,17,27,5,0,6,0,0,0,1,9,0,0,27,1,1,17,32,6,2,2,0,1,7,2,4,5,2,0,3,15,10,0.27835051546391754,0.3364485981308411,0.5154639175257731,0.8519125156566143
2766,2017,8,WO,73342,64,57,5,7,21,3,1,1,0,0,0,0,7,0,0,13,3,0,13,18,4,2,2,0,1,6,2,3,3,3,0,2,12,10,0.3684210526315789,0.4375,0.5087719298245614,0.9462719298245614
2767,2017,8,WO,77463,83,75,9,8,21,7,0,0,0,1,0,1,7,1,0,22,4,0,15,26,5,2,1,0,0,6,2,3,5,3,0,5,15,7,0.28,0.3373493975903614,0.37333333333333335,0.7106827309236947
2768,2017,8,WO,77564,102,86,10,10,26,4,0,1,0,0,0,1,11,0,4,15,3,2,25,23,4,2,2,0,1,7,2,4,5,3,0,6,15,11,0.3023255813953488,0.4019607843137255,0.38372093023255816,0.7856817145462837
2769,2017,8,WO,78168,100,82,10,11,22,3,0,1,2,1,0,3,14,0,1,12,1,2,24,20,5,2,2,0,1,7,2,4,5,1,0,2,13,11,0.2682926829268293,0.37,0.34146341463414637,0.7114634146341463
2770,2017,8,WO,79300,19,17,1,1,3,0,0,0,0,1,1,0,1,0,0,4,0,0,3,5,1,1,2,0,1,3,2,2,3,3,0,2,10,7,0.17647058823529413,0.2222222222222222,0.17647058823529413,0.39869281045751637
2771,2017,8,WO,79334,74,68,12,12,21,8,0,5,0,0,0,0,4,0,2,18,0,0,12,21,7,1,2,0,1,7,2,3,4,2,0,6,12,10,0.3088235294117647,0.36486486486486486,0.6470588235294118,1.0119236883942766
2772,2017,8,WO,79365,38,35,5,5,8,1,0,2,0,0,1,0,1,0,1,12,0,0,4,12,3,1,2,0,1,4,0,2,4,0,0,9,6,8,0.22857142857142856,0.2702702702702703,0.42857142857142855,0.6988416988416988
2773,2017,9,HH,60805,28,27,1,2,5,0,0,0,0,0,1,0,0,0,0,5,0,1,3,2,1,0,4,1,0,3,2,2,0,2,2,9,8,8,0.18518518518518517,0.18518518518518517,0.18518518518518517,0.37037037037037035
2774,2017,9,HH,62700,48,45,7,9,12,3,0,2,0,0,0,1,2,0,0,10,1,3,5,10,3,0,3,0,3,2,0,0,1,3,2,7,7,7,0.26666666666666666,0.2916666666666667,0.4666666666666667,0.7583333333333333
2775,2017,9,HH,62768,64,59,5,8,17,3,1,1,0,0,0,0,3,0,2,18,1,0,15,14,4,0,4,1,2,3,2,2,1,3,2,6,10,10,0.288135593220339,0.34375,0.423728813559322,0.767478813559322
2776,2017,9,HH,62797,74,63,5,10,16,3,1,0,1,0,2,0,9,0,0,17,1,0,8,16,4,0,5,1,3,2,1,2,1,3,2,2,11,9,0.25396825396825395,0.3472222222222222,0.3333333333333333,0.6805555555555556
2777,2017,9,HH,64706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0.0,0.0,0.0,0.0
