"","year","month","P_ID","T_ID","PA","BAT_ORDER","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","SB_try","SB_succ","BABIP","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","GD_rate","XR","AVG","OBP","SLG","OPS"
"4303",2018,8,75334,"OB",53,6,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.003842869,0.6666667,0.3308774,0.125,0,0.1875,0.1320755,0,0,11.212,0.3555556,0.4339623,0.6,1.033962
"4304",2018,8,75566,"SS",33,3,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.004851752,0.6666667,0.2945797,0.2222222,0,0,0.1212121,0,0,4.46,0.3103448,0.3939394,0.3793103,0.7732497
"4305",2018,8,75808,"HH",54,3,0,0,2,0,6,1,0,0,1,0,0,2,0,0,0,4,0,1,2,2,0,1,2,8,4,0.0367573,0.6712329,0.3183007,0.2307692,0,0.2307692,0.07407407,0.01851852,0.05555556,7.15,0.2653061,0.3333333,0.5102041,0.8435374
"4306",2018,8,75847,"SK",6,4,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.01305483,0.6,0.2912304,0,0,0,0,0,0,-0.564,0,0,0,0
"4307",2018,8,76100,"LT",8,5,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.01721854,0.6153846,0.3349282,0,0,0,0.25,0.125,0,0.546,0,0.375,0,0.375
"4308",2018,8,76232,"OB",44,5,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.01107522,0.75,0.3217666,0.2222222,0,0,0.09090909,0.02272727,0,4.996,0.2432432,0.3181818,0.2972973,0.6154791
"4309",2018,8,76249,"LT",39,5,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.02732707,0.671875,0.3343178,0,0,0.1666667,0.07692308,0.02564103,0,7.286,0.3428571,0.4102564,0.5142857,0.9245421
"4310",2018,8,76267,"OB",50,2,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.004975124,0.6,0.3240186,0.2857143,0,0.1428571,0.2,0.04,0.02,11.262,0.3684211,0.52,0.6315789,1.151579
"4311",2018,8,76290,"LG",58,4,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.006222775,0.4,0.3457792,0.1904762,0,0.0952381,0.05172414,0,0.03448276,10.12,0.3818182,0.4137931,0.5636364,0.9774295
"4312",2018,8,76313,"KT",52,6,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.04208038,0.6741573,0.3293011,0.1666667,0,0.3333333,0.09615385,0,0,8.358,0.2608696,0.3269231,0.5652174,0.8921405
"4313",2018,8,76329,"OB",0,1,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4314",2018,8,76350,"HT",0,2,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4315",2018,8,76368,"HT",0,9,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.1968912,0.7105263,0.359375,0,0,0,0,0,0,0,0,0,0,0
"4316",2018,8,76720,"NC",19,9,0,4,0,3,2,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,4,0,4,9,0.009433962,0.6666667,0.2486772,0.2,0,0.2,0.1052632,0,0,3.596,0.3125,0.3684211,0.5625,0.9309211
"4317",2018,8,76802,"SK",45,6,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.01228389,0.6666667,0.2889984,0.1818182,0,0.1818182,0.04444444,0.02222222,0.04444444,5.466,0.2619048,0.3111111,0.452381,0.7634921
"4318",2018,8,76812,"SK",37,4,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.004096262,0.25,0.2897131,0.1333333,0,0.2,0.1081081,0.08108108,0.05405405,11.026,0.5,0.5945946,0.8666667,1.461261
"4319",2018,8,76849,"HT",58,2,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.03793103,0.6704545,0.3360927,0.1176471,0.05882353,0.1176471,0.0862069,0.03448276,0,11.048,0.3469388,0.4137931,0.5510204,0.9648135
"4320",2018,8,76858,"SK",0,1,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4321",2018,8,77243,"SK",4,5,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.003311258,0,0.2512563,0,0,0,0,0.25,0,0.644,0.3333333,0.5,0.3333333,0.8333333
"4322",2018,8,77248,"OB",43,3,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.04496301,0.6329114,0.3182609,0.09090909,0,0.1818182,0.04651163,0,0.02325581,5.466,0.275,0.3023256,0.45,0.7523256
"4323",2018,8,77463,"LT",41,3,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.001270648,0,0.360835,0.3333333,0,0,0.1219512,0,0,7.068,0.3529412,0.4146341,0.4705882,0.8852224
"4324",2018,8,77532,"LT",43,2,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.04231923,0.8188976,0.364363,0.4615385,0,0.2307692,0.09302326,0,0,10.128,0.3421053,0.3953488,0.7368421,1.132191
"4325",2018,8,77564,"WO",10,9,2,0,1,2,0,2,0,4,0,0,0,2,0,2,2,2,2,0,0,1,2,2,0,4,9,0.007266122,0.6875,0.3232842,0,0,0,0,0,0,2.632,0.6,0.6,0.6,1.2
"4326",2018,8,77654,"KT",0,8,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0
"4327",2018,8,78135,"LG",49,1,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.02280502,0.625,0.3265472,0.2222222,0,0.3333333,0.06122449,0.04081633,0.02040816,6.58,0.2142857,0.2857143,0.4761905,0.7619048
"4328",2018,8,78168,"WO",21,3,2,0,1,2,0,2,0,4,0,0,0,2,0,2,2,2,2,0,0,1,2,2,0,4,9,0.04706372,0.7345133,0.3414767,0,0,0,0.0952381,0,0,3.804,0.4117647,0.4285714,0.4117647,0.8403361
"4329",2018,8,78217,"LG",9,1,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.06733668,0.7462687,0.3357143,0.5,0,0,0.1111111,0,0,1.004,0.25,0.3333333,0.375,0.7083333
"4330",2018,8,78224,"OB",50,4,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.00941751,0.8518519,0.3528399,0.25,0,0.08333333,0.08,0.02,0,6.218,0.2666667,0.34,0.4,0.74
"4331",2018,8,78288,"HH",24,7,0,0,2,0,6,1,0,0,1,0,0,2,0,0,0,4,0,1,2,2,0,1,2,8,4,0.01606145,0.4782609,0.3080614,0.25,0,0.125,0,0.08333333,0,5.128,0.3809524,0.4166667,0.6190476,1.035714
"4332",2018,8,78361,"KT",11,2,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.02443609,0.6923077,0.3342175,1,0,0,0.09090909,0,0,0.578,0.1111111,0.1818182,0.2222222,0.4040404
"4333",2018,8,78513,"LT",52,1,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.01890847,0.5454545,0.3269006,0.3125,0.0625,0.25,0.07692308,0,0.01923077,11.15,0.3333333,0.3846154,0.7291667,1.113782
"4334",2018,8,78517,"KT",8,2,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.06396588,0.7,0.2913669,0,0,0,0,0,0,-0.408,0,0,0,0
"4335",2018,8,78548,"KT",36,8,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.004611331,0.1428571,0.2919847,0,0,0.25,0.1111111,0,0,5.4,0.2580645,0.3333333,0.4516129,0.7849462
"4336",2018,8,78603,"HT",51,9,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.01511628,0.5769231,0.3448276,0.125,0,0,0.1568627,0,0,9.81,0.4,0.4705882,0.45,0.9205882
"4337",2018,8,78629,"HT",44,6,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.005464481,0.6363636,0.3196931,0.3,0,0.6,0.04545455,0.04545455,0.06818182,8.794,0.25,0.3181818,0.775,1.093182
"4338",2018,8,78753,"KT",7,1,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.04294479,0.5714286,0.279661,0,0,0,0.1428571,0,0.1428571,0.012,0.1666667,0.2857143,0.1666667,0.452381
"4339",2018,8,78756,"HH",13,9,0,0,2,0,6,1,0,0,1,0,0,2,0,0,0,4,0,1,2,2,0,1,2,8,4,0.01919386,0.65,0.2688312,0,0,0,0.07692308,0.07692308,0,1.796,0.2727273,0.3846154,0.2727273,0.6573427
"4340",2018,8,78813,"NC",34,5,0,4,0,3,2,4,0,0,0,0,0,0,0,2,0,5,0,0,0,0,2,4,0,4,9,0.02005348,0.5666667,0.3281677,0.07692308,0,0.3076923,0,0,0.02941176,8.196,0.3823529,0.3823529,0.7647059,1.147059
"4341",2018,8,79109,"LG",54,7,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.04441777,0.7477477,0.331652,0.4285714,0,0.1428571,0.09259259,0.01851852,0.01851852,8.682,0.2916667,0.3703704,0.5416667,0.912037
"4342",2018,8,79130,"SK",1,1,7,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,2,0,2,2,7,6,0.04819277,0.25,0.2666667,0,0,0,0,0,0,-0.09,0,0,0,0
"4343",2018,8,79150,"LG",19,9,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.05056604,0.7014925,0.2960526,0.1666667,0,0.1666667,0.05263158,0,0,3.576,0.3333333,0.3684211,0.5555556,0.9239766
"4344",2018,8,79192,"LG",47,4,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.01408451,0.53125,0.344351,0.1333333,0,0.2,0.08510638,0,0.0212766,9.142,0.3488372,0.4042553,0.6046512,1.008906
"4345",2018,8,79198,"LG",8,7,1,0,6,0,0,0,2,2,0,0,2,0,0,0,2,0,0,2,0,2,3,2,2,4,9,0.02684564,0.5,0.1926606,1,0,0,0.125,0,0,0.504,0.1428571,0.25,0.2857143,0.5357143
"4346",2018,8,79215,"OB",7,3,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.03018724,0.7848101,0.3528513,0.2,0,0,0,0,0,2.532,0.7142857,0.7142857,0.8571429,1.571429
"4347",2018,8,79240,"OB",42,1,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0.03188521,0.7,0.3100049,0,0,0,0.04761905,0.02380952,0.07142857,4.946,0.3513514,0.3809524,0.3513514,0.7323037
"4348",2018,8,79334,"WO",18,4,2,0,1,2,0,2,0,4,0,0,0,2,0,2,2,2,2,0,0,1,2,2,0,4,9,0.002183406,0.5,0.2883959,0.25,0,0,0.1666667,0,0,2.234,0.2666667,0.3888889,0.3333333,0.7222222
"4349",2018,8,79356,"LT",4,3,0,0,2,0,0,0,3,0,4,0,2,0,0,1,4,0,2,0,0,2,0,2,0,6,5,0.004115226,1,0.3093525,1,0,0,0,0,0,0.442,0.25,0.25,0.5,0.75
"4350",2018,8,79402,"SS",36,9,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.03498251,0.7142857,0.3092236,0,0,0.09090909,0.05555556,0,0,4.714,0.3333333,0.3611111,0.4242424,0.7853535
"4351",2018,8,79440,"SS",0,5,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4352",2018,8,79456,"SS",18,7,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.01299545,0.65,0.3090196,0.5,0,0,0.1111111,0,0,0.632,0.125,0.2222222,0.1875,0.4097222
"4353",2018,8,79465,"SS",8,1,2,0,2,0,0,7,0,0,2,0,0,0,0,1,0,0,2,2,4,0,2,0,2,7,6,0.01947308,0.5294118,0.3118971,0,0,0,0.125,0,0,0.284,0.1428571,0.25,0.1428571,0.3928571
"4354",2018,8,79530,"OB",5,1,0,0,9,2,0,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,2,0,1,9,4,0,0,0.2439024,0,1,0,0.2,0,0,1.102,0.25,0.4,0.75,1.15
"4355",2018,8,79608,"HT",46,4,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.01832061,0.8333333,0.3280423,0.2307692,0,0.1538462,0.08695652,0,0,8.102,0.3170732,0.3695652,0.5365854,0.9061506
"4356",2018,8,79705,"HH",11,8,0,0,2,0,6,1,0,0,1,0,0,2,0,0,0,4,0,1,2,2,0,1,2,8,4,0.009876543,0.75,0.2768595,0,0,0.5,0,0.09090909,0.09090909,1.894,0.25,0.2727273,0.625,0.8977273
"4357",2018,8,99606,"HT",12,5,2,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,2,4,0,2,2,0,2,7,5,0.02118644,0.6,0.3626866,0,0,0,0.08333333,0.08333333,0,0.314,0.1,0.25,0.1,0.35
"4358",2018,8,99810,"KT",39,2,0,2,0,7,4,0,0,0,0,0,0,0,0,4,0,0,0,0,5,2,0,0,2,7,6,0.009794319,0.4,0.3416459,0.1111111,0,0,0.07692308,0,0.02564103,3.432,0.2571429,0.3076923,0.2857143,0.5934066
"4359",2018,9,60100,"HH",16,1,2,2,2,2,10,2,2,0,0,0,0,2,0,0,4,2,4,2,2,2,4,4,0,12,12,0.005555556,0.5,0.3291139,0.25,0,0.25,0.0625,0,0,2.478,0.2666667,0.3125,0.5333333,0.8458333
"4360",2018,9,60184,"HH",5,5,2,2,2,2,10,2,2,0,0,0,0,2,0,0,4,2,4,2,2,2,4,4,0,12,12,0,0,0.25,1,0,0,0,0,0,0.352,0.2,0.2,0.4,0.6
"4361",2018,9,60343,"KT",24,8,2,0,4,12,0,2,0,2,1,0,0,0,0,2,2,0,4,3,0,2,4,4,2,12,11,0.01401869,0.1666667,0.2621528,0,0,0.3333333,0.04166667,0,0,0.604,0.1304348,0.1666667,0.2608696,0.4275362
"4362",2018,9,60456,"SS",2,8,0,2,0,2,2,14,2,2,0,0,0,0,0,4,4,4,2,2,2,2,2,0,2,14,10,0.01909722,0.7272727,0.3094688,0,0,0,0.5,0,0,0.84,1,1,1,2
"4363",2018,9,60523,"LT",26,5,0,2,2,2,2,2,0,2,8,0,2,0,0,2,1,3,2,0,4,2,2,2,4,10,12,0.02886751,0.6410256,0.3244147,0.25,0.125,0.125,0.1153846,0,0.03846154,4.868,0.3478261,0.4230769,0.6521739,1.075251
"4364",2018,9,60558,"KT",50,2,2,0,4,12,0,2,0,2,1,0,0,0,0,2,2,0,4,3,0,2,4,4,2,12,11,0.05834464,0.7093023,0.3190429,0.1111111,0,0.2222222,0.08,0.02,0.02,4.682,0.2045455,0.28,0.3636364,0.6436364
"4365",2018,9,60566,"NC",20,9,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.07464607,0.7586207,0.2922173,0,0,0,0,0,0.05,1.386,0.3,0.3,0.3,0.6
"4366",2018,9,60605,"HT",15,7,0,2,4,2,2,2,10,0,1,0,0,0,0,4,0,2,2,1,4,2,2,4,2,10,13,0,0,0.2637363,0.5,0,0,0.2,0,0,1.332,0.1666667,0.3333333,0.25,0.5833333
"4367",2018,9,61102,"LG",83,8,2,0,16,2,2,2,0,0,0,0,0,0,0,4,2,4,0,2,2,4,2,2,2,14,10,0.002016129,0.75,0.3017366,0.3333333,0,0.08333333,0.08433735,0.01204819,0.03614458,13.252,0.3287671,0.3855422,0.5205479,0.9060901
"4368",2018,9,61186,"LG",86,5,2,0,16,2,2,2,0,0,0,0,0,0,0,4,2,4,0,2,2,4,2,2,2,14,10,0.04618578,0.5842697,0.3481584,0.2857143,0.04761905,0,0.1046512,0.02325581,0.04651163,8.612,0.28,0.372093,0.3866667,0.7587597
"4369",2018,9,61197,"SS",51,7,0,2,0,2,2,14,2,2,0,0,0,0,0,4,4,4,2,2,2,2,2,0,2,14,10,0.02830189,0.5333333,0.2971576,0.3076923,0,0.07692308,0.1176471,0,0.05882353,6.65,0.2954545,0.372549,0.4545455,0.8270945
"4370",2018,9,61208,"OB",35,4,2,2,12,0,2,2,0,2,2,0,0,0,0,2,2,2,4,2,4,0,2,2,4,10,14,0.03736264,0.6764706,0.318649,0,0,0,0.08571429,0.02857143,0.02857143,3.232,0.2580645,0.3428571,0.2580645,0.6009217
"4371",2018,9,61353,"WO",31,6,2,1,4,0,0,0,2,12,2,0,0,0,0,0,2,2,2,4,3,4,4,2,0,12,11,0.0608365,0.7265625,0.3767742,0.2857143,0,0,0.03225806,0,0,2.458,0.2333333,0.2580645,0.3,0.5580645
"4372",2018,9,61404,"SS",81,3,0,2,0,2,2,14,2,2,0,0,0,0,0,4,4,4,2,2,2,2,2,0,2,14,10,0.04276508,0.6712329,0.3001508,0.1666667,0,0,0.08641975,0.02469136,0.02469136,4.304,0.1690141,0.2592593,0.1971831,0.4564424
"4373",2018,9,61554,"HH",7,6,2,2,2,2,10,2,2,0,0,0,0,2,0,0,4,2,4,2,2,2,4,4,0,12,12,0.06583072,0.6666667,0.314433,0,0,1,0,0,0,0.564,0.1428571,0.1428571,0.5714286,0.7142857
"4374",2018,9,61566,"LT",5,8,0,2,2,2,2,2,0,2,8,0,2,0,0,2,1,3,2,0,4,2,2,2,4,10,12,0.01162791,0.6666667,0.3076923,0,0,0,0.2,0,0,0.57,0.25,0.4,0.25,0.65
"4375",2018,9,61700,"HH",51,9,2,2,2,2,10,2,2,0,0,0,0,2,0,0,4,2,4,2,2,2,4,4,0,12,12,0.01980198,0.5,0.3,0.2857143,0,0.1428571,0.1960784,0.01960784,0.01960784,5.052,0.175,0.3529412,0.3,0.6529412
"4376",2018,9,61743,"KT",8,2,2,0,4,12,0,2,0,2,1,0,0,0,0,2,2,0,4,3,0,2,4,4,2,12,11,0.02312139,0.25,0.3275862,0,0,0,0.125,0,0,-0.044,0.1428571,0.25,0.1428571,0.3928571
"4377",2018,9,61869,"SK",2,4,12,0,0,2,0,2,2,2,0,0,2,2,0,4,2,4,2,2,2,2,0,2,4,12,12,0.04475043,0.8461538,0.2807018,0,0,0,0,0,0,-0.188,0,0,0,0
"4378",2018,9,62025,"NC",35,9,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.01109057,0.3333333,0.3044619,0.2222222,0,0,0.02857143,0,0.02857143,2.572,0.2647059,0.2857143,0.3235294,0.6092437
"4379",2018,9,62164,"LG",37,3,2,0,16,2,2,2,0,0,0,0,0,0,0,4,2,4,0,2,2,4,2,2,2,14,10,0.01145038,0.6666667,0.3405797,0,0,0.1,0.1621622,0,0,6.402,0.3448276,0.4324324,0.4482759,0.8807083
"4380",2018,9,62234,"OB",46,8,2,2,12,0,2,2,0,2,2,0,0,0,0,2,2,2,4,2,4,0,2,2,4,10,14,0.04590459,0.7058824,0.3047736,0.1,0,0,0.08695652,0.04347826,0,5.42,0.2631579,0.3478261,0.2894737,0.6372998
"4381",2018,9,62244,"OB",38,5,2,2,12,0,2,2,0,2,2,0,0,0,0,2,2,2,4,2,4,0,2,2,4,10,14,0.01845523,0.7037037,0.3022137,0.1111111,0,0,0.07894737,0.02631579,0,4.102,0.2727273,0.3421053,0.3030303,0.6451356
"4382",2018,9,62265,"HT",29,8,0,2,4,2,2,2,10,0,1,0,0,0,0,4,0,2,2,1,4,2,2,4,2,10,13,0.003289474,0.6666667,0.3109656,0.3333333,0,0.3333333,0.2068966,0,0,5.774,0.2608696,0.4137931,0.6086957,1.022489
"4383",2018,9,62332,"WO",52,9,2,1,4,0,0,0,2,12,2,0,0,0,0,0,2,2,2,4,3,4,4,2,0,12,11,0,0,0.2527881,0.1111111,0,0,0.03846154,0,0.01923077,2.324,0.1914894,0.2115385,0.212766,0.4243044
"4384",2018,9,62356,"WO",18,2,2,1,4,0,0,0,2,12,2,0,0,0,0,0,2,2,2,4,3,4,4,2,0,12,11,0.02653631,0.5789474,0.356044,0.3333333,0,0,0,0,0,0.658,0.1764706,0.1666667,0.2352941,0.4019608
"4385",2018,9,62404,"SS",110,2,0,2,0,2,2,14,2,2,0,0,0,0,0,4,4,4,2,2,2,2,2,0,2,14,10,0.0277243,0.7777778,0.3609535,0.1724138,0,0.2068966,0.08181818,0,0,18.684,0.29,0.3454545,0.52,0.8654545
"4386",2018,9,62409,"SS",5,1,0,2,0,2,2,14,2,2,0,0,0,0,0,4,4,4,2,2,2,2,2,0,2,14,10,0.05603448,0.6153846,0.3172414,0,0,0,0,0,0,-0.114,0,0,0,0
"4387",2018,9,62415,"SS",113,1,0,2,0,2,2,14,2,2,0,0,0,0,0,4,4,4,2,2,2,2,2,0,2,14,10,0.07771311,0.7665198,0.3153639,0.2058824,0.02941176,0.1470588,0.08849558,0.008849558,0.008849558,22.654,0.3366337,0.3982301,0.5742574,0.9724875
"4388",2018,9,62537,"NC",1,9,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0,0,0.2545455,1,0,0,0,0,0,0.72,1,1,2,3
"4389",2018,9,62556,"LT",72,6,0,2,2,2,2,2,0,2,8,0,2,0,0,2,1,3,2,0,4,2,2,2,4,10,12,0.01416049,0.4761905,0.3066667,0.1578947,0,0.1578947,0.05555556,0.02777778,0.01388889,10.26,0.2878788,0.3472222,0.469697,0.8169192
"4390",2018,9,62700,"HH",94,7,2,2,2,2,10,2,2,0,0,0,0,2,0,0,4,2,4,2,2,2,4,4,0,12,12,0.03250145,0.5357143,0.3380992,0.173913,0,0.08695652,0.09574468,0,0.0212766,10.24,0.2705882,0.3404255,0.3882353,0.7286608
"4391",2018,9,62797,"HH",24,6,2,2,2,2,10,2,2,0,0,0,0,2,0,0,4,2,4,2,2,2,4,4,0,12,12,0.01455133,0.6111111,0.2943107,0.6666667,0,0,0.125,0,0.04166667,0.946,0.1428571,0.25,0.2380952,0.4880952
"4392",2018,9,62802,"SK",14,9,12,0,0,2,0,2,2,2,0,0,2,2,0,4,2,4,2,2,2,2,0,2,4,12,12,0.03190014,0.6521739,0.3090508,0.2,0,0,0.1428571,0.07142857,0,3.232,0.4545455,0.5714286,0.5454545,1.116883
"4393",2018,9,62864,"HT",57,8,0,2,4,2,2,2,10,0,1,0,0,0,0,4,0,2,2,1,4,2,2,4,2,10,13,0.01427372,0.6470588,0.2704626,0.1,0.1,0.1,0.1754386,0,0.03508772,6.874,0.2222222,0.3508772,0.3555556,0.7064327
"4394",2018,9,62884,"SK",37,7,12,0,0,2,0,2,2,2,0,0,2,2,0,4,2,4,2,2,2,2,0,2,4,12,12,0.01185185,0.625,0.3407572,0.2,0,0.2,0.1351351,0,0,2.85,0.15625,0.2702703,0.28125,0.5515203
"4395",2018,9,62893,"HT",4,4,0,2,4,2,2,2,10,0,1,0,0,0,0,4,0,2,2,1,4,2,2,4,2,10,13,0.05479452,0.5625,0.3894737,0,0,0,0,0,0,0.214,0.25,0.25,0.25,0.5
"4396",2018,9,62895,"SK",99,2,12,0,0,2,0,2,2,2,0,0,2,2,0,4,2,4,2,2,2,2,0,2,4,12,12,0.008097166,0.6428571,0.3000968,0.15625,0,0.375,0.04040404,0.01010101,0.01010101,23.798,0.3404255,0.3737374,0.7765957,1.150333
"4397",2018,9,62907,"NC",94,1,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.04362558,0.7669903,0.3755435,0.2,0.03333333,0.06666667,0.08510638,0.03191489,0.03191489,17.328,0.3614458,0.4361702,0.5301205,0.9662907
"4398",2018,9,62908,"HT",10,7,0,2,4,2,2,2,10,0,1,0,0,0,0,4,0,2,2,1,4,2,2,4,2,10,13,0.03741497,0.6363636,0.2674897,0,0,0,0,0.2,0.1,-0.426,0,0.2,0,0.2
"4399",2018,9,62931,"NC",30,6,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.009630819,0.3333333,0.3125749,0,0,0.1666667,0.06666667,0,0,2.56,0.2142857,0.2666667,0.3214286,0.5880952
"4400",2018,9,62934,"NC",18,7,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.0376379,0.7068966,0.2726415,0,0,0,0.1111111,0,0,0.534,0.07142857,0.1666667,0.07142857,0.2380952
"4401",2018,9,62947,"NC",100,3,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.02427794,0.7413793,0.3900332,0.3461538,0,0.1153846,0.07,0.01,0.07,12.638,0.2888889,0.34,0.4888889,0.8288889
"4402",2018,9,63088,"KT",3,9,2,0,4,12,0,2,0,2,1,0,0,0,0,2,2,0,4,3,0,2,4,4,2,12,11,0.04761905,0.4,0.28,0,0,0,0.6666667,0,0,1.18,1,1,1,2
"4403",2018,9,63123,"SK",55,7,12,0,0,2,0,2,2,2,0,0,2,2,0,4,2,4,2,2,2,2,0,2,4,12,12,0.01065719,0.5,0.3076923,0.0625,0,0.0625,0.05454545,0.01818182,0,7.634,0.32,0.3636364,0.4,0.7636364
"4404",2018,9,63202,"OB",1,7,2,2,12,0,2,2,0,2,2,0,0,0,0,2,2,2,4,2,4,0,2,2,4,10,14,0,0,0.2857143,0,0,0,0,0,0,-0.09,0,0,0,0
"4405",2018,9,63257,"OB",18,8,2,2,12,0,2,2,0,2,2,0,0,0,0,2,2,2,4,2,4,0,2,2,4,10,14,0.005934718,0.5,0.2622222,0.25,0,0,0.1111111,0,0,2.524,0.2857143,0.3333333,0.3571429,0.6904762
"4406",2018,9,63260,"NC",70,7,2,11,4,0,0,0,2,2,2,0,0,0,0,2,4,0,2,4,0,4,2,2,3,11,12,0.007407407,0.3333333,0.2690763,0.1818182,0,0,0.1,0,0.02857143,2.804,0.1774194,0.2571429,0.2096774,0.4668203
