"year","month","P_ID","T_ID","PA","SB","CS","GD","ERR"
2017,4,67435,"SS",137,0,1,7,0
2017,4,67443,"SS",8,0,0,0,0
2017,4,67467,"SS",23,0,0,0,0
2017,4,67559,"LT",92,4,2,0,0
2017,4,67591,"LT",18,0,0,0,0
2017,4,67645,"HT",144,0,0,3,0
2017,4,67646,"HT",18,1,0,0,0
2017,4,67742,"HH",97,3,1,4,0
2017,4,67748,"HH",150,2,0,4,0
2017,4,67815,"SK",54,0,1,2,0
2017,4,67828,"SK",59,0,2,0,0
2017,4,67948,"NC",123,2,1,5,1
2017,4,70142,"HT",31,2,0,0,0
2017,4,70425,"HH",92,0,1,0,0
2017,4,70615,"LT",13,0,0,0,0
2017,4,70839,"LG",12,0,0,1,0
2017,4,71118,"LG",0,0,0,0,0
2017,4,71845,"SK",64,1,0,1,0
2017,4,72261,"WO",12,0,0,0,0
2017,4,72447,"HH",8,0,0,0,0
2017,4,72523,"HT",45,0,0,2,1
2017,4,72535,"LT",3,0,0,0,0
2017,4,72551,"LT",35,0,0,2,0
2017,4,72641,"HT",21,2,2,1,0
2017,4,72749,"WO",23,0,0,0,0
2017,4,72862,"LT",50,0,0,0,0
2017,4,73117,"SS",101,0,0,2,1
2017,4,73211,"LT",10,0,0,1,0
2017,4,73226,"OB",59,0,0,1,0
2017,4,73248,"OB",77,1,0,1,0
2017,4,73632,"SK",57,5,0,1,0
2017,4,73738,"HH",64,0,2,1,0
2017,4,73750,"HH",50,0,0,0,0
2017,4,73801,"HH",98,2,0,4,0
2017,4,74167,"HH",64,2,0,1,0
2017,4,74359,"WO",92,0,1,2,1
2017,4,74454,"SS",137,2,0,2,0
2017,4,74513,"OB",128,1,0,4,1
2017,4,74630,"SS",24,0,0,0,1
2017,4,74731,"HH",92,4,2,0,0
2017,4,74838,"SK",120,1,0,3,2
2017,4,74857,"HH",42,0,0,0,0
2017,4,75250,"SK",55,0,0,2,1
2017,4,75258,"WO",46,1,0,0,0
2017,4,75321,"LT",38,2,0,1,0
2017,4,75340,"SK",36,0,0,0,0
2017,4,75342,"WO",48,1,0,1,0
2017,4,75750,"WO",48,1,0,3,0
2017,4,75867,"NC",70,1,0,1,0
2017,4,76118,"NC",62,2,0,2,0
2017,4,76329,"OB",63,0,0,0,0
2017,4,76350,"WO",43,0,1,0,0
2017,4,76355,"SS",96,3,3,1,0
2017,4,76430,"WO",40,1,1,0,0
2017,4,76455,"LG",141,1,1,2,0
2017,4,76540,"LT",53,1,0,1,0
2017,4,76639,"HT",29,0,2,0,0
2017,4,76650,"LG",32,0,0,1,0
2017,4,76858,"SK",44,0,1,1,0
2017,4,77211,"OB",55,0,0,2,0
2017,4,77263,"OB",47,1,0,2,0
2017,4,77318,"KT",26,2,0,1,0
2017,4,77318,"LT",20,0,1,0,0
2017,4,77446,"SS",43,0,0,1,0
2017,4,77452,"HH",5,0,0,0,0
2017,4,77563,"KT",47,0,0,1,0
2017,4,77591,"LT",73,0,0,2,0
2017,4,77637,"HT",130,2,4,7,1
2017,4,77927,"SS",40,0,0,1,0
2017,4,78148,"LG",42,1,0,0,1
2017,4,78247,"OB",49,0,1,3,1
2017,4,78352,"NC",52,0,0,0,1
2017,4,79140,"LG",52,2,1,0,0
2017,4,79191,"KT",7,0,0,0,0
2017,4,79229,"OB",141,0,0,2,1
2017,4,79349,"OB",30,1,0,1,0
2017,4,79358,"NC",13,0,0,0,0
2017,4,79764,"HH",63,0,1,2,0
2017,4,79791,"SS",5,0,0,0,1
2017,4,95657,"HT",44,2,0,0,0
2017,4,99314,"HH",26,0,0,1,0
2017,4,99445,"SS",54,0,0,2,0
2017,4,99737,"HH",45,1,0,1,0
2017,5,60140,"LG",44,0,1,3,1
2017,5,60146,"SS",64,2,0,0,0
2017,5,60181,"LG",52,0,0,0,0
2017,5,60263,"NC",79,3,0,0,0
2017,5,60264,"KT",82,1,1,0,0
2017,5,60457,"SS",11,0,0,1,0
2017,5,60559,"LT",45,0,0,1,0
2017,5,60636,"HT",21,0,0,0,0
2017,5,60768,"HH",107,0,1,4,0
2017,5,60841,"SK",114,5,2,0,0
2017,5,60845,"SK",46,1,1,0,0
2017,5,61101,"LG",99,1,1,6,0
2017,5,61214,"OB",34,0,1,2,0
2017,5,61240,"OB",131,3,1,4,0
2017,5,61329,"LG",38,0,0,1,0
2017,5,61365,"SS",57,2,0,0,1
2017,5,61396,"WO",14,0,0,1,0
2017,5,61411,"SS",70,1,1,1,0
2017,5,61496,"SS",15,0,0,0,0
2017,5,61643,"HT",49,0,0,6,0
2017,5,61666,"HT",37,2,0,2,0
2017,5,61895,"SK",42,0,2,0,0
2017,5,62322,"WO",23,1,0,1,0
2017,5,62363,"WO",142,1,1,2,0
2017,5,62528,"LT",64,2,1,1,1
2017,5,62637,"HT",31,0,0,0,0
2017,5,62648,"HT",76,0,2,3,0
2017,5,62698,"LG",128,2,1,1,0
2017,5,62754,"HT",126,2,3,5,0
2017,5,62868,"SK",6,0,0,0,0
2017,5,62869,"SK",125,0,0,3,1
2017,5,62892,"SK",30,0,0,2,0
2017,5,62929,"NC",75,3,0,1,2
2017,5,62937,"WO",100,0,1,2,0
2017,5,62951,"NC",34,0,0,3,0
2017,5,62966,"NC",100,2,1,4,0
2017,5,63104,"KT",13,0,0,0,0
2017,5,63111,"LG",122,1,1,4,1
2017,5,63248,"OB",100,4,0,4,0
2017,5,63342,"WO",126,4,0,1,0
2017,5,63512,"LT",88,0,1,0,0
2017,5,63938,"NC",141,0,0,4,1
2017,5,63950,"NC",37,0,0,0,0
2017,5,63959,"NC",29,0,0,1,0
2017,5,64001,"KT",108,3,0,2,0
2017,5,64017,"KT",53,0,0,1,0
2017,5,64021,"LT",126,1,1,3,0
2017,5,64029,"KT",61,1,0,3,0
2017,5,64350,"WO",40,0,0,0,0
2017,5,64462,"SS",11,0,0,1,0
2017,5,64596,"LT",49,0,0,2,0
2017,5,64907,"NC",27,0,0,1,1
2017,5,65042,"KT",6,0,0,0,0
2017,5,65056,"KT",42,1,0,2,0
2017,5,65058,"KT",105,3,0,1,0
2017,5,65060,"KT",57,2,1,0,0
2017,5,65062,"KT",23,0,0,1,0
2017,5,65064,"NC",84,3,0,2,1
2017,5,65320,"WO",127,0,0,3,0
2017,5,65331,"KT",110,0,1,4,0
2017,5,65516,"KT",77,0,0,5,0
2017,5,65546,"LT",128,3,4,4,0
2017,5,65769,"HH",39,2,0,0,1
2017,5,65856,"SK",137,1,1,3,1
2017,5,65933,"NC",90,0,2,4,1
2017,5,66047,"KT",6,1,0,0,0
2017,5,66138,"LG",73,0,0,0,0
2017,5,66145,"LG",66,0,0,1,0
2017,5,66160,"LG",19,0,0,0,0
2017,5,66291,"OB",17,0,0,0,0
2017,5,66309,"WO",38,0,2,1,0
2017,5,66451,"SS",36,0,0,0,0
2017,5,66492,"SS",67,1,0,2,0
2017,5,66643,"HT",177,0,0,4,0
2017,5,66741,"HH",33,1,0,4,0
2017,5,66801,"SK",10,0,0,0,0
2017,5,66859,"SK",67,0,2,3,0
2017,5,66960,"NC",33,0,0,2,0
2017,5,67033,"KT",109,7,1,4,0
2017,5,67119,"LG",8,0,0,0,0
2017,5,67266,"OB",68,1,0,0,0
2017,5,67313,"WO",75,1,1,2,0
2017,5,67360,"WO",18,0,0,2,0
2017,5,67421,"SS",58,1,0,1,0
2017,5,67423,"SS",46,0,1,1,1
2017,5,67435,"SS",131,0,1,3,1
2017,5,67467,"SS",29,0,0,2,0
2017,5,67559,"LT",87,0,0,0,0
2017,5,67591,"LT",70,0,0,1,0
2017,5,67645,"HT",134,2,1,4,1
2017,5,67742,"HH",36,2,3,0,0
2017,5,67748,"HH",130,2,0,5,0
2017,5,67828,"WO",18,2,0,0,0
2017,5,67948,"NC",18,0,0,0,0
2017,5,70142,"HT",11,0,0,0,0
2017,5,70425,"HH",123,2,1,2,2
2017,5,71118,"LG",2,0,0,0,0
2017,5,71845,"SK",44,1,1,0,0
2017,5,72261,"WO",19,0,0,0,0
2017,5,72447,"HH",43,0,0,0,0
2017,5,72523,"HT",33,0,0,1,0
2017,5,72535,"LT",11,0,0,0,1
2017,5,72551,"LT",10,0,0,1,0
2017,5,72641,"HT",114,0,1,4,0
2017,5,72749,"WO",25,0,0,0,0
2017,5,72862,"LT",39,2,2,0,0
2017,5,73117,"SS",79,0,1,1,1
2017,5,73226,"OB",28,0,0,1,0
2017,5,73248,"OB",40,0,0,2,0
2017,5,73632,"SK",51,0,0,1,0
2017,5,73738,"HH",45,0,0,1,0
2017,5,73750,"HH",78,0,1,2,0
2017,5,73801,"HH",46,3,1,0,0
2017,5,74167,"HH",14,0,1,0,0
2017,5,74359,"WO",43,0,3,0,0
2017,5,74454,"SS",120,1,3,3,0
2017,5,74513,"OB",105,1,2,0,0
2017,5,74731,"HH",71,2,1,1,0
2017,5,74748,"HH",11,0,0,0,0
2017,5,74838,"SK",123,4,0,3,0
2017,5,74857,"HH",51,0,0,0,0
2017,5,75138,"SK",28,0,0,0,0
2017,5,75149,"KT",45,0,0,1,0
2017,5,75250,"SK",37,0,0,2,0
2017,5,75258,"WO",53,2,0,3,0
2017,5,75321,"LT",35,1,0,1,0
2017,5,75340,"SK",9,0,0,0,0
2017,5,75342,"WO",38,1,0,0,0
2017,5,75750,"WO",28,2,0,1,0
2017,5,75867,"NC",60,2,0,1,0
2017,5,76118,"NC",67,1,1,2,0
2017,5,76329,"OB",52,1,0,1,0
2017,5,76350,"WO",21,2,0,0,0
2017,5,76355,"SS",18,0,0,0,0
2017,5,76430,"WO",44,0,1,1,0
2017,5,76455,"LG",132,0,1,0,0
2017,5,76540,"LT",53,0,0,2,0
2017,5,76639,"HT",23,0,0,2,0
2017,5,76650,"LG",30,0,1,1,0
2017,5,76858,"SK",38,2,0,1,1
2017,5,77211,"OB",49,1,0,1,0
2017,5,77263,"OB",54,2,0,0,1
2017,5,77318,"LT",56,1,0,2,0
2017,5,77446,"SS",89,1,0,3,0
2017,5,77452,"HH",41,0,0,1,0
2017,5,77563,"KT",50,1,1,3,0
2017,5,77591,"LT",95,2,2,3,1
2017,5,77637,"HT",131,1,3,3,1
2017,5,77927,"SS",70,0,1,1,0
2017,5,78148,"LG",46,2,0,1,0
2017,5,78247,"OB",35,0,0,0,0
2017,5,78352,"NC",44,0,0,0,0
2017,5,78366,"NC",9,0,0,0,0
2017,5,79140,"LG",44,2,0,0,0
2017,5,79191,"KT",51,1,0,0,0
2017,5,79222,"OB",4,0,1,0,0
2017,5,79229,"OB",161,0,2,6,1
2017,5,79358,"NC",69,3,0,0,0
2017,5,79440,"SS",12,1,0,0,0
2017,5,79617,"HT",17,0,0,1,0
2017,5,79764,"HH",85,2,0,2,0
2017,5,79791,"SS",26,0,0,1,0
2017,5,79847,"SK",87,1,0,2,0
2017,5,95657,"HT",45,2,0,1,0
2017,5,97336,"HT",10,0,0,0,0
2017,5,99445,"SS",39,0,1,2,0
2017,5,99563,"KT",26,0,0,0,1
2017,5,99737,"HH",33,2,0,0,0
2017,6,60140,"LG",54,1,0,3,0
2017,6,60146,"SS",25,0,0,0,0
2017,6,60181,"LG",57,1,0,2,0
2017,6,60255,"OB",3,0,0,0,0
2017,6,60263,"NC",114,0,2,0,0
2017,6,60264,"KT",56,2,1,1,1
2017,6,60337,"SK",22,0,0,0,0
2017,6,60441,"OB",8,0,0,0,0
2017,6,60457,"SS",16,0,0,0,0
2017,6,60559,"LT",80,0,1,1,0
2017,6,60634,"HT",20,0,0,1,0
2017,6,60636,"HT",52,1,0,1,0
2017,6,60768,"HH",77,2,0,0,0
2017,6,60841,"SK",118,4,2,2,2
2017,6,60845,"SK",42,0,0,0,0
2017,6,61101,"LG",95,1,0,1,1
2017,6,61214,"OB",20,0,0,0,1
2017,6,61215,"OB",28,0,0,0,0
2017,6,61240,"OB",133,4,0,3,0
2017,6,61329,"LG",39,1,0,0,0
2017,6,61365,"SS",50,0,1,1,0
2017,6,61411,"SS",45,0,0,0,0
2017,6,61456,"WO",49,2,1,0,0
2017,6,61457,"SS",43,0,1,1,0
2017,6,61643,"HT",10,0,0,0,0
2017,6,61666,"HT",46,1,0,0,0
2017,6,61895,"SK",40,2,0,0,0
2017,6,62146,"LG",5,1,0,0,0
2017,6,62322,"WO",68,1,0,0,0
2017,6,62338,"WO",19,0,0,1,0
2017,6,62363,"WO",65,0,1,2,0
2017,6,62528,"LT",66,1,0,0,0
2017,6,62648,"HT",50,1,0,1,1
2017,6,62698,"LG",115,3,1,0,0
2017,6,62754,"HT",33,1,0,1,0
2017,6,62869,"SK",133,0,1,4,1
2017,6,62892,"SK",11,0,0,0,0
2017,6,62929,"NC",77,0,0,3,0
2017,6,62937,"WO",115,0,2,1,0
2017,6,62951,"NC",63,0,1,3,0
2017,6,62966,"NC",71,0,0,1,0
2017,6,63027,"SS",18,0,0,0,0
2017,6,63111,"LG",116,0,2,3,2
2017,6,63248,"OB",113,2,0,0,0
2017,6,63342,"WO",23,0,0,0,0
2017,6,63512,"LT",45,1,0,0,0
2017,6,63749,"HH",6,0,0,0,0
2017,6,63938,"NC",137,1,1,3,2
2017,6,63950,"NC",112,4,0,2,0
2017,6,63959,"NC",31,0,0,1,0
2017,6,64001,"KT",120,5,3,2,0
2017,6,64017,"KT",59,1,0,2,1
2017,6,64021,"LT",104,4,1,3,0
2017,6,64029,"KT",73,2,1,2,0
2017,6,64267,"OB",16,0,0,1,0
2017,6,64350,"WO",75,2,0,4,0
2017,6,64596,"LT",109,0,1,2,0
2017,6,64759,"HH",6,0,0,0,0
2017,6,64907,"KT",54,1,1,2,0
2017,6,65042,"KT",13,0,0,0,0
2017,6,65056,"KT",22,1,0,0,0
2017,6,65058,"KT",93,0,1,2,0
2017,6,65060,"KT",71,0,1,1,1
2017,6,65062,"KT",35,1,1,0,0
2017,6,65320,"WO",95,2,2,1,0
2017,6,65331,"KT",131,3,1,2,0
2017,6,65345,"WO",7,0,0,0,0
2017,6,65509,"LT",4,0,0,0,0
2017,6,65516,"KT",43,1,0,1,0
2017,6,65546,"LT",97,2,0,4,0
2017,6,65769,"HH",29,0,0,2,0
2017,6,65856,"SK",145,2,0,1,2
2017,6,65933,"NC",88,0,2,3,0
2017,6,66138,"LG",146,0,1,3,0
2017,6,66145,"LG",16,0,0,1,0
2017,6,66160,"LG",6,0,0,0,0
2017,6,66201,"OB",5,0,0,1,0
2017,6,66291,"OB",73,3,3,0,1
2017,6,66305,"WO",12,0,0,1,0
2017,6,66451,"SS",91,4,0,1,0
2017,6,66492,"SS",40,1,0,2,0
2017,6,66643,"HT",114,0,1,1,0
2017,6,66660,"HT",12,1,0,0,0
2017,6,66741,"HH",61,1,5,3,0
2017,6,66859,"SK",67,1,2,0,0
2017,6,66920,"NC",35,1,0,1,0
2017,6,66960,"NC",31,0,0,0,0
2017,6,67033,"KT",77,1,1,1,0
2017,6,67266,"OB",56,1,0,3,0
2017,6,67313,"WO",143,0,0,7,0
2017,6,67360,"WO",24,0,0,0,0
2017,6,67421,"SS",18,1,0,0,0
2017,6,67423,"SS",115,1,2,2,0
2017,6,67435,"SS",100,1,0,2,0
2017,6,67559,"LT",96,3,1,1,1
2017,6,67591,"LT",67,1,1,3,0
2017,6,67645,"HT",135,1,0,4,0
2017,6,67646,"HT",68,2,1,1,0
2017,6,67742,"HH",80,0,0,3,0
2017,6,67748,"HH",17,0,1,0,0
2017,6,67815,"SK",145,3,2,5,0
2017,6,67828,"WO",59,0,2,1,0
2017,6,70142,"HT",42,0,0,0,0
2017,6,70425,"HH",121,1,1,3,0
2017,6,71118,"LG",50,1,1,1,0
2017,6,71845,"SK",47,1,0,0,0
2017,6,72447,"HH",48,0,0,0,0
2017,6,72523,"HT",61,3,0,1,0
2017,6,72535,"LT",48,1,0,1,0
2017,6,72641,"HT",24,0,0,0,0
2017,6,72862,"LT",65,2,0,0,0
2017,6,73117,"SS",114,1,1,2,0
2017,6,73211,"LT",66,1,1,0,0
2017,6,73226,"OB",53,0,1,1,0
2017,6,73248,"OB",59,1,0,0,0
2017,6,73750,"HH",108,0,0,3,0
2017,6,73801,"HH",18,1,0,0,0
2017,6,74167,"HH",65,0,0,1,0
2017,6,74359,"WO",48,0,0,1,0
2017,6,74454,"SS",126,0,0,3,0
2017,6,74513,"OB",142,0,0,2,0
2017,6,74731,"HH",65,2,0,0,0
2017,6,74838,"SK",78,1,0,3,0
2017,6,74857,"HH",49,0,1,0,0
2017,6,75149,"KT",18,0,0,0,0
2017,6,75250,"SK",50,0,0,1,0
2017,6,75258,"WO",100,0,0,5,0
2017,6,75321,"LT",36,0,0,2,0
2017,6,75340,"SK",28,0,1,2,0
2017,6,75342,"WO",29,1,0,0,0
2017,6,75867,"NC",55,0,0,0,0
2017,6,76118,"NC",68,2,0,3,0
2017,6,76329,"OB",20,0,0,0,0
2017,6,76350,"WO",30,0,0,2,0
2017,6,76355,"SS",69,2,0,1,0
2017,6,76430,"WO",52,0,0,0,0
2017,6,76455,"LG",133,2,0,3,1
2017,6,76540,"LT",63,1,0,3,0
2017,6,76639,"HT",14,0,0,0,0
2017,6,76650,"LG",35,1,0,0,0
2017,6,76653,"HT",24,0,0,0,0
2017,6,76858,"SK",16,0,0,0,0
2017,6,77211,"OB",61,0,0,1,0
2017,6,77253,"OB",4,0,0,0,0
2017,6,77263,"OB",88,0,1,4,0
2017,6,77318,"LT",35,0,0,2,0
2017,6,77446,"SS",66,0,1,0,0
2017,6,77452,"HH",58,0,0,3,0
2017,6,77563,"KT",52,2,0,2,0
2017,6,77591,"LT",65,0,2,0,0
2017,6,77637,"HT",125,2,2,3,1
2017,6,77927,"SS",47,0,0,3,0
2017,6,78148,"LG",54,2,0,3,0
2017,6,78352,"NC",39,0,0,2,0
2017,6,78552,"HH",60,0,0,1,1
2017,6,79140,"LG",25,1,0,0,0
2017,6,79191,"KT",49,1,0,0,0
2017,6,79229,"OB",167,2,2,2,0
2017,6,79235,"OB",2,0,0,0,0
2017,6,79358,"NC",40,0,1,0,0
2017,6,79617,"HT",122,0,2,3,1
2017,6,79764,"HH",89,1,1,1,1
2017,6,79791,"SS",78,0,0,3,0
2017,6,79847,"SK",67,0,0,1,0
2017,6,95657,"HT",18,1,0,0,0
2017,6,99445,"SS",8,0,0,0,0
2017,6,99563,"KT",41,1,1,0,0
2017,6,99737,"HH",48,0,1,1,1
2017,7,60140,"LG",25,1,1,0,0
2017,7,60146,"SS",12,0,0,0,0
2017,7,60181,"LG",39,0,0,0,0
2017,7,60263,"NC",101,1,0,3,0
2017,7,60264,"WO",24,0,1,0,0
2017,7,60559,"LT",8,0,0,0,0
2017,7,60634,"HT",29,1,0,0,0
2017,7,60636,"HT",23,0,0,0,0
2017,7,60768,"HH",10,0,0,0,0
2017,7,60841,"SK",93,6,0,1,1
2017,7,60845,"SK",39,1,0,1,0
2017,7,61101,"LG",88,2,0,0,0
2017,7,61214,"OB",22,0,0,2,0
2017,7,61240,"OB",112,1,2,2,0
2017,7,61329,"LG",7,0,0,0,0
2017,7,61365,"SS",54,2,0,3,0
2017,7,61411,"SS",55,3,0,0,0
2017,7,61456,"WO",49,1,0,2,0
2017,7,61643,"HT",16,1,0,0,0
2017,7,61666,"HT",21,0,0,0,0
2017,7,61895,"SK",29,0,0,0,0
2017,7,62146,"LG",20,0,0,0,0
2017,7,62322,"WO",104,0,2,1,0
2017,7,62363,"WO",17,2,0,1,0
2017,7,62528,"LT",87,1,2,2,1
2017,7,62648,"HT",66,0,0,0,0
2017,7,62696,"HT",9,0,0,0,0
2017,7,62698,"LG",106,1,1,2,0
2017,7,62754,"HT",93,1,0,0,0
2017,7,62869,"SK",90,1,0,2,0
2017,7,62929,"NC",67,0,0,1,0
2017,7,62937,"WO",72,0,1,2,0
2017,7,62966,"NC",43,1,0,1,0
2017,7,63027,"SS",21,0,0,0,0
2017,7,63111,"LG",77,3,0,3,0
2017,7,63248,"OB",68,1,1,1,0
2017,7,63342,"WO",4,0,0,0,0
2017,7,63512,"LT",25,0,0,0,0
2017,7,63749,"HH",26,0,1,0,0
2017,7,63894,"SK",15,0,0,0,0
2017,7,63938,"NC",83,1,0,2,1
2017,7,63950,"NC",91,0,1,2,0
2017,7,63959,"NC",18,0,0,0,0
2017,7,64001,"KT",135,4,1,4,0
2017,7,64017,"KT",47,0,0,0,1
2017,7,64021,"LT",144,2,0,5,0
2017,7,64029,"KT",64,3,0,0,0
2017,7,64051,"WO",9,0,0,0,0
2017,7,64267,"OB",8,0,0,0,0
2017,7,64350,"WO",15,0,0,0,0
2017,7,64596,"LT",7,0,0,0,0
2017,7,64759,"HH",12,0,0,0,0
2017,7,64861,"SK",11,0,0,0,0
2017,7,65056,"KT",10,0,0,0,0
2017,7,65058,"KT",43,0,0,0,0
2017,7,65060,"KT",48,1,0,0,0
2017,7,65062,"KT",25,2,1,0,0
2017,7,65064,"NC",9,0,0,0,0
2017,7,65067,"KT",30,1,0,0,0
2017,7,65320,"WO",101,3,0,4,0
2017,7,65331,"KT",126,2,2,4,0
2017,7,65509,"LT",4,0,0,0,0
2017,7,65516,"KT",13,0,0,0,0
2017,7,65543,"LT",38,0,0,0,0
2017,7,65546,"LT",147,2,2,4,0
2017,7,65696,"HT",15,0,0,0,0
2017,7,65769,"HH",65,0,0,2,0
2017,7,65856,"SK",124,0,1,2,2
2017,7,65933,"NC",66,1,2,1,0
2017,7,66138,"LG",49,0,0,1,0
2017,7,66145,"LG",73,0,0,5,0
2017,7,66226,"OB",119,2,0,1,0
2017,7,66291,"OB",16,0,0,1,0
2017,7,66451,"SS",68,0,0,1,0
2017,7,66492,"SS",12,0,0,0,0
2017,7,66493,"SS",18,0,1,1,0
2017,7,66643,"HT",131,0,2,4,0
2017,7,66660,"HT",4,0,0,0,0
2017,7,66741,"HH",82,4,1,2,0
2017,7,66801,"SK",22,0,0,0,0
2017,7,66858,"SK",15,0,0,1,0
2017,7,66859,"SK",54,0,0,0,0
2017,7,66960,"NC",12,0,0,0,0
2017,7,67033,"KT",131,2,1,3,0
2017,7,67119,"LG",23,0,1,0,0
2017,7,67143,"LG",6,1,0,0,0
2017,7,67246,"OB",10,0,0,0,0
2017,7,67313,"WO",130,0,0,5,0
2017,7,67423,"SS",82,0,0,5,1
2017,7,67435,"SS",68,5,1,2,0
2017,7,67559,"LT",49,2,2,0,0
2017,7,67591,"LT",14,0,0,0,0
2017,7,67645,"HT",94,3,0,1,0
2017,7,67646,"HT",61,1,0,2,0
2017,7,67703,"HH",22,0,0,1,0
2017,7,67737,"HH",15,0,0,0,0
2017,7,67742,"HH",44,0,0,0,0
2017,7,67815,"SK",126,0,2,4,0
2017,7,67828,"WO",104,3,2,0,0
2017,7,67948,"NC",91,1,2,1,1
2017,7,70142,"HT",15,0,0,0,0
2017,7,70425,"HH",82,2,0,2,0
2017,7,71118,"LG",56,0,0,2,0
2017,7,71845,"SK",3,0,0,0,0
2017,7,72447,"HH",44,0,0,2,0
2017,7,72523,"HT",15,0,0,0,0
2017,7,72535,"LT",8,0,0,0,0
2017,7,72551,"LT",42,1,0,0,0
2017,7,72641,"HT",10,1,0,0,0
2017,7,72862,"LT",17,0,0,0,0
2017,7,73117,"SS",102,0,1,3,0
2017,7,73226,"OB",15,0,0,0,0
2017,7,73248,"OB",36,0,0,1,0
2017,7,73632,"SK",31,0,0,0,0
2017,7,73738,"HH",76,0,2,1,0
2017,7,73750,"HH",95,0,0,4,0
2017,7,73801,"HH",15,0,0,0,0
2017,7,74167,"HH",42,1,0,0,0
2017,7,74359,"WO",48,0,0,2,0
2017,7,74454,"SS",101,0,1,2,0
2017,7,74513,"OB",124,1,1,5,1
2017,7,74731,"HH",26,1,0,2,1
2017,7,74748,"HH",28,1,0,1,0
2017,7,74838,"SK",131,5,2,4,1
2017,7,74857,"HH",35,1,0,0,0
2017,7,75138,"SK",29,0,0,3,0
2017,7,75149,"KT",21,0,0,0,0
2017,7,75250,"SK",48,0,1,2,3
2017,7,75258,"WO",51,0,0,0,0
2017,7,75321,"LT",54,2,0,2,0
2017,7,75340,"SK",30,0,0,0,0
2017,7,75342,"WO",39,0,0,0,0
2017,7,75537,"LT",33,1,0,0,0
2017,7,75867,"NC",48,0,0,3,0
2017,7,76118,"NC",52,0,0,1,0
2017,7,76329,"OB",39,1,0,0,0
2017,7,76350,"WO",44,0,0,1,0
2017,7,76355,"SS",40,0,0,0,0
2017,7,76430,"WO",32,1,0,1,1
2017,7,76455,"LG",73,2,0,1,1
2017,7,76540,"LT",43,0,0,1,0
2017,7,76650,"LG",29,0,0,0,0
2017,7,76858,"SK",35,0,0,0,1
2017,7,77211,"OB",55,1,0,1,0
2017,7,77263,"OB",52,0,0,0,0
2017,7,77318,"LT",32,1,0,2,0
2017,7,77446,"SS",122,1,0,2,0
2017,7,77452,"HH",20,0,0,2,0
2017,7,77563,"KT",37,0,0,0,0
2017,7,77591,"LT",103,0,2,5,0
2017,7,77637,"HT",132,2,3,4,0
2017,7,77927,"SS",64,0,0,2,0
2017,7,78148,"LG",27,0,0,0,0
2017,7,78352,"NC",45,0,0,1,0
2017,7,78552,"HH",44,0,0,2,0
2017,7,79140,"LG",20,1,0,1,0
2017,7,79191,"KT",13,0,0,0,0
2017,7,79229,"OB",89,0,0,4,1
2017,7,79358,"NC",41,0,0,1,0
2017,7,79617,"HT",76,0,0,4,0
2017,7,79764,"HH",32,0,0,1,0
2017,7,79791,"SS",19,1,0,2,0
2017,7,79847,"SK",28,1,0,0,0
2017,7,95657,"HT",40,1,0,1,1
2017,7,99445,"SS",29,0,0,2,0
2017,7,99563,"KT",21,0,0,0,0
2017,7,99737,"HH",7,0,0,0,0
2017,8,60140,"LG",53,1,0,1,0
2017,8,60181,"LG",28,1,0,0,0
2017,8,60263,"NC",127,3,2,2,0
2017,8,60264,"WO",31,0,1,0,0
2017,8,60337,"SK",2,0,0,0,0
2017,8,60559,"LT",20,0,0,0,0
2017,8,60634,"HT",55,0,2,0,0
2017,8,60636,"HT",59,3,0,0,0
2017,8,60757,"HH",22,0,0,0,0
2017,8,60841,"SK",117,4,2,3,0
2017,8,60845,"SK",42,0,0,1,0
2017,8,60848,"KT",12,0,2,0,0
2017,8,61101,"LG",85,0,1,1,0
2017,8,61214,"OB",17,0,0,0,0
2017,8,61240,"OB",157,1,1,4,1
2017,8,61365,"SS",49,2,0,1,1
2017,8,61411,"SS",46,0,0,0,0
2017,8,61456,"WO",69,0,0,1,0
2017,8,61457,"SS",5,1,0,0,0
2017,8,61496,"SS",53,2,0,1,1
2017,8,61643,"HT",78,1,1,3,0
2017,8,61666,"HT",3,0,0,0,0
2017,8,61891,"LG",23,0,0,0,0
2017,8,61895,"SK",10,0,0,0,0
2017,8,62056,"SK",35,1,0,0,0
2017,8,62146,"LG",42,0,0,1,1
2017,8,62322,"WO",144,0,1,2,1
2017,8,62363,"WO",55,0,0,0,0
2017,8,62528,"LT",116,5,2,3,0
2017,8,62648,"HT",51,0,0,1,0
2017,8,62698,"LG",124,1,1,4,0
2017,8,62754,"HT",20,1,0,1,0
2017,8,62869,"SK",140,1,1,3,0
2017,8,62929,"NC",75,0,2,0,0
2017,8,62937,"WO",36,1,1,1,0
2017,8,62966,"NC",60,0,0,1,0
2017,8,63027,"SS",19,0,0,1,0
2017,8,63111,"LG",92,3,2,1,0
2017,8,63248,"OB",134,0,0,2,0
2017,8,63512,"LT",77,0,0,1,0
2017,8,63749,"HH",4,0,0,0,0
2017,8,63938,"NC",121,2,2,3,0
2017,8,63950,"NC",145,0,2,6,0
2017,8,63959,"NC",11,0,0,1,0
2017,8,64001,"KT",91,2,0,1,0
2017,8,64017,"KT",57,0,0,1,0
2017,8,64021,"LT",159,3,3,2,0
2017,8,64029,"KT",99,3,1,2,1
