"year","month","P_ID","T_ID","PA","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","BABIP","FIP","kwERA","SB_try","SB_succ","GD_rate","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","KK_rate","BK_rate","AVG","OBP","SLG","OPS","ER_rate","ERR_rate"
2018,3,62263,"OB",1,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.3859649,3.928738,5.4,0,0,0.05194805,0,0,0,0,0,0,0,0,0,0,0,0,0.001578947
2018,3,62363,"WO",23,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3087017,3.728738,4.878261,0.0194508,0.6176471,0.02402746,0.1428571,0,0,0.04347826,0,0.08695652,0,0.3333333,0.3478261,0.3809524,0.7287785,1,0.003365214
2018,3,62528,"LT",23,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,0.3330645,7.303738,4.878261,0.04042082,0.6849315,0.01162791,0,0,0.5,0.173913,0.04347826,0.2173913,0,0.1111111,0.3043478,0.2777778,0.5821256,1,0.001727713
2018,3,62648,"HT",15,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.2734499,7.528738,4.6,0.02935421,0.8333333,0.01663405,0,0,0.25,0.06666667,0,0.1333333,0,0.2857143,0.3333333,0.5,0.8333333,1,0.00192712
2018,3,62698,"LG",26,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,0.3268293,3.575796,4.476923,0.02404882,0.6865672,0.02045944,0.1428571,0,0,0.07692308,0,0.1538462,0,0.3043478,0.3461538,0.3478261,0.6939799,0.6666667,0.001056896
2018,3,62869,"SK",22,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,0.2964427,8.000166,3.218182,0.0101325,0.5,0.02221356,0.1428571,0,0.2857143,0.04545455,0,0.2272727,0,0.3333333,0.3636364,0.6666667,1.030303,1,0.002157109
2018,3,62920,"NC",4,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.3093923,24.92874,5.4,0.007722008,1,0.01930502,0,0,1,0.25,0,0.25,0,0.3333333,0.5,1.333333,1.833333,1,0.002631117
2018,3,62929,"NC",7,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.3191244,29.92874,5.4,0.01103231,0.7142857,0.01497242,0,0,0.5,0,0,0,0,0.5714286,0.5714286,1.428571,2,1,0.002631117
2018,3,62937,"WO",20,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3077994,8.128738,5.4,0.02572347,0.5,0.01500536,0.2222222,0,0.1111111,0.05,0,0.05,0,0.4736842,0.5,0.7368421,1.236842,1,0.003365214
2018,3,62966,"NC",18,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.317602,5.128738,4.733333,0.01655934,0.6666667,0.02207912,0,0,0,0.1666667,0.05555556,0.2222222,0,0.2857143,0.4444444,0.2857143,0.7301587,1,0.002631117
2018,3,63248,"OB",20,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.3006993,4.491238,5.4,0.02028081,0.7307692,0.01170047,1,0,0,0.15,0,0.15,0,0.05882353,0.2,0.1176471,0.3176471,0,0.001578947
2018,3,63342,"WO",18,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3386364,2.082584,2.066667,0.01238938,0.8571429,0.0159292,0.3333333,0,0,0.1111111,0,0.3888889,0,0.2,0.2777778,0.2666667,0.5444444,1,0.003365214
2018,3,63512,"LT",21,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,0.3426396,3.500166,3.685714,0.01284247,0.4666667,0.01369863,0,0.4,0,0.04761905,0.04761905,0.1904762,0,0.2777778,0.3333333,0.5,0.8333333,0,0.001727713
2018,3,63543,"LT",15,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,0.2799043,6.928738,3.8,0.03171953,0.7368421,0.02170284,0,0,0.25,0.06666667,0,0.2,0,0.2857143,0.3333333,0.5,0.8333333,1,0.001727713
2018,3,64001,"KT",23,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.3620523,6.178738,3.313043,0.03284182,0.8163265,0.02412869,0,0.1111111,0.1111111,0.04347826,0.04347826,0.2173913,0,0.4285714,0.4782609,0.6666667,1.144928,0.8333333,0.00174125
2018,3,64017,"KT",19,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.3481481,5.678738,2.242105,0.02056555,0.5,0.02570694,0.2,0,0.2,0.05263158,0.05263158,0.3157895,0,0.3333333,0.3684211,0.6,0.9684211,1,0.00174125
2018,3,64029,"KT",29,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.3203463,2.885259,3.744828,0.02848576,0.7368421,0.01949025,0.3333333,0,0,0,0,0.137931,0,0.2068966,0.2068966,0.2758621,0.4827586,0,0.00174125
2018,3,64051,"WO",9,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3272727,5.128738,5.4,0.02112676,0.8333333,0.02464789,0.5,0,0,0.2222222,0,0.2222222,0,0.2857143,0.4444444,0.4285714,0.8730159,0,0.003365214
2018,3,64155,"LG",13,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,0.3939394,20.92874,7.246154,0.06153846,1,0.01538462,0,0,0.6666667,0.3076923,0,0.1538462,0,0.3333333,0.5384615,1,1.538462,1,0.001056896
2018,3,64350,"WO",14,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3311688,6.178738,3.685714,0.01682692,0.4285714,0.02644231,0,0,0.5,0,0,0.1428571,0,0.1538462,0.1428571,0.3846154,0.5274725,1,0.003365214
2018,3,64759,"HH",11,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3114754,3.178738,4.309091,0.01544402,0.75,0.03088803,0,0,0,0,0,0.09090909,0,0.2727273,0.2727273,0.2727273,0.5454545,0,0.002306191
2018,3,64995,"NC",13,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.2918455,3.595404,4.476923,0.01785714,0.6666667,0.01488095,0,0,0,0.07692308,0,0.1538462,0,0.25,0.3076923,0.25,0.5576923,0,0.002631117
2018,3,65056,"KT",8,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.3302034,2.928738,3.9,0.03833866,0.8611111,0.0170394,0,0,0,0,0,0.125,0,0.25,0.25,0.25,0.5,0,0.00174125
2018,3,65060,"KT",43,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.2975779,7.643023,4.562791,0.01813187,0.6666667,0.01758242,0.1666667,0.1111111,0.1111111,0.06976744,0.02325581,0.1395349,0,0.4736842,0.5116279,0.8157895,1.327417,1,0.00174125
2018,3,65062,"KT",13,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.3270893,13.78588,3.553846,0.04583333,0.6363636,0.008333333,0.2,0,0.4,0.07692308,0,0.2307692,0,0.4166667,0.4615385,1,1.461538,1,0.00174125
2018,3,65320,"WO",49,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3204449,3.728738,4.17551,0.03413247,0.7738095,0.02397399,0.1333333,0,0,0.04081633,0.04081633,0.1428571,0,0.3409091,0.3877551,0.3863636,0.7741187,1,0.003365214
2018,3,65331,"KT",50,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.3259883,4.828738,3.96,0.02168897,0.5531915,0.02168897,0.1428571,0,0.07142857,0.1,0.02,0.22,0,0.3333333,0.4,0.452381,0.852381,1,0.00174125
2018,3,65543,"OB",44,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.2929528,4.032186,3.490909,0.03266431,0.6506024,0.01062574,0.2307692,0,0.07692308,0.04545455,0,0.2045455,0,0.3170732,0.3409091,0.4634146,0.8043237,1,0.001578947
2018,3,65546,"LT",23,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,0.3191103,3.500166,2.791304,0.02459016,0.6666667,0.02269861,0.6,0,0,0.08695652,0.08695652,0.3043478,0,0.2777778,0.3913043,0.4444444,0.8357488,1,0.001727713
2018,3,65616,"HT",26,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.3367199,5.340502,4.015385,0.03321033,0.8148148,0.0196802,0,0,0.125,0.03846154,0,0.1538462,0,0.32,0.3461538,0.44,0.7861538,1,0.00192712
2018,3,65639,"HT",13,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.3333333,2.082584,1.707692,0.00877193,0,0.04385965,0,0,0,0,0,0.3076923,0,0,0,0,0,0,0.00192712
2018,3,65643,"HT",15,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.2938497,3.262071,3.8,0.01100917,1,0.01100917,0,0,0,0.1333333,0,0.2666667,0,0.3076923,0.4,0.3076923,0.7076923,0,0.00192712
2018,3,65742,"WO",56,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3261456,4.428738,2.828571,0.02772277,0.5,0.01980198,0,0.1111111,0.1111111,0.01785714,0.01785714,0.2321429,0,0.3333333,0.3571429,0.5185185,0.8756614,0.8888889,0.003365214
2018,3,65764,"HH",8,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3329799,3.178738,2.4,0.03958692,0.8043478,0.01376936,0,0,0,0,0.125,0.25,0,0.4285714,0.5,0.4285714,0.9285714,0,0.002306191
2018,3,65769,"HH",7,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3193277,3.328738,3.685714,0.02175884,0.75,0.01631913,0,0,0,0.1428571,0,0.2857143,0,0.1666667,0.2857143,0.1666667,0.452381,0,0.002306191
2018,3,65856,"SK",24,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,0.3198001,1.728738,1.9,0.0137045,0.59375,0.01970021,0.3333333,0,0,0.125,0,0.4166667,0,0.2857143,0.375,0.3809524,0.7559524,0.75,0.002157109
2018,3,65933,"NC",25,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.3094556,6.399326,4.92,0.0189727,0.3658537,0.01850995,0.2,0,0.2,0.12,0,0.16,0,0.2272727,0.32,0.4090909,0.7290909,1,0.002631117
2018,3,66018,"WO",18,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.31,9.928738,6.066667,0.004016064,1,0.01204819,0,0,0.3333333,0.2777778,0,0.2222222,0,0.25,0.4444444,0.5,0.9444444,1,0.003365214
2018,3,66145,"LG",21,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,0.3139059,5.178738,3.685714,0.0154321,0.65,0.02546296,0,0,0,0.0952381,0.1428571,0.2380952,0,0.25,0.4285714,0.25,0.6785714,0.25,0.001056896
2018,3,66291,"OB",14,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.306338,1.528738,1.971429,0.03032037,0.6792453,0.0194508,0,0,0,0,0,0.2857143,0,0.2857143,0.2857143,0.2857143,0.5714286,0,0.001578947
2018,3,66451,"SS",17,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,0.3495146,2.313353,2.576471,0.02202202,0.8636364,0.01701702,0.6666667,0,0,0.05882353,0,0.2941176,0,0.1875,0.2352941,0.3125,0.5477941,0,0.001567944
2018,3,66492,"SS",20,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,0.3482759,3.678738,4.2,0.02267574,0.9,0.03401361,0,0,0,0.15,0,0.25,0,0.2941176,0.4,0.2941176,0.6941176,1,0.001567944
2018,3,66643,"HT",51,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.3180097,5.292374,3.752941,0.02262626,0.5535714,0.01818182,0.2666667,0,0.1333333,0.05882353,0,0.1960784,0,0.3125,0.3529412,0.5208333,0.8737745,1,0.00192712
2018,3,66859,"SK",12,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,0.3226891,14.12874,6.4,0.03457106,0.7037037,0.01920615,0.2,0,0.2,0.1666667,0,0.08333333,0,0.5,0.5833333,0.9,1.483333,0.8,0.002157109
2018,3,67266,"OB",22,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.3297381,4.128738,4.309091,0.0249066,0.85,0.03237858,0,0,0,0.09090909,0.04545455,0.1818182,0,0.2222222,0.3181818,0.2222222,0.540404,0,0.001578947
2018,3,67313,"WO",27,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3040734,2.595404,3.177778,0.01342883,0.7333333,0.02641003,0.2857143,0,0,0.07407407,0,0.2592593,0,0.28,0.3333333,0.36,0.6933333,1,0.003365214
2018,3,67467,"SS",6,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,0.3432836,4.928738,3.4,0,0,0.03921569,0,0,0,0,0.1666667,0.1666667,0,0.5,0.5,0.5,1,0,0.001567944
2018,3,67588,"LT",44,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,0.3622047,6.039849,4.854545,0.041841,0.6,0.0167364,0,0,0.1111111,0.1590909,0.02272727,0.2045455,0,0.25,0.3863636,0.3333333,0.719697,1,0.001727713
2018,3,67640,"HT",17,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.3129252,2.928738,3.988235,0.04166667,1,0.0125,0.1428571,0,0,0.05882353,0,0.1764706,0,0.4375,0.4705882,0.5,0.9705882,1,0.00192712
2018,3,67645,"HT",23,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.34588,3.455053,4.356522,0.01325479,0.8888889,0.02061856,0.3333333,0,0,0.04347826,0,0.1304348,0,0.1363636,0.173913,0.1818182,0.3557312,0,0.00192712
2018,3,67703,"HH",11,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.290146,3.178738,1.036364,0.0179558,0.8461538,0.02900552,0,0,0,0,0.1818182,0.3636364,0,0.1111111,0.2727273,0.1111111,0.3838384,0,0.002306191
2018,3,67828,"WO",25,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3338438,3.139264,3.48,0.01760176,0.4375,0.00990099,0.3333333,0,0,0.12,0,0.28,0,0.1363636,0.24,0.1818182,0.4218182,0,0.003365214
2018,3,68135,"LG",52,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,0.2947086,2.428738,2.861538,0.03986333,0.7857143,0.023918,0.3846154,0,0,0.09615385,0,0.3076923,0,0.2826087,0.3461538,0.3913043,0.7374582,1,0.001056896
2018,3,68220,"OB",13,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.372549,2.053738,2.630769,0.01948052,0.6666667,0.01298701,0.25,0,0,0.07692308,0,0.3076923,0,0.3636364,0.3846154,0.4545455,0.8391608,1,0.001578947
2018,3,68240,"OB",21,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.2874659,1.428738,0.8285714,0.03136201,0.7428571,0.02240143,0,0,0,0.04761905,0,0.4285714,0,0.1,0.1428571,0.1,0.2428571,0,0.001578947
2018,3,68400,"SS",21,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,0.3379722,16.22874,4.828571,0.03191489,0.8333333,0.02925532,0.2857143,0,0.4285714,0.1904762,0,0.2380952,0,0.4117647,0.5238095,1.058824,1.582633,1,0.001567944
2018,3,68415,"SS",24,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,0.2983051,4.262071,4.9,0.0075,1,0.01,0.5,0,0,0.04166667,0.04166667,0.08333333,0,0.1818182,0.25,0.2727273,0.5227273,0,0.001567944
2018,3,68435,"SS",54,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,0.3395522,6.414452,4.733333,0.03957784,0.8,0.01978892,0.3333333,0,0.1666667,0.1111111,0.01851852,0.1666667,0.05263158,0.2666667,0.3518519,0.4888889,0.8407407,1,0.001567944
2018,3,68526,"LT",49,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,0.3409611,6.541641,6.134694,0.03974563,0.88,0.0254372,0.1,0,0.1,0.1632653,0,0.1020408,0,0.25,0.3673469,0.35,0.7173469,0.9,0.001727713
2018,3,68703,"HH",10,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.35,7.928738,6.6,0.01351351,0,0.01013514,0,0,0,0.3,0.1,0.2,0,0,0.4,0,0.4,1,0.002306191
2018,3,68742,"HH",48,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3754045,7.678738,4.15,0.02832244,0.4615385,0.01960784,0.1111111,0,0.3333333,0.1041667,0.04166667,0.2083333,0,0.2195122,0.3333333,0.4634146,0.796748,1,0.002306191
2018,3,68748,"HH",48,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3120393,7.373182,3.4,0.0341394,0.7916667,0.0113798,0.1538462,0,0.2307692,0.1666667,0,0.3333333,0,0.325,0.4375,0.6,1.0375,0.8571429,0.002306191
2018,3,68815,"SK",22,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,0.3110624,3.366238,4.309091,0.03300077,0.7209302,0.01688411,0,0,0,0.04545455,0,0.1363636,0,0.2380952,0.2727273,0.2380952,0.5108225,1,0.002157109
2018,3,68948,"NC",47,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.3407572,2.262071,2.591489,0.02926829,0.5,0.03089431,0.1111111,0,0,0.04255319,0,0.2765957,0,0.2045455,0.2340426,0.2272727,0.4613153,1,0.002631117
2018,3,68953,"NC",46,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.3333333,4.315834,4.617391,0.0286533,0.8,0.01862464,0.1428571,0,0,0.1521739,0.02173913,0.2173913,0,0.1944444,0.326087,0.2222222,0.5483092,1,0.002631117
2018,3,70425,"HH",22,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3195343,4.281679,5.4,0.01960784,0.8,0.01666667,0.3333333,0,0,0.09090909,0,0.09090909,0,0.15,0.2272727,0.2,0.4272727,1,0.002306191
2018,3,71118,"LG",1,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,0.3371824,3.928738,5.4,0.02023609,0.6666667,0.02023609,0,0,0,0,0,0,0,0,0,0,0,0,0.001056896
2018,3,72535,"LT",8,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,0.3378378,5.928738,6.9,0.01039501,0.8,0.02079002,0,0,0,0.25,0,0.125,0,0,0.25,0,0.25,1,0.001727713
2018,3,73750,"HH",19,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3340249,8.565101,4.136842,0.01692525,0.5,0.022567,0.25,0,0.25,0.1052632,0.1052632,0.2105263,0,0.2857143,0.4210526,0.5714286,0.9924812,0.5,0.002306191
2018,3,73801,"HH",28,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3336237,3.246919,3.685714,0.03650138,0.7924528,0.02134986,0.2,0,0,0,0.03571429,0.1428571,0,0.1851852,0.2142857,0.2222222,0.4365079,0,0.002306191
2018,3,74167,"HH",13,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.3484087,14.92874,3.553846,0.03725262,0.6875,0.01979045,0,0,0.2857143,0,0,0.1538462,0,0.5833333,0.5384615,1.083333,1.621795,1,0.002306191
2018,3,74359,"WO",12,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3191489,8.053738,4.4,0.01367188,0.2857143,0.01660156,0,0,0.25,0,0,0.08333333,0,0.3333333,0.3333333,0.5833333,0.9166667,1,0.003365214
2018,3,74454,"SS",50,0,0,2,0,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,2,2,5,0.3090561,6.65601,3.72,0.01965146,0.4528302,0.02076381,0.1428571,0,0.2142857,0.04,0.02,0.18,0,0.3043478,0.34,0.5434783,0.8834783,1,0.001567944
2018,3,74513,"OB",48,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.3072797,6.348092,4.9,0.01405405,0.7307692,0.02810811,0.1428571,0,0.1428571,0.0625,0,0.1041667,0,0.3181818,0.3541667,0.5,0.8541667,0.8333333,0.001578947
2018,3,74543,"OB",13,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.375,36.92874,7.246154,0.01818182,1,0.01818182,0.1428571,0,0.2857143,0.2307692,0,0.07692308,0,0.7,0.7692308,1.4,2.169231,1,0.001578947
2018,3,74731,"HH",8,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.2998205,0.9287376,2.4,0.03373494,0.7857143,0.01445783,0.25,0,0,0,0,0.25,0,0.5,0.5,0.625,1.125,0,0.002306191
2018,3,74838,"SK",9,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,0.3227513,5.428738,6.733333,0.03025601,0.7948718,0.02715283,0,0,0,0.1111111,0,0,0,0.25,0.3333333,0.25,0.5833333,1,0.002157109
2018,3,74857,"HH",4,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,2,5,0.302799,2.428738,2.4,0.0171635,0.4210526,0.009936766,0,0,0,0,0,0.25,0,0,0,0,0,0,0.002306191
2018,3,75138,"SK",7,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,0.2645503,-0.07126244,-1.457143,0.01831502,0.6,0.01648352,1,0,0,0,0,0.5714286,0,0.1428571,0.1428571,0.2857143,0.4285714,0,0.002157109
2018,3,75149,"KT",21,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.3293269,4.928738,3.114286,0.01836394,0.4545455,0.01168614,0,0,0.1666667,0,0,0.1904762,0,0.3,0.2857143,0.45,0.7357143,1,0.00174125
2018,3,75250,"SK",10,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,0.2894737,1.262071,0.6,0.01875,0.4,0.02125,1,0,0,0,0,0.4,0,0.1,0.1,0.2,0.3,0,0.002157109
2018,3,75258,"KT",22,3,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,3,0,0,2,5,0.3570058,2.857309,3.763636,0.01652299,0.6521739,0.03591954,0.1428571,0,0,0.04545455,0,0.1818182,0,0.3333333,0.3636364,0.3809524,0.7445887,0.6666667,0.00174125
2018,3,75321,"LT",7,2,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,2,5,0.3246554,8.428738,7.114286,0.02176166,0.8571429,0.01761658,0.5,0,0,0.1428571,0,0,0,0.6666667,0.7142857,1,1.714286,1,0.001727713
2018,3,75340,"SK",12,5,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,5,2,0.3289902,7.303738,1.4,0.0290404,0.6956522,0.02146465,0,0,0.5,0.08333333,0.08333333,0.4166667,0,0.2,0.3333333,0.5,0.8333333,1,0.002157109
2018,3,75342,"WO",11,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.325452,3.071595,4.309091,0.02928416,0.8148148,0.01952278,0.25,0,0,0,0,0.09090909,0,0.3636364,0.3636364,0.4545455,0.8181818,1,0.003365214
2018,3,75867,"NC",13,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.2931258,8.128738,5.4,0.02220249,0.56,0.01420959,0,0,0.5,0.07692308,0,0.07692308,0,0.1666667,0.2307692,0.4166667,0.6474359,1,0.002631117
2018,3,76118,"NC",17,0,5,0,0,0,0,0,0,2,0,0,0,0,3,0,0,2,2,0,0,0,0,0,5,2,0.3115789,5.803738,5.4,0.02827965,0.6944444,0.0290652,0.1666667,0,0,0.1176471,0.05882353,0.1176471,0,0.4615385,0.5294118,0.5384615,1.067873,1,0.002631117
2018,3,76329,"OB",4,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,2,0,5,2,0.3260135,4.928738,5.4,0.01606426,0.6666667,0.01874163,0,0,0,0.25,0,0.25,0,0,0.25,0,0.25,0,0.001578947
2018,3,76350,"HT",9,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,5,2,0.3531353,2.214452,2.733333,0.03191489,0.7916667,0.0212766,0,0,0,0,0,0.2222222,0,0.2222222,0.2222222,0.2222222,0.4444444,0,0.00192712
2018,3,76430,"WO",15,0,0,0,0,0,2,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,2,0,5,2,0.3213368,2.837828,3,0.02844828,0.7272727,0.01637931,0.5,0,0,0.1333333,0,0.3333333,0,0.1538462,0.2666667,0.2307692,0.4974359,0,0.003365214
2018,3,76455,"LG",21,0,2,2,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,3,2,5,0.3087035,4.78588,5.971429,0.01791889,0.6140351,0.01823326,0.4,0.2,0,0.0952381,0,0.04761905,0,0.2777778,0.3333333,0.5,0.8333333,1,0.001056896
