"","PA","BB_rate","HR_rate","AVG","OBP","SLG","OPS","XR","SB_rate","BABIP","H2_rate","H3_rate"
"2759",11,0.0909090909090909,1,0.1,0.181818181818182,0.4,0.581818181818182,0.214,0,0.264591439688716,0,0
"2760",24,0,0,0.227272727272727,0.291666666666667,0.318181818181818,0.609848484848485,2.118,0.6,0.341107871720117,0,0.2
"2761",111,0.0990990990990991,0.151515151515152,0.336734693877551,0.405405405405405,0.602040816326531,1.00744622173194,21.916,0.766129032258065,0.304392764857881,0.212121212121212,0.0606060606060606
"2762",16,0.0625,0,0.2,0.25,0.2,0.45,0.72,0.4,0.308668076109937,0,0
"2763",23,0.0434782608695652,0.2,0.227272727272727,0.260869565217391,0.409090909090909,0.6699604743083,2.06,0,0.325925925925926,0.2,0
"2764",39,0.0512820512820513,0.125,0.216216216216216,0.256410256410256,0.378378378378378,0.634788634788635,3.172,0.333333333333333,0.313829787234043,0.375,0
"2765",118,0.0932203389830508,0,0.311320754716981,0.376068376068376,0.386792452830189,0.762860828898565,15.19,0.719298245614035,0.365291262135922,0.242424242424242,0
"2766",107,0.0841121495327103,0.222222222222222,0.278350515463918,0.336448598130841,0.515463917525773,0.851912515656614,16.684,0.666666666666667,0.29810298102981,0.185185185185185,0
"2767",64,0.109375,0.0476190476190476,0.368421052631579,0.4375,0.508771929824561,0.946271929824561,10.566,0.666666666666667,0.342265529841657,0.142857142857143,0.0476190476190476
"2768",83,0.0843373493975904,0,0.28,0.337349397590361,0.373333333333333,0.710682730923695,7.764,0,0.365957446808511,0.333333333333333,0
"2769",102,0.107843137254902,0.0384615384615385,0.302325581395349,0.401960784313726,0.383720930232558,0.785681714546284,13.56,0.666666666666667,0.323211875843455,0.153846153846154,0
"2770",100,0.14,0.0454545454545455,0.268292682926829,0.37,0.341463414634146,0.711463414634146,12.684,0.745098039215686,0.34943351222421,0.136363636363636,0
"2771",19,0.0526315789473684,0,0.176470588235294,0.222222222222222,0.176470588235294,0.398692810457516,0.268,0.333333333333333,0.286713286713287,0,0
"2772",74,0.0540540540540541,0.238095238095238,0.308823529411765,0.364864864864865,0.647058823529412,1.01192368839428,14.626,0.5,0.28839590443686,0.380952380952381,0
"2773",38,0.0263157894736842,0.25,0.228571428571429,0.27027027027027,0.428571428571429,0.698841698841699,4.294,0.75,0.302136317395727,0.125,0
"2774",28,0,0,0.185185185185185,0.185185185185185,0.185185185185185,0.37037037037037,0.52,0,0.260869565217391,0,0
"2775",48,0.0416666666666667,0.166666666666667,0.266666666666667,0.291666666666667,0.466666666666667,0.758333333333333,6.07,0.537037037037037,0.344199424736337,0.25,0
"2776",64,0.046875,0.0588235294117647,0.288135593220339,0.34375,0.423728813559322,0.767478813559322,8.046,0,0.371212121212121,0.176470588235294,0.0588235294117647
"2777",74,0.121621621621622,0,0.253968253968254,0.347222222222222,0.333333333333333,0.680555555555556,7.784,0.611111111111111,0.299554565701559,0.1875,0.0625
"2778",0,0,0,0,0,0,0,0,0,0.222222222222222,0,0
"2779",65,0.0153846153846154,0,0.245901639344262,0.26984126984127,0.245901639344262,0.515742909185532,2.896,0.7,0.263157894736842,0,0
"2780",9,0,0,0.333333333333333,0.333333333333333,0.444444444444444,0.777777777777778,1.156,1,0.230769230769231,0.333333333333333,0
"2781",31,0.129032258064516,0.111111111111111,0.375,0.433333333333333,0.541666666666667,0.975,5.856,1,0.271739130434783,0.111111111111111,0
"2782",57,0.157894736842105,0.222222222222222,0.4,0.491228070175439,0.777777777777778,1.26900584795322,15.092,0.578947368421053,0.330567081604426,0.277777777777778,0
"2783",14,0.142857142857143,0,0.0909090909090909,0.285714285714286,0.0909090909090909,0.376623376623377,0.572,0,0.45,0,0
"2784",26,0.153846153846154,0,0.181818181818182,0.307692307692308,0.181818181818182,0.48951048951049,1.166,0.8,0.37233259749816,0,0
"2785",75,0.0533333333333333,0.444444444444444,0.130434782608696,0.2,0.347826086956522,0.547826086956522,5.312,0.636363636363636,0.332332332332332,0.333333333333333,0
"2786",10,0,0,0.4,0.4,0.5,0.9,1.68,0.699029126213592,0.335581787521079,0.25,0
"2787",65,0.0307692307692308,0.277777777777778,0.310344827586207,0.384615384615385,0.637931034482759,1.02254641909814,12.846,0,0.330357142857143,0.222222222222222,0
"2788",34,0.0882352941176471,0,0.266666666666667,0.333333333333333,0.333333333333333,0.666666666666667,3.416,0.666666666666667,0.264044943820225,0.25,0
"2789",83,0.0602409638554217,0.0666666666666667,0.394736842105263,0.433734939759036,0.565789473684211,0.999524413443247,15.656,0.653846153846154,0.343940419769804,0.233333333333333,0
"2790",3,0,0,0.333333333333333,0.333333333333333,0.666666666666667,1,0.524,0,0.265193370165746,1,0
"2791",10,0.3,0,0,0.333333333333333,0,0.333333333333333,0.52,1,0.310344827586207,0,0
"2792",52,0.115384615384615,0,0.181818181818182,0.28,0.204545454545455,0.484545454545455,2.37,0.478260869565217,0.312567132116004,0.125,0
"2793",0,0,0,0,0,0,0,0,0,0,0,0
"2794",6,0,0,0,0,0,0,-0.556,0,0,0,0
"2795",99,0.0505050505050505,0.04,0.277777777777778,0.329896907216495,0.377777777777778,0.707674684994273,9.892,0.65,0.282828282828283,0.24,0
"2796",31,0.161290322580645,0.166666666666667,0.25,0.4,0.416666666666667,0.816666666666667,4.21,0.75,0.285106382978723,0.166666666666667,0
"2797",0,0,0,0,0,0,0,0,0,0.272727272727273,0,0
"2798",0,0,0,0,0,0,0,0,0,0,0,0
"2799",0,0,0,0,0,0,0,0,0,0,0,0
"2800",7,0,0,0.285714285714286,0.285714285714286,0.285714285714286,0.571428571428571,0.534,0.285714285714286,0.317708333333333,0,0
"2801",1,0,0,0,0,0,0,-0.46,1,0.264705882352941,0,0
"2802",49,0.0408163265306122,0,0.266666666666667,0.297872340425532,0.311111111111111,0.608983451536643,3.524,0.647058823529412,0.277854195323246,0.166666666666667,0
"2803",8,0,0,0.25,0.25,0.375,0.625,0.648,0.428571428571429,0.287037037037037,0.5,0
"2804",14,0.0714285714285714,0,0.384615384615385,0.428571428571429,0.461538461538462,0.89010989010989,2.308,1,0.307106598984772,0.2,0
"2805",47,0.0212765957446809,0.0714285714285714,0.333333333333333,0.355555555555556,0.452380952380952,0.807936507936508,6.858,0.641025641025641,0.334042553191489,0.142857142857143,0
"2806",43,0.0232558139534884,0,0.289473684210526,0.341463414634146,0.368421052631579,0.709884467265725,4.478,0.694444444444444,0.304747320061256,0.272727272727273,0
"2807",1,0,0,0,1,0,1,0.34,0.333333333333333,0.235294117647059,0,0
"2808",3,0,0,0.666666666666667,0.666666666666667,0.666666666666667,1.33333333333333,0.91,0,0.75,0,0
"2809",0,0,0,0,0,0,0,0,0,0,0,0
"2810",93,0.043010752688172,0.178571428571429,0.329411764705882,0.354838709677419,0.611764705882353,0.966603415559772,18.188,0.761904761904762,0.354523227383863,0.178571428571429,0.0714285714285714
"2811",84,0.0833333333333333,0.0869565217391304,0.302631578947368,0.369047619047619,0.434210526315789,0.803258145363409,11.628,0.707317073170732,0.346730245231608,0.173913043478261,0
"2812",86,0.0813953488372093,0.318181818181818,0.282051282051282,0.337209302325581,0.602564102564103,0.939773404889684,15.836,0.666666666666667,0.284823284823285,0.181818181818182,0
"2813",93,0.0967741935483871,0.0555555555555556,0.222222222222222,0.311827956989247,0.271604938271605,0.583432895260852,6.908,0.555555555555556,0.360692350642099,0.0555555555555556,0
"2814",7,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,0.132,0.642857142857143,0.358974358974359,0,0
"2815",0,0,0,0,0,0,0,0,0,0,0,0
"2816",54,0.111111111111111,0.117647058823529,0.361702127659574,0.433962264150943,0.51063829787234,0.944600562023284,9.9,0.666666666666667,0.355595667870036,0.0588235294117647,0
"2817",11,0,0,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364,-0.18,0.333333333333333,0.260053619302949,0,0
"2818",1,0,0,0,0,0,0,0.22,0.710526315789474,0.370967741935484,0,0
"2819",20,0.05,0.111111111111111,0.473684210526316,0.5,0.736842105263158,1.23684210526316,5.484,0.658227848101266,0.340333539221742,0.222222222222222,0
"2820",2,0,0,0.5,0.5,0.5,1,0.04,0.333333333333333,0.205882352941176,0,0
"2821",95,0.0526315789473684,0.0333333333333333,0.340909090909091,0.382978723404255,0.420454545454545,0.803433268858801,12.34,0.576923076923077,0.349397590361446,0.133333333333333,0
"2822",84,0.142857142857143,0.222222222222222,0.264705882352941,0.392857142857143,0.455882352941176,0.848739495798319,13.352,0.636363636363636,0.311444652908068,0.0555555555555556,0
"2823",16,0.1875,0,0.153846153846154,0.3125,0.153846153846154,0.466346153846154,0.636,0.5,0.283333333333333,0,0
"2824",90,0.0666666666666667,0.2,0.304878048780488,0.348314606741573,0.548780487804878,0.897095094546451,13.968,0.8125,0.331140350877193,0.2,0
"2825",46,0.0434782608695652,0.272727272727273,0.261904761904762,0.288888888888889,0.476190476190476,0.765079365079365,6.308,0.2,0.262357414448669,0,0
"2826",70,0.0142857142857143,0.0476190476190476,0.323076923076923,0.328571428571429,0.461538461538462,0.79010989010989,9.16,0.72,0.325221238938053,0.285714285714286,0
"2827",31,0.032258064516129,0.125,0.266666666666667,0.290322580645161,0.4,0.690322580645161,3.62,0.4,0.287671232876712,0.125,0
"2828",76,0.0131578947368421,0.0769230769230769,0.371428571428571,0.391891891891892,0.542857142857143,0.934749034749035,12.8,0.666666666666667,0.32293986636971,0.0769230769230769,0.0769230769230769
"2829",0,0,0,0,0,0,0,-0.14,0.759259259259259,0.309893704006541,0,0
"2830",5,0,0,0.2,0.2,0.2,0.4,0.124,0,0.25,0,0
"2831",0,0,0,0,0,0,0,0,0,0,0,0
"2832",0,0,0,0,0,0,0,0,0,0,0,0
"2833",2,0,0,0,0,0,0,0,1,0,0,0
"2834",21,0,0.142857142857143,0.35,0.333333333333333,0.5,0.833333333333333,3.484,1,0.32258064516129,0,0
"2835",2,0,0,0,0,0,0,-0.188,0.333333333333333,0.25,0,0
"2836",93,0.0645161290322581,0.153846153846154,0.302325581395349,0.344086021505376,0.593023255813954,0.93710927731933,15.166,0.519230769230769,0.367884451996602,0.346153846153846,0.0769230769230769
"2837",2,0,0,0,0,0,0,-0.188,0,0,0,0
"2838",27,0.0740740740740741,0,0.28,0.333333333333333,0.36,0.693333333333333,2.96,0.5,0.304424778761062,0.285714285714286,0
"2839",67,0.0597014925373134,0.181818181818182,0.180327868852459,0.242424242424242,0.311475409836066,0.553899652260308,3.758,0.571428571428571,0.321349963316214,0.181818181818182,0
"2840",84,0.0357142857142857,0.136363636363636,0.278481012658228,0.30952380952381,0.455696202531646,0.765220012055455,10.256,0.545454545454545,0.308229813664596,0.227272727272727,0
"2841",61,0.0655737704918033,0.0869565217391304,0.410714285714286,0.459016393442623,0.571428571428571,1.03044496487119,12.73,0.666666666666667,0.336963097398669,0.130434782608696,0
"2842",0,0,0,0,0,0,0,0,0,0,0,0
"2843",37,0.027027027027027,0,0.323529411764706,0.351351351351351,0.323529411764706,0.674880763116057,4.3,1,0.305699481865285,0,0
"2844",0,0,0,0,0,0,0,0,0,0,0,0
"2845",71,0.0704225352112676,0.0588235294117647,0.26984126984127,0.342857142857143,0.380952380952381,0.723809523809524,8.316,0.7,0.304511278195489,0.235294117647059,0
"2846",49,0.0612244897959184,0,0.227272727272727,0.26530612244898,0.227272727272727,0.492578849721707,2.638,0.142857142857143,0.296943231441048,0,0
"2847",18,0.0555555555555556,0.333333333333333,0.176470588235294,0.222222222222222,0.352941176470588,0.57516339869281,1.142,0.5,0.345211581291759,0,0
"2848",0,0,0,0,0,0,0,0,0,0,0,0
"2849",40,0.1,0.166666666666667,0.333333333333333,0.4,0.666666666666667,1.06666666666667,8.46,0.4,0.343789209535759,0.333333333333333,0.0833333333333333
"2850",12,0,0,0.181818181818182,0.25,0.181818181818182,0.431818181818182,0.144,0.5,0.336206896551724,0,0
"2851",91,0.032967032967033,0.230769230769231,0.313253012048193,0.362637362637363,0.55421686746988,0.916854230107242,16.102,0.75,0.309713375796178,0.0769230769230769,0
"2852",80,0.05,0.12,0.342465753424658,0.392405063291139,0.506849315068493,0.899254378359632,12.156,0,0.327683615819209,0.12,0
"2853",7,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.285714285714286,-0.426,0.579545454545455,0.353068592057762,0,0
"2854",5,0,0,0.4,0.4,0.4,0.8,0.722,0,0.294117647058824,0,0
"2855",0,0,0,0,0,0,0,0,0.666666666666667,0.240740740740741,0,0
"2856",69,0.0434782608695652,0.142857142857143,0.21875,0.260869565217391,0.359375,0.620244565217391,6.182,0.5,0.31638418079096,0.214285714285714,0
"2857",27,0,0,0.269230769230769,0.259259259259259,0.307692307692308,0.566951566951567,1.936,0.6,0.319767441860465,0.142857142857143,0
"2858",2,0,0,0,0,0,0,-0.188,0,0.171428571428571,0,0
"2859",81,0.123456790123457,0.285714285714286,0.208955223880597,0.3,0.417910447761194,0.717910447761194,9.336,0.470588235294118,0.293515358361775,0.142857142857143,0
"2860",24,0.208333333333333,0,0.235294117647059,0.434782608695652,0.235294117647059,0.670076726342711,2.566,0.5,0.306451612903226,0,0
"2861",89,0.0898876404494382,0,0.307692307692308,0.386363636363636,0.333333333333333,0.71969696969697,10.298,0.5,0.317647058823529,0.0833333333333333,0
"2862",30,0.1,0,0.269230769230769,0.333333333333333,0.269230769230769,0.602564102564103,2.712,0,0.347826086956522,0,0
"2863",0,0,0,0,0,0,0,0,0,1,0,0
"2864",7,0,0,0,0.142857142857143,0,0.142857142857143,-0.216,0,0.28,0,0
"2865",106,0.113207547169811,0.103448275862069,0.315217391304348,0.386792452830189,0.434782608695652,0.821575061525841,15.744,0.586206896551724,0.36773350751143,0.0689655172413793,0
"2866",37,0.0540540540540541,0,0.205882352941176,0.25,0.205882352941176,0.455882352941176,1.922,0.705882352941177,0.307038834951456,0,0
"2867",72,0.0833333333333333,0.0625,0.25,0.323943661971831,0.34375,0.667693661971831,7.784,0.615384615384615,0.329700272479564,0.1875,0
"2868",44,0.181818181818182,0,0.176470588235294,0.363636363636364,0.176470588235294,0.540106951871658,3.586,0.74,0.336415362731152,0,0
"2869",81,0.0864197530864197,0.0909090909090909,0.309859154929577,0.367088607594937,0.47887323943662,0.845961847031556,11.736,0.636363636363636,0.298342541436464,0.272727272727273,0
"2870",7,0,0,0,0,0,0,-0.344,0.7,0.302872062663185,0,0
"2871",51,0.0392156862745098,0,0.181818181818182,0.229166666666667,0.227272727272727,0.456439393939394,1.56,0.548387096774194,0.34314980793854,0.25,0
"2872",3,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.312,0.5,0.207920792079208,0,0
"2873",55,0.0909090909090909,0,0.306122448979592,0.363636363636364,0.36734693877551,0.730983302411874,6.604,0.6,0.365963855421687,0.2,0
"2874",17,0.176470588235294,0,0.285714285714286,0.411764705882353,0.428571428571429,0.840336134453781,2.7,0.6,0.331108144192256,0.5,0
"2875",11,0,0,0.181818181818182,0.181818181818182,0.272727272727273,0.454545454545455,0.574,0.714285714285714,0.276543209876543,0.5,0
"2876",0,0,0,0,0,0,0,0,1,0.305343511450382,0,0
"2877",31,0.032258064516129,0,0.192307692307692,0.266666666666667,0.192307692307692,0.458974358974359,1.884,0.45,0.316851664984864,0,0
"2878",2,0,0,0,0,0,0,-0.18,0.428571428571429,0.33983286908078,0,0
"2879",1,0,0,0,0,0,0,0.082,0.787234042553192,0.351063829787234,0,0
"2880",2,0,0,0,0,0,0,-0.18,0,0.212765957446809,0,0
"2881",75,0.0533333333333333,0.111111111111111,0.397058823529412,0.44,0.647058823529412,1.08705882352941,15.838,0.625,0.346839546191248,0.296296296296296,0
"2882",57,0.0701754385964912,0.133333333333333,0.283018867924528,0.333333333333333,0.452830188679245,0.786163522012579,6.42,0,0.327503974562798,0.2,0
"2883",78,0.0897435897435897,0.263157894736842,0.271428571428571,0.333333333333333,0.5,0.833333333333333,11.702,0.333333333333333,0.317655078391275,0.0526315789473684,0
"2884",9,0,0,0,0.125,0,0.125,-0.282,0.4,0.277511961722488,0,0
"2885",60,0.0333333333333333,0.0555555555555556,0.333333333333333,0.350877192982456,0.425925925925926,0.776803118908382,7.356,0.583333333333333,0.295823665893271,0.111111111111111,0
"2886",75,0.0533333333333333,0.0952380952380952,0.318181818181818,0.4,0.484848484848485,0.884848484848485,11.59,0.666666666666667,0.312403100775194,0.238095238095238,0
"2887",57,0.0350877192982456,0,0.283018867924528,0.321428571428571,0.358490566037736,0.679919137466307,5.504,0.558139534883721,0.351322751322751,0.266666666666667,0
"2888",85,0.105882352941176,0,0.302631578947368,0.376470588235294,0.394736842105263,0.771207430340557,10.658,0.816,0.365804160324708,0.217391304347826,0.0434782608695652
"2889",83,0.0602409638554217,0.16,0.328947368421053,0.385542168674699,0.552631578947368,0.938173747622067,14.848,0.575,0.328802588996764,0.2,0
"2890",38,0.0789473684210526,0.0833333333333333,0.352941176470588,0.405405405405405,0.441176470588235,0.846581875993641,5.38,0.833333333333333,0.349514563106796,0,0
"2891",36,0.0555555555555556,0,0.235294117647059,0.277777777777778,0.235294117647059,0.513071895424837,1.536,1,0.309352517985612,0,0
"2892",0,0,0,0,0,0,0,0,0,0,0,0
"2893",13,0,0,0.307692307692308,0.307692307692308,0.307692307692308,0.615384615384615,1.37,0.767857142857143,0.306625577812018,0,0
"2894",4,0,0,0,0,0,0,-0.368,1,0.232876712328767,0,0
"2895",78,0.0512820512820513,0.04,0.347222222222222,0.376623376623377,0.430555555555556,0.807178932178932,10.432,0.782608695652174,0.374193548387097,0.12,0
"2896",4,0,0,0,0,0,0,-0.368,0.636363636363636,0.267241379310345,0,0
"2897",10,0.2,1,0.125,0.3,0.5,0.8,1.104,0.875,0.334394904458599,0,0
"2898",2,0,0,0,0,0,0,-0.18,0.4,0.322175732217573,0,0
"2899",59,0.0338983050847458,0.277777777777778,0.315789473684211,0.338983050847458,0.631578947368421,0.970561998215879,11.638,0.711538461538462,0.280561122244489,0.166666666666667,0
"2900",95,0.126315789473684,0.16,0.3125,0.410526315789474,0.5375,0.948026315789474,17.342,0.745454545454545,0.391553328561203,0.24,0
"2901",1,0,0,0,0,0,0,-0.098,0,0,0,0
"2902",16,0,0,0.2,0.1875,0.2,0.3875,-0.074,0.363636363636364,0.319018404907975,0,0
"2903",0,0,0,0,0,0,0,0,0,0,0,0
"2904",80,0.0625,0.0952380952380952,0.3,0.358974358974359,0.428571428571429,0.787545787545788,10.91,0.533333333333333,0.308890925756187,0.142857142857143,0
"2905",4,0.5,0,0,0.5,0,0.5,0.492,0,0.291666666666667,0,0
"2906",0,0,0,0,0,0,0,0,0,0,0,0
"2907",9,0,0,0.222222222222222,0.222222222222222,0.222222222222222,0.444444444444444,0.362,0,0.222222222222222,0,0
"2908",3,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667,0.172,0.869565217391304,0.232142857142857,0,0
"2909",84,0.166666666666667,0.307692307692308,0.388059701492537,0.511904761904762,0.776119402985075,1.28802416488984,22.134,0.777777777777778,0.328382838283828,0.0769230769230769,0
"2910",9,0,0,0.111111111111111,0.111111111111111,0.222222222222222,0.333333333333333,-0.032,0,0.263157894736842,1,0
"2911",71,0.0422535211267606,0.111111111111111,0.428571428571429,0.478260869565217,0.634920634920635,1.11318150448585,15.604,0.714285714285714,0.335388409371147,0.148148148148148,0
"2912",33,0.0606060606060606,0.111111111111111,0.290322580645161,0.333333333333333,0.451612903225806,0.78494623655914,4.138,0.4,0.268702290076336,0.222222222222222,0
"2913",40,0.075,0.0769230769230769,0.361111111111111,0.425,0.5,0.925,7.49,0.806451612903226,0.328145265888457,0.153846153846154,0
"2914",5,0,0,0,0,0,0,-0.466,0,0.285714285714286,0,0
"2915",40,0.225,0.375,0.258064516129032,0.425,0.580645161290323,1.00564516129032,7.226,0.555555555555556,0.299826689774697,0.125,0
"2916",0,0,0,0,0,0,0,0,0,0,0,0
"2917",1,0,0,0,0,0,0,-0.098,0.7,0.391304347826087,0,0
"2918",53,0,0.117647058823529,0.354166666666667,0.38,0.541666666666667,0.921666666666667,8.286,0,0.284040995607613,0.176470588235294,0
"2919",74,0.0675675675675676,0.111111111111111,0.409090909090909,0.452054794520548,0.560606060606061,1.01266085512661,15.644,0.566666666666667,0.327290076335878,0.037037037037037,0
"2920",4,0,0,0,0,0,0,-0.36,0,0.268817204301075,0,0
"2921",44,0.0909090909090909,0.166666666666667,0.3,0.363636363636364,0.525,0.888636363636364,7.3,0.666666666666667,0.33096926713948,0.25,0
"2922",20,0.05,0,0.157894736842105,0.2,0.157894736842105,0.357894736842105,0.368,0.709677419354839,0.329032258064516,0,0
"2923",74,0.0540540540540541,0,0.184615384615385,0.242857142857143,0.246153846153846,0.489010989010989,3.538,0.705882352941177,0.315589353612167,0.333333333333333,0
"2924",44,0.0681818181818182,0.111111111111111,0.236842105263158,0.30952380952381,0.368421052631579,0.677944862155389,4.646,0.692307692307692,0.319698600645856,0.222222222222222,0
"2925",3,0.333333333333333,0,0.5,0.666666666666667,0.5,1.16666666666667,0.742,0.2,0.302702702702703,0,0
"2926",2,0,0,0,0,0,0,-0.188,1,0.352272727272727,0,0
"2927",3,0,0,0,0,0,0,-0.286,0,0.297872340425532,0,0
"2928",17,0.0588235294117647,0,0.266666666666667,0.3125,0.333333333333333,0.645833333333333,1.2,0,0.243243243243243,0.25,0
"2929",13,0,0,0.384615384615385,0.384615384615385,0.461538461538462,0.846153846153846,1.968,0.736842105263158,0.341346153846154,0.2,0
"2930",83,0.132530120481928,0.15,0.28169014084507,0.385542168674699,0.436619718309859,0.822161886984558,12.55,1,0.334828101644245,0.1,0
"2931",89,0.101123595505618,0.310344827586207,0.3625,0.426966292134831,0.775,1.20196629213483,22.762,0.625,0.333088774761555,0.206896551724138,0
"2932",65,0.107692307692308,0.214285714285714,0.254545454545455,0.338461538461538,0.454545454545455,0.793006993006993,8.558,0.777777777777778,0.32080723729993,0.142857142857143,0
"2933",88,0.136363636363636,0.19047619047619,0.287671232876712,0.409090909090909,0.493150684931507,0.902241594022416,15.03,0.688524590163934,0.339141257000622,0.142857142857143,0
"2934",42,0.119047619047619,0,0.405405405405405,0.476190476190476,0.486486486486487,0.962676962676963,7.53,0.571428571428571,0.326167531504818,0.0666666666666667,0.0666666666666667
"2935",0,0,0,0,0,0,0,0,0,0,0,0
"2936",62,0.161290322580645,0.1,0.192307692307692,0.32258064516129,0.307692307692308,0.630272952853598,5.544,0.625,0.32171581769437,0.1,0.1
"2937",0,0,0,0,0,0,0,0,0,1,0,0
"2938",88,0.181818181818182,0.173913043478261,0.333333333333333,0.454545454545455,0.594202898550725,1.04874835309618,18.28,0.833333333333333,0.358675659104844,0.260869565217391,0
"2939",81,0.0740740740740741,0.172413793103448,0.408450704225352,0.475,0.647887323943662,1.12288732394366,18.384,0.797297297297297,0.362165178571429,0.0689655172413793,0
"2940",77,0.051948051948052,0.0526315789473684,0.283582089552239,0.328767123287671,0.343283582089552,0.672050705377223,7.148,0.702702702702703,0.317086234600964,0.0526315789473684,0
"2941",12,0.0833333333333333,0,0.272727272727273,0.333333333333333,0.272727272727273,0.606060606060606,0.742,0.75,0.302325581395349,0,0
"2942",30,0.0666666666666667,0,0.111111111111111,0.172413793103448,0.148148148148148,0.320561941251596,0.192,0.846153846153846,0.287917737789203,0.333333333333333,0
"2943",4,0,0,0,0,0,0,-0.376,0.578947368421053,0.31328320802005,0,0
"2944",43,0,0,0.285714285714286,0.27906976744186,0.380952380952381,0.660022148394241,3.656,0.625,0.347107438016529,0.333333333333333,0
"2945",3,0,1,0.333333333333333,0.333333333333333,1.33333333333333,1.66666666666667,1.252,0,0.284584980237154,0,0
"2946",80,0.0375,0.117647058823529,0.22972972972973,0.253164556962025,0.364864864864865,0.61802942182689,6.47,0.741071428571429,0.344637223974763,0.117647058823529,0.0588235294117647
"2947",8,0,0,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429,0.188,0.758620689655172,0.353319057815846,1,0
"2948",51,0.0196078431372549,0.2,0.3125,0.333333333333333,0.5,0.833333333333333,8.228,0.689655172413793,0.289500509683996,0,0
"2949",74,0.108108108108108,0.521739130434783,0.348484848484849,0.418918918918919,0.939393939393939,1.35831285831286,21.35,0.666666666666667,0.304545454545455,0.130434782608696,0
"2950",2,0,0,0,0,0,0,-0.188,0,0.184210526315789,0,0
"2951",30,0.0666666666666667,0,0.4,0.444444444444444,0.44,0.884444444444444,4.654,1,0.268221574344023,0.1,0
"2952",23,0,0.333333333333333,0.260869565217391,0.260869565217391,0.608695652173913,0.869565217391304,3.834,0.657894736842105,0.332310838445808,0,0.166666666666667
"2953",25,0.04,0,0.304347826086957,0.333333333333333,0.391304347826087,0.72463768115942,2.84,1,0.306122448979592,0.285714285714286,0
"2954",39,0.0512820512820513,0,0.235294117647059,0.315789473684211,0.294117647058824,0.609907120743034,3.074,0.285714285714286,0.301845819761129,0.25,0
"2955",40,0.075,0.125,0.216216216216216,0.275,0.297297297297297,0.572297297297297,3.27,0.833333333333333,0.300177619893428,0,0
"2956",75,0.0533333333333333,0.107142857142857,0.411764705882353,0.44,0.588235294117647,1.02823529411765,15.678,0.333333333333333,0.313049853372434,0.107142857142857,0
"2957",74,0.0945945945945946,0.333333333333333,0.363636363636364,0.432432432432432,0.818181818181818,1.25061425061425,19.342,0.59375,0.298158640226629,0.166666666666667,0.0416666666666667
"2958",17,0.117647058823529,0,0.133333333333333,0.235294117647059,0.2,0.435294117647059,0.674,0,0.312217194570136,0.5,0
"2959",46,0.0434782608695652,0,0.395348837209302,0.434782608695652,0.441860465116279,0.876643073811931,7.588,0.653846153846154,0.293517406962785,0.117647058823529,0
"2960",35,0.114285714285714,0.111111111111111,0.321428571428571,0.424242424242424,0.535714285714286,0.95995670995671,6.122,0.25,0.300673148840688,0.333333333333333,0
"2961",3,0,0,0,0,0,0,-0.746,0.68,0.392344497607655,0,0
"2962",8,0.125,0,0.142857142857143,0.25,0.142857142857143,0.392857142857143,0.292,0.727272727272727,0.317535545023697,0,0
"2963",2,0,0,0,0,0,0,-0.188,1,0.235294117647059,0,0
"2964",11,0,0.5,0.2,0.2,0.7,0.9,1.784,0.533333333333333,0.304582210242588,0,0.5
"2965",45,0.0888888888888889,0.222222222222222,0.243243243243243,0.30952380952381,0.432432432432432,0.741956241956242,5.772,0.661764705882353,0.304635761589404,0.111111111111111,0
"2966",0,0,0,0,0,0,0,0,0,0,0,0
"2967",84,0.0476190476190476,0.08,0.328947368421053,0.357142857142857,0.486842105263158,0.843984962406015,13.96,0.765625,0.36358024691358,0.16,0.04
"2968",79,0.0886075949367089,0.0526315789473684,0.27536231884058,0.329113924050633,0.376811594202899,0.705925518253531,10.508,0.766666666666667,0.321924603174603,0.210526315789474,0
"2969",14,0,0,0.214285714285714,0.214285714285714,0.285714285714286,0.5,0.484,1,0.3,0.333333333333333,0
"2970",72,0.0555555555555556,0,0.307692307692308,0.347826086956522,0.338461538461538,0.68628762541806,7.224,0.611111111111111,0.333767926988266,0,0.05
"2971",16,0.0625,0,0.133333333333333,0.1875,0.2,0.3875,0.342,0,0.290909090909091,0.5,0
"2972",34,0.147058823529412,0.4,0.185185185185185,0.3125,0.407407407407407,0.719907407407407,3.73,0,0.225352112676056,0,0
"2973",8,0,0,0.375,0.375,0.5,0.875,1.122,0.5,0.357142857142857,0.333333333333333,0
"2974",69,0.0869565217391304,0,0.290322580645161,0.347826086956522,0.338709677419355,0.686535764375876,7.976,0.645161290322581,0.29041095890411,0.166666666666667,0
"2975",89,0.0786516853932584,0.212121212121212,0.407407407407407,0.460674157303371,0.814814814814815,1.27548897211819,23.112,0.619047619047619,0.338065661047028,0.363636363636364,0
